lon,lat,Y,S_e,S_o_02km,S_o_05km,S_o_10km,Y0,Y1,R0,R1
30.295,0.445,0,0,0,0,0,1,0,0.99,0.01
30.325,0.445,1,0,0,0,0,0,1,0.73,0.27
30.335,0.445,0,0,0,0,0,1,0,0.874,0.126
30.395,0.445,1,0,0,0,0,0,1,0.38,0.62
30.405,0.445,1,0,0,0,0,0,1,0.336,0.664
30.445,0.445,1,0,0,0,0,0,1,0.142,0.858
30.465,0.445,1,0,0,0,0,0,1,0.01,0.99
30.475,0.445,1,0,0,0,0,0,1,0.028,0.972
30.515,0.445,1,0,0,0,0,0,1,0.338,0.662
30.535,0.445,0,0,0,0,0,1,0,0.438,0.562
30.545,0.445,0,0,0,0,0,1,0,0.978,0.022
30.565,0.445,0,0,0,0,0,1,0,0.996,0.004
30.575,0.445,0,0,0,0,0,1,0,0.996,0.004
30.605,0.445,0,0,0,0,0,1,0,1,0
30.625,0.445,0,0,0,0,0,1,0,0.998,0.002
30.645,0.445,0,0,0,0,0,1,0,0.974,0.026
30.665,0.445,0,0,0,0,0,1,0,0.94,0.06
30.675,0.445,0,0,0,0,0,1,0,0.868,0.132
30.685,0.445,0,0,0,0,0,1,0,0.938,0.062
30.725,0.445,0,0,0,0,0,1,0,0.954,0.046
30.735,0.445,0,0,0,0,0,1,0,0.976,0.024
30.745,0.445,0,0,0,0,0,1,0,0.998,0.002
30.755,0.445,0,0,0,0,0,1,0,0.974,0.026
30.815,0.445,0,0,0,0,0,1,0,0.994,0.006
30.825,0.445,0,0,0,0,0,1,0,0.996,0.004
30.835,0.445,0,0,0,0,0,1,0,0.998,0.002
30.845,0.445,0,0,0,0,0,1,0,1,0
30.875,0.445,0,0,0,0,0,1,0,0.996,0.004
30.885,0.445,0,0,0,0,0,1,0,0.996,0.004
30.895,0.445,0,0,0,0,0,1,0,0.996,0.004
30.905,0.445,0,0,0,0,0,1,0,0.944,0.056
30.945,0.445,0,0,0,0,0,1,0,0.976,0.024
31.005,0.445,0,0,0,0,0,1,0,1,0
31.015,0.445,0,0,0,0,0,1,0,0.992,0.008
31.045,0.445,0,0,0,0,0,1,0,0.998,0.002
31.075,0.445,0,0,0,0,0,1,0,0.998,0.002
31.085,0.445,1,0,0,0,0,0,1,0.848,0.152
31.095,0.445,1,0,0,0,0,0,1,0.728,0.272
31.105,0.445,1,0,0,0,0,0,1,0.866,0.134
31.135,0.445,0,0,0,0,0,1,0,1,0
31.145,0.445,0,0,0,0,0,1,0,0.998,0.002
31.155,0.445,0,0,0,0,0,1,0,1,0
31.165,0.445,0,0,0,0,0,1,0,1,0
31.205,0.445,0,0,0,0,0,1,0,0.964,0.036
31.225,0.445,0,0,0,0,0,1,0,1,0
31.235,0.445,0,0,0,0,0,1,0,1,0
31.285,0.445,0,0,0,0,0,1,0,1,0
31.295,0.445,0,0,0,0,0,1,0,0.994,0.006
31.305,0.445,0,0,0,0,0,1,0,1,0
31.335,0.445,0,0,0,0,0,1,0,0.998,0.002
31.345,0.445,0,0,0,0,0,1,0,1,0
31.365,0.445,0,0,0,0,0,1,0,1,0
31.405,0.445,0,0,0,0,0,1,0,1,0
31.415,0.445,0,0,0,0,0,1,0,1,0
31.445,0.445,0,0,0,0,0,1,0,1,0
31.455,0.445,0,0,0,0,0,1,0,1,0
31.475,0.445,0,0,0,0,0,1,0,1,0
31.515,0.445,0,0,0,0,0,1,0,0.998,0.002
31.535,0.445,0,0,0,0,0,1,0,1,0
31.565,0.445,0,0,0,0,0,1,0,0.99,0.01
31.615,0.445,0,0,0,0,0,1,0,0.998,0.002
31.635,0.445,0,0,0,0,0,1,0,0.992,0.008
31.645,0.445,0,0,0,0,0,1,0,0.998,0.002
31.655,0.445,0,0,0,0,0,1,0,1,0
31.665,0.445,0,0,0,0,0,1,0,0.998,0.002
31.745,0.445,0,0,0,0,0,1,0,1,0
31.765,0.445,0,0,0,0,0,1,0,0.998,0.002
31.775,0.445,0,0,0,0,0,1,0,1,0
31.785,0.445,0,0,0,0,0,1,0,0.996,0.004
31.795,0.445,0,0,0,0,0,1,0,0.994,0.006
31.805,0.445,0,0,0,0,0,1,0,0.992,0.008
31.815,0.445,0,0,0,0,0,1,0,1,0
31.905,0.445,0,0,0,0,0,1,0,1,0
31.945,0.445,0,0,0,0,0,1,0,0.99,0.01
31.955,0.445,0,0,0,0,0,1,0,0.982,0.018
31.965,0.445,0,0,0,0,0,1,0,0.99,0.01
32.025,0.445,0,0,0,0,0,1,0,0.974,0.026
32.065,0.445,0,0,0,0,0,1,0,0.988,0.012
32.075,0.445,0,0,0,0,0,1,0,1,0
32.105,0.445,0,0,0,0,0,1,0,1,0
32.125,0.445,0,0,0,0,0,1,0,1,0
32.145,0.445,0,0,0,0,0,1,0,0.998,0.002
32.175,0.445,0,0,0,0,0,1,0,0.998,0.002
32.185,0.445,0,0,0,0,0,1,0,0.994,0.006
32.215,0.445,0,0,0,0,0,1,0,0.978,0.022
32.235,0.445,0,0,0,0,0,1,0,0.972,0.028
32.255,0.445,0,0,0,0,0,1,0,0.992,0.008
32.285,0.445,0,0,0,0,0,1,0,0.994,0.006
32.295,0.445,0,0,0,0,0,1,0,0.994,0.006
32.305,0.445,0,0,0,0,0,1,0,0.986,0.014
32.315,0.445,0,0,0,0,0,1,0,0.998,0.002
32.335,0.445,0,0,0,0,0,1,0,1,0
32.355,0.445,0,0,0,0,0,1,0,0.986,0.014
32.395,0.445,0,0,0,0,0,1,0,0.968,0.032
32.425,0.445,0,0,0,0,0,1,0,0.988,0.012
32.445,0.445,0,0,0,0,0,1,0,0.996,0.004
32.495,0.445,0,0,0,0,0,1,0,0.99,0.01
32.505,0.445,0,0,0,0,0,1,0,1,0
32.515,0.445,0,0,0,0,0,1,0,1,0
32.525,0.445,0,0,0,0,0,1,0,1,0
32.535,0.445,0,0,0,0,0,1,0,0.994,0.006
32.545,0.445,0,0,0,0,0,1,0,0.946,0.054
32.555,0.445,0,0,0,0,0,1,0,1,0
32.605,0.445,0,0,0,0,0,1,0,1,0
32.615,0.445,0,0,0,0,0,1,0,1,0
32.625,0.445,0,0,0,0,0,1,0,0.998,0.002
32.645,0.445,0,0,0,0,0,1,0,0.994,0.006
32.655,0.445,0,0,0,0,0,1,0,1,0
32.675,0.445,0,0,0,0,0,1,0,0.986,0.014
32.745,0.445,1,0,0,0,0,0,1,0.934,0.066
32.755,0.445,0,0,0,0,0,1,0,0.986,0.014
32.765,0.445,0,0,0,0,0,1,0,1,0
32.785,0.445,0,0,0,0,0,1,0,0.998,0.002
32.805,0.445,0,0,0,0,0,1,0,0.982,0.018
32.825,0.445,0,0,0,0,0,1,0,0.998,0.002
32.835,0.445,0,0,0,0,0,1,0,0.984,0.016
32.845,0.445,0,0,0,0,0,1,0,1,0
32.865,0.445,0,0,0,0,0,1,0,0.926,0.074
32.875,0.445,0,0,0,0,0,1,0,0.962,0.038
32.895,0.445,1,0,0,0,0,0,1,0.222,0.778
32.915,0.445,1,0,0,0,0,0,1,0.98,0.02
32.945,0.445,1,0,0,0,0,0,1,0.318,0.682
32.955,0.445,1,0,0,0,0,0,1,0.074,0.926
32.965,0.445,1,0,0,0,0,0,1,0.198,0.802
32.985,0.445,1,0,0,0,0,0,1,0.682,0.318
32.995,0.445,1,0,0,0,0,0,1,0.064,0.936
33.015,0.445,1,0,0,0,0,0,1,0.438,0.562
33.025,0.445,1,0,0,0,0,0,1,0.366,0.634
33.065,0.445,1,0,0,0,0,0,1,0.544,0.456
33.085,0.445,1,0,0,0,0,0,1,0.582,0.418
33.175,0.445,0,0,0,0,0,1,0,1,0
33.185,0.445,0,0,0,0,0,1,0,0.994,0.006
33.195,0.445,0,0,0,0,0,1,0,1,0
33.235,0.445,0,0,0,0,0,1,0,1,0
33.245,0.445,0,0,0,0,0,1,0,0.984,0.016
33.255,0.445,0,0,0,0,0,1,0,0.898,0.102
33.285,0.445,0,0,0,0,0,1,0,0.982,0.018
33.305,0.445,0,0,0,0,0,1,0,1,0
33.315,0.445,0,0,0,0,0,1,0,0.908,0.092
33.355,0.445,0,0,0,0,0,1,0,0.998,0.002
33.365,0.445,0,0,0,0,0,1,0,0.876,0.124
33.375,0.445,0,0,0,0,0,1,0,1,0
33.395,0.445,0,0,0,0,0,1,0,1,0
33.415,0.445,0,0,0,0,0,1,0,1,0
33.435,0.445,0,0,0,0,0,1,0,1,0
33.445,0.445,0,0,0,0,0,1,0,1,0
33.455,0.445,0,0,0,0,0,1,0,1,0
33.475,0.445,0,0,0,0,0,1,0,0.996,0.004
33.505,0.445,0,0,0,0,0,1,0,0.998,0.002
33.535,0.445,0,0,0,0,0,1,0,0.998,0.002
33.545,0.445,0,0,0,0,0,1,0,1,0
33.575,0.445,0,0,0,0,0,1,0,0.986,0.014
33.595,0.445,0,0,0,0,0,1,0,1,0
33.615,0.445,0,0,0,0,0,1,0,1,0
33.625,0.445,0,0,0,0,0,1,0,1,0
33.645,0.445,0,0,0,0,0,1,0,1,0
33.655,0.445,0,0,0,0,0,1,0,1,0
33.665,0.445,0,0,0,0,0,1,0,1,0
33.685,0.445,0,0,0,0,0,1,0,1,0
33.715,0.445,0,0,0,0,0,1,0,1,0
33.735,0.445,0,0,0,0,0,1,0,0.998,0.002
33.745,0.445,0,0,0,0,0,1,0,1,0
33.755,0.445,0,0,0,0,0,1,0,1,0
33.765,0.445,0,0,0,0,0,1,0,0.988,0.012
33.775,0.445,0,0,0,0,0,1,0,0.882,0.118
33.795,0.445,0,0,0,0,0,1,0,0.97,0.03
33.815,0.445,0,0,0,0,0,1,0,0.894,0.106
33.825,0.445,0,0,0,0,0,1,0,0.958,0.042
33.835,0.445,0,0,0,0,0,1,0,0.896,0.104
33.845,0.445,0,0,0,0,0,1,0,0.992,0.008
33.855,0.445,0,0,0,0,0,1,0,0.996,0.004
33.865,0.445,0,0,0,0,0,1,0,0.992,0.008
33.875,0.445,0,0,0,0,0,1,0,0.996,0.004
33.885,0.445,0,0,0,0,0,1,0,1,0
33.905,0.445,0,0,0,0,0,1,0,0.986,0.014
33.925,0.445,0,0,0,0,0,1,0,0.992,0.008
33.975,0.445,0,0,0,0,0,1,0,0.998,0.002
33.995,0.445,0,0,0,0,0,1,0,0.986,0.014
34.005,0.445,0,0,0,0,0,1,0,0.998,0.002
34.015,0.445,0,0,0,0,0,1,0,0.988,0.012
34.025,0.445,0,0,0,0,0,1,0,0.998,0.002
34.035,0.445,0,0,0,0,0,1,0,0.99,0.01
34.045,0.445,0,0,0,0,0,1,0,0.994,0.006
34.065,0.445,0,0,0,0,0,1,0,0.998,0.002
30.005,0.435,1,0,0,0,0,0,1,0.756,0.244
30.025,0.435,1,0,0,0,0,0,1,0.922,0.078
30.035,0.435,1,0,0,0,0,0,1,0.634,0.366
30.065,0.435,1,0,0,0,0,0,1,0.316,0.684
30.075,0.435,1,0,0,0,0,0,1,0.158,0.842
30.095,0.435,0,0,0,0,0,1,0,0.9,0.1
30.105,0.435,0,0,0,0,0,1,0,0.964,0.036
30.115,0.435,0,0,0,0,0,1,0,0.97,0.03
30.125,0.435,0,0,0,0,0,1,0,1,0
30.185,0.435,0,0,0,0,0,1,0,0.966,0.034
30.195,0.435,0,0,0,0,0,1,0,0.932,0.068
30.255,0.435,0,0,0,0,0,1,0,0.898,0.102
30.345,0.435,1,0,0,0,0,0,1,0.032,0.968
30.375,0.435,1,0,0,0,0,0,1,0.03,0.97
30.385,0.435,1,0,0,0,0,0,1,0.13,0.87
30.405,0.435,1,0,0,0,0,0,1,0.182,0.818
30.415,0.435,1,0,0,0,0,0,1,0.262,0.738
30.425,0.435,1,0,0,0,0,0,1,0.304,0.696
30.445,0.435,1,0,0,0,0,0,1,0.004,0.996
30.525,0.435,1,0,0,0,0,0,1,0.338,0.662
30.535,0.435,0,0,0,0,0,1,0,0.904,0.096
30.545,0.435,0,0,0,0,0,1,0,0.976,0.024
30.555,0.435,0,0,0,0,0,1,0,0.982,0.018
30.565,0.435,0,0,0,0,0,1,0,0.998,0.002
30.665,0.435,0,0,0,0,0,1,0,0.992,0.008
30.685,0.435,0,0,0,0,0,1,0,0.964,0.036
30.695,0.435,0,0,0,0,0,1,0,0.968,0.032
30.705,0.435,0,0,0,0,0,1,0,0.944,0.056
30.735,0.435,0,0,0,0,0,1,0,0.91,0.09
30.755,0.435,0,0,0,0,0,1,0,0.904,0.096
30.775,0.435,0,0,0,0,0,1,0,0.996,0.004
30.785,0.435,0,0,0,0,0,1,0,1,0
30.805,0.435,0,0,0,0,0,1,0,0.99,0.01
30.825,0.435,0,0,0,0,0,1,0,0.978,0.022
30.835,0.435,0,0,0,0,0,1,0,0.972,0.028
30.855,0.435,0,0,0,0,0,1,0,0.998,0.002
30.865,0.435,0,0,0,0,0,1,0,0.994,0.006
30.925,0.435,0,0,0,0,0,1,0,0.986,0.014
30.935,0.435,0,0,0,0,0,1,0,0.932,0.068
30.985,0.435,0,0,0,0,0,1,0,0.912,0.088
30.995,0.435,0,0,0,0,0,1,0,0.982,0.018
31.005,0.435,0,0,0,0,0,1,0,0.994,0.006
31.015,0.435,0,0,0,0,0,1,0,1,0
31.045,0.435,0,0,0,0,0,1,0,0.998,0.002
31.065,0.435,0,0,0,0,0,1,0,0.998,0.002
31.075,0.435,0,0,0,0,0,1,0,1,0
31.105,0.435,0,0,0,0,0,1,0,1,0
31.115,0.435,0,0,0,0,0,1,0,1,0
31.145,0.435,0,0,0,0,0,1,0,1,0
31.165,0.435,0,0,0,0,0,1,0,1,0
31.205,0.435,0,0,0,0,0,1,0,1,0
31.215,0.435,0,0,0,0,0,1,0,0.962,0.038
31.225,0.435,0,0,0,0,0,1,0,0.984,0.016
31.265,0.435,0,0,0,0,0,1,0,0.996,0.004
31.275,0.435,0,0,0,0,0,1,0,0.988,0.012
31.285,0.435,0,0,0,0,0,1,0,0.998,0.002
31.335,0.435,0,0,0,0,0,1,0,0.99,0.01
31.375,0.435,0,0,0,0,0,1,0,0.996,0.004
31.385,0.435,0,0,0,0,0,1,0,0.99,0.01
31.405,0.435,0,0,0,0,0,1,0,0.998,0.002
31.415,0.435,0,0,0,0,0,1,0,0.942,0.058
31.425,0.435,0,0,0,0,0,1,0,1,0
31.435,0.435,0,0,0,0,0,1,0,0.996,0.004
31.455,0.435,0,0,0,0,0,1,0,1,0
31.485,0.435,0,0,0,0,0,1,0,1,0
31.495,0.435,0,0,0,0,0,1,0,0.998,0.002
31.505,0.435,0,0,0,0,0,1,0,0.988,0.012
31.515,0.435,0,0,0,0,0,1,0,0.998,0.002
31.535,0.435,0,0,0,0,0,1,0,1,0
31.545,0.435,0,0,0,0,0,1,0,0.978,0.022
31.565,0.435,0,0,0,0,0,1,0,0.986,0.014
31.585,0.435,0,0,0,0,0,1,0,0.99,0.01
31.605,0.435,0,0,0,0,0,1,0,0.998,0.002
31.615,0.435,0,0,0,0,0,1,0,0.958,0.042
31.645,0.435,0,0,0,0,0,1,0,0.998,0.002
31.665,0.435,0,0,0,0,0,1,0,0.994,0.006
31.695,0.435,0,0,0,0,0,1,0,1,0
31.715,0.435,0,0,0,0,0,1,0,0.998,0.002
31.735,0.435,0,0,0,0,0,1,0,1,0
31.755,0.435,0,0,0,0,0,1,0,1,0
31.765,0.435,0,0,0,0,0,1,0,1,0
31.815,0.435,0,0,0,0,0,1,0,0.976,0.024
31.835,0.435,0,0,0,0,0,1,0,0.996,0.004
31.845,0.435,0,0,0,0,0,1,0,0.998,0.002
31.855,0.435,0,0,0,0,0,1,0,0.994,0.006
31.875,0.435,0,0,0,0,0,1,0,0.998,0.002
31.885,0.435,0,0,0,0,0,1,0,0.992,0.008
31.935,0.435,0,0,0,0,0,1,0,0.988,0.012
31.945,0.435,0,0,0,0,0,1,0,0.998,0.002
31.965,0.435,0,0,0,0,0,1,0,0.99,0.01
31.975,0.435,0,0,0,0,0,1,0,0.984,0.016
32.005,0.435,0,0,0,0,0,1,0,0.942,0.058
32.025,0.435,0,0,0,0,0,1,0,0.986,0.014
32.035,0.435,0,0,0,0,0,1,0,0.992,0.008
32.045,0.435,0,0,0,0,0,1,0,1,0
32.055,0.435,0,0,0,0,0,1,0,0.986,0.014
32.085,0.435,0,0,0,0,0,1,0,0.994,0.006
32.095,0.435,0,0,0,0,0,1,0,0.982,0.018
32.105,0.435,0,0,0,0,0,1,0,0.954,0.046
32.115,0.435,0,0,0,0,0,1,0,0.958,0.042
32.135,0.435,0,0,0,0,0,1,0,0.992,0.008
32.145,0.435,0,0,0,0,0,1,0,0.986,0.014
32.165,0.435,0,0,0,0,0,1,0,0.996,0.004
32.185,0.435,0,0,0,0,0,1,0,0.982,0.018
32.195,0.435,0,0,0,0,0,1,0,0.99,0.01
32.215,0.435,0,0,0,0,0,1,0,0.972,0.028
32.225,0.435,0,0,0,0,0,1,0,0.998,0.002
32.235,0.435,0,0,0,0,0,1,0,0.994,0.006
32.255,0.435,0,0,0,0,0,1,0,0.938,0.062
32.285,0.435,0,0,0,0,0,1,0,0.982,0.018
32.305,0.435,0,0,0,0,0,1,0,0.988,0.012
32.315,0.435,0,0,0,0,0,1,0,0.99,0.01
32.325,0.435,0,0,0,0,0,1,0,0.99,0.01
32.335,0.435,0,0,0,0,0,1,0,0.992,0.008
32.345,0.435,0,0,0,0,0,1,0,0.984,0.016
32.355,0.435,0,0,0,0,0,1,0,0.976,0.024
32.395,0.435,0,0,0,0,0,1,0,0.972,0.028
32.405,0.435,0,0,0,0,0,1,0,1,0
32.415,0.435,0,0,0,0,0,1,0,1,0
32.435,0.435,0,0,0,0,0,1,0,0.986,0.014
32.445,0.435,0,0,0,0,0,1,0,1,0
32.465,0.435,0,0,0,0,0,1,0,0.958,0.042
32.485,0.435,0,0,0,0,0,1,0,0.994,0.006
32.495,0.435,0,0,0,0,0,1,0,0.998,0.002
32.555,0.435,0,0,0,0,0,1,0,0.976,0.024
32.585,0.435,0,0,0,0,0,1,0,0.998,0.002
32.595,0.435,0,0,0,0,0,1,0,1,0
32.605,0.435,0,0,0,0,0,1,0,0.992,0.008
32.615,0.435,0,0,0,0,0,1,0,1,0
32.625,0.435,0,0,0,0,0,1,0,1,0
32.695,0.435,0,0,0,0,0,1,0,1,0
32.735,0.435,0,0,0,0,0,1,0,0.984,0.016
32.745,0.435,0,0,0,0,0,1,0,0.958,0.042
32.755,0.435,0,0,0,0,0,1,0,0.958,0.042
32.785,0.435,0,0,0,0,0,1,0,0.998,0.002
32.825,0.435,0,0,0,0,0,1,0,0.988,0.012
32.835,0.435,0,0,0,0,0,1,0,0.988,0.012
32.845,0.435,0,0,0,0,0,1,0,0.984,0.016
32.865,0.435,0,0,0,0,0,1,0,0.99,0.01
32.875,0.435,0,0,0,0,0,1,0,0.984,0.016
32.885,0.435,0,0,0,0,0,1,0,0.99,0.01
32.905,0.435,1,0,0,0,0,0,1,0.838,0.162
32.915,0.435,0,0,0,0,0,1,0,0.982,0.018
32.925,0.435,0,0,0,0,0,1,0,0.994,0.006
32.955,0.435,1,0,0,0,0,0,1,0.816,0.184
32.995,0.435,1,0,0,0,0,0,1,0.576,0.424
33.025,0.435,1,0,0,0,0,0,1,0.304,0.696
33.035,0.435,0,0,0,0,0,1,0,0.968,0.032
33.045,0.435,1,0,0,0,0,0,1,0.838,0.162
33.055,0.435,1,0,0,0,0,0,1,0.884,0.116
33.065,0.435,1,0,0,0,0,0,1,0.768,0.232
33.085,0.435,1,0,0,0,0,0,1,0.392,0.608
33.095,0.435,1,0,0,0,0,0,1,0.678,0.322
33.105,0.435,0,0,0,0,0,1,0,0.908,0.092
33.115,0.435,0,0,0,0,0,1,0,0.884,0.116
33.135,0.435,0,0,0,0,0,1,0,0.978,0.022
33.145,0.435,0,0,0,0,0,1,0,1,0
33.175,0.435,0,0,0,0,0,1,0,0.994,0.006
33.185,0.435,0,0,0,0,0,1,0,0.988,0.012
33.215,0.435,0,0,0,0,0,1,0,1,0
33.235,0.435,0,0,0,0,0,1,0,0.996,0.004
33.295,0.435,0,0,0,0,0,1,0,0.938,0.062
33.315,0.435,0,0,0,0,0,1,0,0.986,0.014
33.335,0.435,0,0,0,0,0,1,0,0.994,0.006
33.365,0.435,0,0,0,0,0,1,0,0.978,0.022
33.375,0.435,0,0,0,0,0,1,0,0.99,0.01
33.415,0.435,0,0,0,0,0,1,0,1,0
33.445,0.435,0,0,0,0,0,1,0,1,0
33.455,0.435,0,0,0,0,0,1,0,1,0
33.465,0.435,0,0,0,0,0,1,0,1,0
33.475,0.435,0,0,0,0,0,1,0,1,0
33.495,0.435,0,0,0,0,0,1,0,1,0
33.515,0.435,0,0,0,0,0,1,0,1,0
33.525,0.435,0,0,0,0,0,1,0,1,0
33.585,0.435,0,0,0,0,0,1,0,0.986,0.014
33.595,0.435,0,0,0,0,0,1,0,0.998,0.002
33.605,0.435,0,0,0,0,0,1,0,1,0
33.615,0.435,0,0,0,0,0,1,0,0.996,0.004
33.665,0.435,0,0,0,0,0,1,0,0.998,0.002
33.675,0.435,0,0,0,0,0,1,0,1,0
33.685,0.435,0,0,0,0,0,1,0,1,0
33.695,0.435,0,0,0,0,0,1,0,0.988,0.012
33.705,0.435,0,0,0,0,0,1,0,0.994,0.006
33.715,0.435,0,0,0,0,0,1,0,1,0
33.725,0.435,0,0,0,0,0,1,0,0.998,0.002
33.735,0.435,0,0,0,0,0,1,0,1,0
33.775,0.435,0,0,0,0,0,1,0,0.996,0.004
33.795,0.435,0,0,0,0,0,1,0,0.894,0.106
33.805,0.435,0,0,0,0,0,1,0,0.952,0.048
33.825,0.435,0,0,0,0,0,1,0,0.872,0.128
33.835,0.435,0,0,0,0,0,1,0,0.986,0.014
33.845,0.435,0,0,0,0,0,1,0,0.876,0.124
33.875,0.435,0,0,0,0,0,1,0,1,0
33.885,0.435,0,0,0,0,0,1,0,0.988,0.012
33.905,0.435,0,0,0,0,0,1,0,0.968,0.032
33.915,0.435,0,0,0,0,0,1,0,0.996,0.004
33.925,0.435,0,0,0,0,0,1,0,0.882,0.118
33.955,0.435,0,0,0,0,0,1,0,0.992,0.008
33.975,0.435,0,0,0,0,0,1,0,1,0
33.985,0.435,0,0,0,0,0,1,0,0.9,0.1
33.995,0.435,0,0,0,0,0,1,0,0.986,0.014
34.015,0.435,0,0,0,0,0,1,0,1,0
34.075,0.435,0,0,0,0,0,1,0,0.998,0.002
34.085,0.435,0,0,0,0,0,1,0,0.99,0.01
30.005,0.425,1,0,0,0,0,0,1,0.908,0.092
30.015,0.425,1,0,0,0,0,0,1,0.536,0.464
30.035,0.425,1,0,0,0,0,0,1,0.45,0.55
30.045,0.425,1,0,0,0,0,0,1,0.404,0.596
30.065,0.425,1,0,0,0,0,0,1,0.428,0.572
30.115,0.425,0,0,0,0,0,1,0,0.996,0.004
30.155,0.425,0,0,0,0,0,1,0,0.958,0.042
30.185,0.425,0,0,0,0,0,1,0,0.954,0.046
30.195,0.425,0,0,0,0,0,1,0,0.988,0.012
30.205,0.425,0,0,0,0,0,1,0,1,0
30.215,0.425,0,0,0,0,0,1,0,1,0
30.225,0.425,0,0,0,0,0,1,0,0.978,0.022
30.245,0.425,0,0,0,0,0,1,0,0.974,0.026
30.265,0.425,0,0,0,0,0,1,0,0.97,0.03
30.285,0.425,0,0,0,0,0,1,0,0.98,0.02
30.295,0.425,0,0,0,0,0,1,0,0.984,0.016
30.315,0.425,1,0,0,0,0,0,1,0.364,0.636
30.345,0.425,1,0,0,0,0,0,1,0.226,0.774
30.365,0.425,1,0,0,0,0,0,1,0.03,0.97
30.405,0.425,0,0,0,0,0,1,0,0.924,0.076
30.455,0.425,1,0,0,0,0,0,1,0.012,0.988
30.465,0.425,1,0,0,0,0,0,1,0.284,0.716
30.505,0.425,1,0,0,0,0,0,1,0.298,0.702
30.525,0.425,0,0,0,0,0,1,0,0.982,0.018
30.575,0.425,0,0,0,0,0,1,0,0.982,0.018
30.595,0.425,0,0,0,0,0,1,0,0.928,0.072
30.635,0.425,0,0,0,0,0,1,0,0.946,0.054
30.645,0.425,0,0,0,0,0,1,0,0.988,0.012
30.685,0.425,0,0,0,0,0,1,0,0.974,0.026
30.715,0.425,0,0,0,0,0,1,0,0.946,0.054
30.725,0.425,0,0,0,0,0,1,0,0.926,0.074
30.735,0.425,0,0,0,0,0,1,0,0.968,0.032
30.745,0.425,0,0,0,0,0,1,0,0.994,0.006
30.765,0.425,0,0,0,0,0,1,0,0.984,0.016
30.835,0.425,0,0,0,0,0,1,0,0.996,0.004
30.845,0.425,0,0,0,0,0,1,0,0.992,0.008
30.875,0.425,0,0,0,0,0,1,0,0.964,0.036
30.905,0.425,0,0,0,0,0,1,0,0.994,0.006
30.925,0.425,0,0,0,0,0,1,0,0.956,0.044
30.935,0.425,0,0,0,0,0,1,0,0.982,0.018
30.945,0.425,0,0,0,0,0,1,0,0.998,0.002
30.955,0.425,0,0,0,0,0,1,0,0.974,0.026
30.965,0.425,0,0,0,0,0,1,0,1,0
30.985,0.425,0,0,0,0,0,1,0,0.958,0.042
31.005,0.425,0,0,0,0,0,1,0,0.986,0.014
31.015,0.425,0,0,0,0,0,1,0,0.992,0.008
31.025,0.425,1,0,0,0,0,0,1,0.94,0.06
31.035,0.425,0,0,0,0,0,1,0,1,0
31.045,0.425,0,0,0,0,0,1,0,0.998,0.002
31.065,0.425,0,0,0,0,0,1,0,1,0
31.115,0.425,0,0,0,0,0,1,0,0.992,0.008
31.145,0.425,0,0,0,0,0,1,0,1,0
31.155,0.425,0,0,0,0,0,1,0,0.998,0.002
31.195,0.425,0,0,0,0,0,1,0,0.99,0.01
31.205,0.425,0,0,0,0,0,1,0,0.996,0.004
31.215,0.425,0,0,0,0,0,1,0,0.978,0.022
31.225,0.425,0,0,0,0,0,1,0,0.996,0.004
31.245,0.425,0,0,0,0,0,1,0,0.964,0.036
31.255,0.425,0,0,0,0,0,1,0,0.988,0.012
31.295,0.425,0,0,0,0,0,1,0,0.996,0.004
31.305,0.425,0,0,0,0,0,1,0,0.998,0.002
31.325,0.425,0,0,0,0,0,1,0,0.976,0.024
31.335,0.425,0,0,0,0,0,1,0,0.994,0.006
31.345,0.425,0,0,0,0,0,1,0,0.998,0.002
31.365,0.425,0,0,0,0,0,1,0,0.994,0.006
31.375,0.425,0,0,0,0,0,1,0,0.998,0.002
31.385,0.425,0,0,0,0,0,1,0,0.884,0.116
31.395,0.425,0,0,0,0,0,1,0,0.986,0.014
31.415,0.425,0,0,0,0,0,1,0,0.994,0.006
31.425,0.425,0,0,0,0,0,1,0,0.996,0.004
31.455,0.425,0,0,0,0,0,1,0,0.992,0.008
31.465,0.425,0,0,0,0,0,1,0,0.996,0.004
31.475,0.425,0,0,0,0,0,1,0,1,0
31.495,0.425,0,0,0,0,0,1,0,0.986,0.014
31.515,0.425,0,0,0,0,0,1,0,0.994,0.006
31.545,0.425,0,0,0,0,0,1,0,0.994,0.006
31.565,0.425,0,0,0,0,0,1,0,1,0
31.575,0.425,0,0,0,0,0,1,0,0.992,0.008
31.605,0.425,0,0,0,0,0,1,0,0.964,0.036
31.625,0.425,0,0,0,0,0,1,0,0.96,0.04
31.635,0.425,0,0,0,0,0,1,0,0.996,0.004
31.645,0.425,0,0,0,0,0,1,0,1,0
31.655,0.425,0,0,0,0,0,1,0,0.998,0.002
31.665,0.425,0,0,0,0,0,1,0,1,0
31.675,0.425,0,0,0,0,0,1,0,0.988,0.012
31.685,0.425,0,0,0,0,0,1,0,1,0
31.695,0.425,0,0,0,0,0,1,0,0.996,0.004
31.705,0.425,0,0,0,0,0,1,0,1,0
31.735,0.425,0,0,0,0,0,1,0,0.992,0.008
31.775,0.425,0,0,0,0,0,1,0,1,0
31.845,0.425,0,0,0,0,0,1,0,0.984,0.016
31.855,0.425,0,0,0,0,0,1,0,1,0
