"sample","Y_var","efficient","simple"
"full","Ylowinc",-0.0782016625910468,0.0519015593706226
"full","Ylowinc",0.0701567782078037,0.110780465063527
"full","Ylowinc",-0.126272313503026,0.0210087755932302
"full","Ylowinc",0.0140655449172023,0.094878167025679
"full","Ylowinc",-0.137940883684744,0.0311308305987021
"full","Ylowinc",-0.106648416230939,0.0492691002709916
"full","Ylowinc",-0.111569337927956,0.0249901871002555
"full","Ylowinc",-0.0913490800267982,0.0368862348555115
"full","Ylowinc",-0.0788340532424612,0.0380089055525292
"full","Ylowinc",-0.0827752942697614,0.0467889382755724
"full","Ylowinc",-0.0794306025468998,0.0426361526976558
"full","Ylowinc",0.00320571716670341,0.0898915598529488
"full","Ylowinc",-0.0814499844337049,0.0521719486209964
"full","Ylowinc",-0.214200323622164,0.0339527136467112
"full","Ylowinc",0.0236758667012341,0.0947488527611925
"full","Ylowinc",0.0739333572264989,0.109608353766385
"full","Ylowinc",-0.171466414462431,0.0314440934787748
"full","Ylowinc",-0.101779732179697,0.0365716507927957
"full","Ylowinc",-0.102252270896657,0.0552681688695209
"full","Ylowinc",0.128047390925095,0.118039625374438
"full","Ylowinc",0.603548236261304,0.284846264904619
"full","Ylowinc",-0.0755534393968247,0.059534650873324
"full","Ylowinc",-0.077749809391219,0.0542947048373808
"full","Ylowinc",0.411548349668656,0.271039693716552
"full","Ylowinc",0.612939331229999,0.279442048787049
"full","Ylowinc",-0.104520298255035,0.06624170416732
"full","Ylowinc",0.146606684211758,0.119133141391656
"full","Ylowinc",0.103349118731319,0.113686076487573
"full","Ylowinc",-0.0160968813203135,0.0840716508735969
"full","Ylowinc",-0.201798058614284,0.0293153195993757
"full","Ylowinc",-0.0460267117187834,0.0601482575384564
"full","Ylowinc",-0.131693893472339,0.0139509558033869
"full","Ylowinc",-0.0760199405776691,0.0378752823791926
"full","Ylowinc",-0.0434046651328712,0.0600709469558682
"full","Ylowinc",-0.012581166155858,0.0801966561240202
"full","Ylowinc",-0.00636983204845386,0.0849580253149447
"full","Ylowinc",-0.0515022085758847,0.0485036746790525
"full","Ylowinc",-0.0426712712861168,0.0580382302570533
"full","Ylowinc",-0.0579779221033034,0.046242895355808
"full","Ylowinc",-0.0595234443274818,0.0477563559400797
"full","Ylowinc",-0.070411962554388,0.0372793608747127
"full","Ylowinc",-0.0359512493667179,0.0653014607297343
"full","Ylowinc",-0.0191159712819504,0.0742690347198878
"full","Ylowinc",-0.0784080264658101,0.0309262527307157
"full","Ylowinc",-0.0966357922679475,0.0259906191190978
"full","Ylowinc",-0.126100503799069,0.0169666021151033
"full","Ylowinc",-0.0955072098122998,0.0230726632165199
"full","Ylowinc",-0.0231709206660185,0.0722977823974863
"full","Ylowinc",-0.139236436671027,0.0225179101139179
"full","Ylowinc",-0.0189798279187972,0.0739577851009142
"full","Ylowinc",-0.0395543206016912,0.0603142345995823
"full","Ylowinc",-0.0368242890839647,0.0645652815101834
"full","Ylowinc",0.0562740611422765,0.122649240644504
"full","Ylowinc",-0.00430536436038009,0.0855423792345731
"full","Ylowinc",-0.0580324647834883,0.0589483210438005
"full","Ylowinc",-0.0359046793843315,0.0649184247811588
"full","Ylowinc",-0.0733869839141525,0.0366120061505211
"full","Ylowinc",-0.155646837202057,0.0355338689729903
"full","Ylowinc",0.0814164670103365,0.113177371803225
"full","Ylowinc",1.00804374536931,0.334374087878935
"full","Ylowinc",-0.189147471615184,0.0273665090490453
"full","Ylowinc",-0.123085178566623,0.0370645810519188
"full","Ylowinc",-0.0288359773727813,0.0753090649158513
"full","Ylowinc",-0.0691874049844618,0.0574558521719324
"full","Ylowinc",-0.19514845837724,0.0189028166571772
"full","Ylowinc",-0.128025425382872,0.0261563984305941
"full","Ylowinc",-0.0739769890494116,0.0406776650290771
"full","Ylowinc",-0.20598665540572,0.0117937268328872
"full","Ylowinc",-0.144806986589709,0.0189634200756283
"full","Ylowinc",-0.183023047515288,0.0237995444302292
"full","Ylowinc",-0.221022204652572,0.0184752725057703
"full","Ylowinc",-0.197965447063743,0.0190731329372336
"full","Ylowinc",-0.179787234226471,0.0179623849954463
"full","Ylowinc",-0.0248530800581482,0.0777595996215122
"full","Ylowinc",-0.19175968674773,0.00854177629761472
"full","Ylowinc",0.0108931468313721,0.0945204907754538
"full","Ylowinc",0.0024314719739739,0.090338646105966
"full","Ylowinc",-0.0176281737945442,0.0764918593968442
"full","Ylowinc",-0.0724139167548199,0.0323510231260552
"full","Ylowinc",-0.0553706789234227,0.050410154028749
"full","Ylowinc",-0.021319053330951,0.068860129931395
"full","Ylowinc",-0.0279274554822499,0.070086158033395
"full","Ylowinc",-0.14491389321528,0.0284837401913688
"full","Ylowinc",-0.0317598055062645,0.0671659779794778
"full","Ylowinc",0.103674831041016,0.156697827599837
"full","Ylowinc",-0.0435530654921498,0.0545628810695375
"full","Ylowinc",-0.0297069893753088,0.0561084216932649
"full","Ylowinc",-0.00768433413483533,0.0812301442474534
"full","Ylowinc",-0.061440903134188,0.0455027799918174
"full","Ylowinc",-0.0322977219775728,0.0585882368913793
"full","Ylowinc",0.0575281753336917,0.130223546104874
"full","Ylowinc",0.129838371633921,0.160314302248518
"full","Ylowinc",-0.0673922827845957,0.0512398867254429
"full","Ylowinc",0.0119082917256406,0.0978969693697861
"full","Ylowinc",0.064604888600428,0.145918097150846
"full","Ylowinc",0.057545317076948,0.145363424244866
"full","Ylowinc",0.0560147225754613,0.139866969387164
"full","Ylowinc",0.0113928191861589,0.098064990381903
"full","Ylowinc",-0.130493879378992,0.0151068778970348
"full","Ylowinc",-0.015074355784438,0.0766627735793022
"full","Ylowinc",-0.0457985291104625,0.0427486954660276
"full","Ylowinc",0.0226939606102184,0.106187517960898
"full","Ylowinc",-0.0402695842642537,0.061202425472017
"full","Ylowinc",-0.0328863899499846,0.0602630352926135
"full","Ylowinc",-0.0362188685817321,0.0602172751083504
"full","Ylowinc",-0.0099053528128746,0.0789746102180415
"full","Ylowinc",-0.0775423032403948,0.0323119120793778
"full","Ylowinc",-0.0918633043961285,0.024524663300475
"full","Ylowinc",-0.0804015403684566,0.0121670549742853
"full","Ylowinc",-0.0898952127516416,0.0171616750162863
"full","Ylowinc",0.00800801139230611,0.0969526765705096
"full","Ylowinc",-0.0581265540657772,0.0398188607293077
"full","Ylowinc",-0.0233753759956485,0.0683519369919725
"full","Ylowinc",-6.08400839208024e-05,0.0884554776702109
"full","Ylowinc",0.041281209607153,0.127255893629705
"full","Ylowinc",-0.0235923607575352,0.056637748687336
"full","Ylowinc",-0.0757775018905881,0.0188642579918037
"full","Ylowinc",0.0278097541089602,0.120659129513682
"full","Ylowinc",-0.0238115777668153,0.0635414246285534
"full","Ylowinc",-0.0157953143418628,0.0765378681837114
"full","Ylowinc",-0.0678648353295105,0.018449497019926
"full","Ylowinc",-0.0910743564412937,0.0143060425127969
"full","Ylowinc",0.0261796672553234,0.117878725754348
"full","Ylowinc",-0.0549142473849464,0.0276736778326522
"full","Ylowinc",0.0554623064132105,0.130510492950222
"full","Ylowinc",0.016729145260547,0.101203160563893
"full","Ylowinc",-0.115419378826135,0.0108623887772462
"full","Ylowinc",-0.00539823748232908,0.0824454728334122
"full","Ylowinc",0.0110444911706254,0.0985368534249452
"full","Ylowinc",-0.0815268769873452,0.0124769533301618
"full","Ylowinc",-0.0236980870592292,0.0701046222685813
"full","Ylowinc",-0.0439438879470726,0.0624553704402032
"full","Ylowinc",-0.0402593539608572,0.056498096526044
"full","Ylowinc",-0.0360273046144156,0.0633903046676407
"full","Ylowinc",-0.124465838087896,0.0112694317650198
"full","Ylowinc",-0.0131253259949196,0.0785514311010831
"full","Ylowinc",-0.0106944118832959,0.0786463121298338
"full","Ylowinc",-0.138691482133209,0.0222516025906024
"full","Ylowinc",-0.0833293650385577,0.0406987676248788
"full","Ylowinc",-0.0932484433284717,0.0358691256974135
"full","Ylowinc",-0.103359183046417,0.0183969858069672
"full","Ylowinc",-0.0876344162364999,0.0296787320067955
"full","Ylowinc",-0.106000615861765,0.0171979505596075
"full","Ylowinc",-0.00957491876482403,0.0801713093574158
"full","Ylowinc",-0.0981527729722842,0.0301915036022088
"full","Ylowinc",-0.0733440416976227,0.024454594387368
"full","Ylowinc",-0.114710601024788,0.0237508098601424
"full","Ylowinc",-0.130839456284421,0.0128975531267249
"full","Ylowinc",-0.0395485352308463,0.064349229732418
"full","Ylowinc",-0.0109708582991998,0.0825004583337552
"full","Ylowinc",-0.0476559237135783,0.0523033045176068
"full","Ylowinc",-0.119740381808478,0.0187959726629447
"full","Ylowinc",-0.0960218066820224,0.0243282747645048
"full","Ylowinc",0.0224664478301236,0.114610000308397
"full","Ylowinc",-0.0906911089893045,0.0212940165906278
"full","Ylowinc",-0.0574462338768623,0.0498356908224895
"full","Ylowinc",-0.00383951477757648,0.0866060467981906
"full","Ylowinc",-0.0096370587458622,0.082208166079158
"full","Ylowinc",-0.00600779301199317,0.0828262990172752
"full","Ylowinc",-0.0376441480862165,0.060288389383384
"full","Ylowinc",-0.0166678353060705,0.0792886694066413
"full","Ylowinc",-0.125040208205728,0.0288447565906568
"full","Ylowinc",-0.184545159055334,0.0115848288550596
"full","Ylowinc",-0.176431113018083,0.0282240868162768
"full","Ylowinc",-0.16705862832774,0.0187192986566994
"full","Ylowinc",-0.167469745107445,0.0101849529104412
"full","Ylowinc",-0.129454143428397,0.0226384294403422
"full","Ylowinc",-0.157342028260462,0.0100920890687274
"full","Ylowinc",-0.147033313490945,0.0106557128796405
"full","Ylowinc",-0.165145584344673,0.0178432034357058
"full","Ylowinc",-0.146925242453466,0.0226759431460282
"full","Ylowinc",-0.147573704369438,0.00997338996667134
"full","Ylowinc",-0.0445986431042434,0.0523202901707098
"full","Ylowinc",-0.0722686066026117,0.0314304011552409
"full","Ylowinc",-0.101317181676664,0.0268672283494321
"full","Ylowinc",-0.0904828713850833,0.0181857795796241
"full","Ylowinc",-0.164855095358305,0.016474933648324
"full","Ylowinc",-0.13660726181218,0.0129088261428271
"full","Ylowinc",0.0197848091722712,0.111130243623582
"full","Ylowinc",-0.0244338131606399,0.0643765237201422
"full","Ylowinc",-0.0989489591403343,0.00706914614084726
"full","Ylowinc",0.0270167388979502,0.107106370370804
"full","Ylowinc",-0.030878914801748,0.0586473843690958
"full","Ylowinc",0.100566089587274,0.151271441093213
"full","Ylowinc",-0.177366823000078,0.0132360298074815
"full","Ylowinc",-0.131988939841796,0.0216216617330139
"full","Ylowinc",-0.148163444234622,0.0156166120959387
"full","Ylowinc",-0.14775978483579,0.00948880667293422
"full","Ylowinc",-0.142436295368794,0.0352663415414495
"full","Ylowinc",-0.17695439525799,0.00833000779277705
"full","Ylowinc",-0.163165750405896,0.0128832475386704
"full","Ylowinc",-0.147650202467748,0.0205905159053385
"full","Ylowinc",-0.216754630393852,0.0172166456350156
"full","Ylowinc",-0.153169626788222,0.017568528608613
"full","Ylowinc",-0.317213223928428,0.0204951184130414
"full","Ylowinc",-0.177559868908846,0.0130590426692782
"full","Ylowinc",-0.166155858618357,0.0235601276680122
"full","Ylowinc",-0.0860566913619111,0.0474321768745213
"full","Ylowinc",-0.150030928185594,0.021543984601778
"full","Ylowinc",-0.104240291992871,0.0341253844118343
"full","Ylowinc",-0.184047077172489,0.0150877651982099
"full","Ylowinc",-0.0241642616778958,0.0756144224718869
"full","Ylowinc",-0.205782638185493,0.0106572063983085
"full","Ylowinc",-0.142274834762055,0.0240488233925437
"full","Ylowinc",-0.181793232220772,0.0125655792876376
"full","Ylowinc",-0.0397942108712916,0.0675243044268557
"full","Ylowinc",-0.120037996704599,0.0256700189376777
"full","Ylowinc",-0.162781332987015,0.0161749715443366
"full","Ylowinc",-0.201667021371057,0.0134810143236724
"full","Ylowinc",-0.0930121650882745,0.032034522720931
"full","Ylowinc",-0.121118745580557,0.027524085206532
"full","Ylowinc",-0.133405292854131,0.0163649143779936
"full","Ylowinc",-0.0586016608954816,0.0590986209264528
"full","Ylowinc",-0.162209808200675,0.0130523510568787
"full","Ylowinc",-0.174934137664927,0.00978038132640156
"full","Ylowinc",-0.112438838422772,0.0163772023516705
"full","Ylowinc",-0.00118749197380457,0.0876756894239496
"full","Ylowinc",-0.0938098273836192,0.038101078339181
"full","Ylowinc",-0.0528039502086273,0.0326509120603085
"full","Ylowinc",-0.0792638706427765,0.0220932674136441
"full","Ylowinc",-0.0538083839318276,0.0577558483742432
"full","Ylowinc",-0.0570089548487086,0.0405652583242771
"full","Ylowinc",-0.0726756701504431,0.034053150110581
"full","Ylowinc",-0.0873038083764007,0.0126256023752562
"full","Ylowinc",-0.118259878923377,0.015007270188366
"full","Ylowinc",-0.012515773995338,0.0729240966505369
"full","Ylowinc",0.0566765105873429,0.127038576617404
"full","Ylowinc",0.135326654966211,0.204571103909935
"full","Ylowinc",-0.0841121762082516,0.027866237858831
"full","Ylowinc",-0.0342149247971472,0.0614627862253349
"full","Ylowinc",-0.0586837378988838,0.0427257299527269
"full","Ylowinc",0.143038237974515,0.193206550311637
"full","Ylowinc",0.0340165438451153,0.103924458769431
"full","Ylowinc",-0.136253949200407,0.011733881241502
"full","Ylowinc",0.0689332165220386,0.144551077271207
"full","Ylowinc",-0.0654724718854212,0.0307096663602921
"full","Ylowinc",0.118888231238732,0.167523872369618
"full","Ylowinc",-0.00822041584522192,0.082364300264046
"full","Ylowinc",0.252920005832866,0.298685266789383
"full","Ylowinc",-0.0811217911137734,0.0298250204272455
"full","Ylowinc",-0.0222828575767065,0.0703408237556895
"full","Ylowinc",-0.0831901909904385,0.0268197861015451
"full","Ylowinc",-0.0939843681330877,0.046366737470745
"full","Ylowinc",-0.121754121372979,0.0257819614228517
"full","Ylowinc",-0.141180227881429,0.0103935469659496
"full","Ylowinc",0.00524357273828218,0.0934936416610118
"full","Ylowinc",-0.0567768294311507,0.0404603510286889
"full","Ylowinc",-0.0835314105104051,0.01247152571236
"full","Ylowinc",-0.0630804181834038,0.0233424184280254
"full","Ylowinc",-0.0527049469620137,0.0471203621402142
"full","Ylowinc",-0.101518744822088,0.0288998495678403
"full","Ylowinc",-0.0168480129417032,0.0770440274208072
"full","Ylowinc",0.0103539687245611,0.0985027339196984
"full","Ylowinc",0.0660579399455816,0.176634314696055
"full","Ylowinc",-0.0413099973449655,0.0468807121401051
"full","Ylowinc",-0.0786637732318151,0.027340285609228
"full","Ylowinc",-0.0425906989053004,0.049730273935826
"full","Ylowinc",-0.0224090276468755,0.0682846330750452
"full","Ylowinc",-0.0187142301354757,0.0696869502097066
"full","Ylowinc",-0.0195070000620113,0.0684635724295848
"full","Ylowinc",-0.0520025264141056,0.0389140675541505
"full","Ylowinc",-0.0840140302085285,0.0326360841523026
"full","Ylowinc",-0.15169632518483,0.0147709817993156
"full","Ylowinc",-0.139617662908088,0.0153753106728457
"full","Ylowinc",0.0318958926671483,0.124768878382703
"full","Ylowinc",-0.101974447168078,0.0160840631311928
"full","Ylowinc",-0.100809983534652,0.0299021774416053
"full","Ylowinc",-0.112379380397244,0.0404556219997611
"full","Ylowinc",-0.171230848286567,0.0209064264004267
"full","Ylowinc",-0.147277862319027,0.0279529465720225
"full","Ylowinc",-0.184280451669091,0.0110926388356078
"full","Ylowinc",-0.155157103630162,0.029773467965474
"full","Ylowinc",0.0551229084032432,0.114357523043938
"full","Ylowinc",-0.00495864863554919,0.0859864432380893
"full","Ylowinc",-0.139530940698078,0.0115836785453176
"full","Ylowinc",-0.0895212633675595,0.0559995922474824
"full","Ylowinc",-0.0525775739795381,0.0682814326327078
"full","Ylowinc",-0.153202834794646,0.0241304931095493
"full","Ylowinc",-0.145323553276671,0.0126155260253888
"full","Ylowinc",-0.0913758253622636,0.0503918601039187
"full","Ylowinc",-0.10473207247107,0.0206374468462234
"full","Ylowinc",-0.152095523611838,0.0176362154642881
"full","Ylowinc",-0.0490958348144494,0.0655302347975598
"full","Ylowinc",-0.0763734446974385,0.048130974455417
"full","Ylowinc",-0.15510693609118,0.0215694290983138
"full","Ylowinc",-0.143152740576512,0.0314467433327403
"full","Ylowinc",-0.150824403546237,0.0115668499278009
"full","Ylowinc",-0.0391233490301421,0.0599441806251364
"full","Ylowinc",-0.116844692610027,0.016791476434574
"full","Ylowinc",-0.0901676563289554,0.0216038997914152
"full","Ylowinc",-0.144137805538722,0.00902628289024366
"full","Ylowinc",0.0122593419796093,0.0961649174164937
"full","Ylowinc",0.0149591318566049,0.100033826545101
"full","Ylowinc",-0.0264661285463274,0.0656545212513679
"full","Ylowinc",-0.0834382531795001,0.0245199026781434
"full","Ylowinc",-0.125073161238554,0.0154368780888814
"full","Ylowinc",-0.0766845579017553,0.021320545283035
"full","Ylowinc",-0.0140099606046824,0.0760740573179866
"full","Ylowinc",-0.0886727417021245,0.0321333462210862
"full","Ylowinc",0.0346431487208044,0.11415715294157
"full","Ylowinc",0.0477135245667101,0.130156499775347
"full","Ylowinc",-0.0497671812710848,0.047660608918779
"full","Ylowinc",-0.0165801149866973,0.074664636823804
"full","Ylowinc",-0.100784470721421,0.0168933048546954
"full","Ylowinc",-0.0968241512189125,0.0194341763068769
"full","Ylowinc",-0.0328121694674691,0.061093292369172
"full","Ylowinc",-0.0757324558448514,0.0357921398642174
"full","Ylowinc",-0.0149379106122629,0.0785119628419738
"full","Ylowinc",-0.0772911847129642,0.0259435369525904
"full","Ylowinc",-0.0968558251973502,0.00788501144216798
"full","Ylowinc",-0.159421214803533,0.0154871836416237
"full","Ylowinc",-0.130342606835095,0.0265212182399426
"full","Ylowinc",-0.0112701743283164,0.0830027726550403
"full","Ylowinc",-0.123440297123032,0.0218090756771603
"full","Ylowinc",-0.026123126631128,0.071593219826035
"full","Ylowinc",-0.043828841051779,0.0653858064512664
"full","Ylowinc",-0.146058728437443,0.0187673277450524
"full","Ylowinc",-0.127254663051762,0.0296821398427418
"full","Ylowinc",-0.134604281454782,0.0210840074437879
"full","Ylowinc",0.0493646510148078,0.110673246927598
"full","Ylowinc",-0.14654098547918,0.0153449097058233
"full","Ylowinc",-0.201586513488426,0.0118895585973512
"full","Ylowinc",-0.160961448656458,0.0131050758973479
"full","Ylowinc",-0.18174885054001,0.0106769677961723
"full","Ylowinc",-0.205174923296446,0.0116347248173406
"full","Ylowinc",-0.123543865809134,0.041026153753904
"full","Ylowinc",-0.180344860967889,0.0106126521987919
"full","Ylowinc",-0.18161250760084,0.00873673526741559
"full","Ylowinc",-0.166202757861264,0.0175286786941893
"full","Ylowinc",-0.177889873112527,0.0134429846379624
"full","Ylowinc",-0.142237837191981,0.0263713144421344
"full","Ylowinc",-0.183801622816971,0.0124180459821019
"full","Ylowinc",-0.114091146122599,0.0434949971446989
"full","Ylowinc",-0.241994012960733,0.00921605674910258
"full","Ylowinc",-0.307185956761737,0.0131864670332983
"full","Ylowinc",-0.380583753343832,0.00873265750362321
"full","Ylowinc",-0.269724617532013,0.00868984608176271
"full","Ylowinc",-0.294602446855091,0.00984937229925966
"full","Ylowinc",-0.127709292393631,0.042548998175986
"full","Ylowinc",-0.162345937098317,0.0153539415389908
"full","Ylowinc",-0.187816323913365,0.00862267375072544
"full","Ylowinc",-0.194388686266103,0.0181231509027402
"full","Ylowinc",-0.210578872746737,0.0194562689274112
"full","Ylowinc",-0.182782550332187,0.0243586357793484
"full","Ylowinc",-0.185492140061385,0.0206560688519949
"full","Ylowinc",-0.219380039716387,0.0103236776106045
"full","Ylowinc",-0.104210982845667,0.0399112004426659
"full","Ylowinc",-0.123484742989879,0.0199728810115952
"full","Ylowinc",-0.201100254587459,0.0192800796517619
"full","Ylowinc",-0.160913401072554,0.0317427436198053
"full","Ylowinc",-0.21696835511641,0.0191009830531691
"full","Ylowinc",-0.169159301924718,0.0226517468551112
"full","Ylowinc",-0.224494892068832,0.0124886433812074
"full","Ylowinc",-0.199541942422558,0.0180986206412532
"full","Ylowinc",-0.036936283582991,0.0759628811130055
"full","Ylowinc",-0.172582915721312,0.00735777954843289
"full","Ylowinc",-0.191723099419413,0.00976643110690679
"full","Ylowinc",-0.141303287647973,0.0117121273430435
"full","Ylowinc",-0.126466454726408,0.0215883311429537
"full","Ylowinc",-0.153036178303978,0.0297828539611325
"full","Ylowinc",-0.183247065278678,0.023517348793952
"full","Ylowinc",-0.180767469491109,0.0295601989228776
"full","Ylowinc",-0.143588009162876,0.0286979068562335
"full","Ylowinc",-0.192493396477715,0.0133414203185403
"full","Ylowinc",-0.179829969272421,0.0139703422049318
"full","Ylowinc",-0.209622332156229,0.0245103753502439
"full","Ylowinc",0.0109316143054086,0.0926850272653207
"full","Ylowinc",-0.161395393504251,0.0261448015901811
"full","Ylowinc",-0.194018184352889,0.018679496292308
"full","Ylowinc",-0.142461670870004,0.0274975141869517
"full","Ylowinc",-0.202832905075669,0.0215656648787325
"full","Ylowinc",-0.199475034694312,0.0114551785588809
"full","Ylowinc",-0.186186579729033,0.00663804939369338
"full","Ylowinc",-0.17968061071678,0.0150959274433761
"full","Ylowinc",-0.174131279090533,0.0151664588873642
"full","Ylowinc",-0.182559548006988,0.0157582484333366
"full","Ylowinc",-0.237461861994962,0.00957773578883639
"full","Ylowinc",-0.163422419229245,0.0233624426944702
"full","Ylowinc",-0.198930932227275,0.0366497321126117
"full","Ylowinc",-0.122856788397679,0.0458852329133694
"full","Ylowinc",-0.0984440260382573,0.0602250347412818
"full","Ylowinc",-0.219949355243228,0.0293758028702776
"full","Ylowinc",-0.181606618877947,0.0154532297609725
"full","Ylowinc",-0.192034602614334,0.0103491304896494
"full","Ylowinc",-0.0249404707606768,0.0743867973065361
"full","Ylowinc",-0.166285429755734,0.00958467528989303
"full","Ylowinc",-0.0280849755131667,0.0744662342877771
"full","Ylowinc",-0.139063760642079,0.0231860850392919
"full","Ylowinc",-0.160895053764377,0.020617991019158
"full","Ylowinc",-0.170999880827627,0.011958651249094
"full","Ylowinc",-0.0665430044311127,0.0620295699895954
"full","Ylowinc",-0.0670647925694271,0.0578164946505808
"full","Ylowinc",-0.156670134347581,0.0086661276601836
"full","Ylowinc",-0.112570521120687,0.0344286882593868
"full","Ylowinc",-0.203402857625114,0.00710157995484144
"full","Ylowinc",-0.100159507866964,0.0426795226787932
"full","Ylowinc",-0.0870126649180754,0.0563826153724397
"full","Ylowinc",-0.17956904646339,0.0120573180955742
"full","Ylowinc",-0.0907646093742682,0.0418593286983613
"full","Ylowinc",-0.0727110578500207,0.0515389480801533
"full","Ylowinc",0.0119437587699615,0.0981311861442427
"full","Ylowinc",-0.0377245414570008,0.0621851033787426
"full","Ylowinc",-0.0954996181150655,0.0313502893967961
"full","Ylowinc",-0.0361357694208621,0.0676788677971621
"full","Ylowinc",-0.17525879733487,0.0117372747060862
"full","Ylowinc",-0.125968184703581,0.0291202306367229
"full","Ylowinc",-0.0227604876038405,0.0710895196397112
"full","Ylowinc",0.0213617951773054,0.0989870862119727
"full","Ylowinc",-0.105247370048209,0.028219615486112
"full","Ylowinc",-0.0997503726808118,0.0317866019617479
"full","Ylowinc",-0.171958020753909,0.0197491189709997
"full","Ylowinc",-0.0620703406355178,0.0440307974995585
"full","Ylowinc",-0.117659380230713,0.0321178790419286
"full","Ylowinc",-0.111637669033021,0.0250793096388023
"full","Ylowinc",-0.14407928758575,0.0124938606941767
"full","Ylowinc",-0.0878025194835421,0.0253405474451361
"full","Ylowinc",0.11506826688626,0.209230506482693
"full","Ylowinc",-0.104660580336784,0.0183703445921359
"full","Ylowinc",0.0962618263404377,0.174630247556792
"full","Ylowinc",-0.147956011952864,0.0174554160194236
"full","Ylowinc",-0.0975970413969749,0.0294566843848193
"full","Ylowinc",0.0458220211273673,0.155990102335597
"full","Ylowinc",0.00306232442611055,0.0905333357862597
"full","Ylowinc",-0.104728706237235,0.0358008209778286
"full","Ylowinc",-0.0895978925789204,0.0362654137437032
"full","Ylowinc",-0.108922791714097,0.00745437642813847
"full","Ylowinc",-0.0198603561078406,0.0655625667103809
"full","Ylowinc",-0.0688846380608862,0.022650026589939
"full","Ylowinc",-0.0414561135516408,0.0490294306509965
"full","Ylowinc",-0.096529358329337,0.0175311455560023
"full","Ylowinc",-0.0398876763684797,0.0629087862719198
"full","Ylowinc",-0.0643134543294473,0.0438947663075769
"full","Ylowinc",-0.0722089371957619,0.0347318924913413
"full","Ylowinc",-0.123145249146548,0.0219665570464059
"full","Ylowinc",-0.200305240034276,0.00751011292328444
"full","Ylowinc",-0.163451873423071,0.0214974720036748
"full","Ylowinc",-0.114922845440532,0.0318267441717716
"full","Ylowinc",-0.161980695209702,0.0159101475245626
"full","Ylowinc",-0.0155447596776614,0.0815803915574859
"full","Ylowinc",-0.0197304865629438,0.0801381652640429
"full","Ylowinc",-0.120755024562224,0.023268523293866
"full","Ylowinc",-0.174949643508304,0.0205414578297886
"full","Ylowinc",-0.152581117528753,0.0208586977409858
"full","Ylowinc",-0.106339444284269,0.045530010688611
"full","Ylowinc",0.0107810909031145,0.0919168641498404
"full","Ylowinc",-0.0698237169826215,0.0623249997723032
"full","Ylowinc",0.0311402305503612,0.102812190425296
"full","Ylowinc",-0.152848035050019,0.0244264326345876
"full","Ylowinc",-0.0924409403515288,0.0523335160050533
"full","Ylowinc",-0.165249505458361,0.0331304358727162
"full","Ylowinc",-0.181297366701409,0.0144639745361406
"full","Ylowinc",-0.143792258783652,0.0360552633104607
"full","Ylowinc",-0.154653293760762,0.0152901426733439
"full","Ylowinc",-0.136207282800874,0.0119939868324587
"full","Ylowinc",-0.189518325020866,0.0236189575369283
"full","Ylowinc",-0.100179213504431,0.033339077436838
"full","Ylowinc",-0.20595494172518,0.0182408024037247
"full","Ylowinc",-0.0214091207796741,0.0781441931399845
"full","Ylowinc",-0.070514050653413,0.0653944541204234
"full","Ylowinc",0.0277671806981689,0.104550340843106
"full","Ylowinc",0.0988182171087114,0.13580352329
"full","Ylowinc",-0.144245992877796,0.0235108929698364
"full","Ylowinc",-0.160005948093893,0.0228406868263578
"full","Ylowinc",0.0919831539194634,0.120765091373683
"full","Ylowinc",-0.0841177867815521,0.0597186396516934
"full","Ylowinc",-0.093295322232757,0.0435704832229266
"full","Ylowinc",-0.0866593490525929,0.0476644490044136
"full","Ylowinc",-0.167646359587966,0.028203966562093
"full","Ylowinc",-0.0866521379368122,0.0487651598688441
"full","Ylowinc",0.00157142209234446,0.0892519916680513
"full","Ylowinc",-0.18781720199563,0.0205767880436923
"full","Ylowinc",-0.030113103581449,0.0762579423148155
"full","Ylowinc",-0.0570183161087632,0.0518381736588547
"full","Ylowinc",-0.17596513540165,0.0112845999060506
"full","Ylowinc",-0.00318505592310339,0.0871312906095303
"full","Ylowinc",-0.154937692219379,0.0213396882482507
"full","Ylowinc",-0.0636744868443675,0.0565487097918754
"full","Ylowinc",-0.0545954098470011,0.0621793825757486
"full","Ylowinc",-0.144158196533556,0.0209353856791692
"full","Ylowinc",-0.151556338782624,0.0218099586855243
"full","Ylowinc",-0.089250781061035,0.0448769384483066
"full","Ylowinc",-0.114502068095465,0.0280316024261767
"full","Ylowinc",-0.131377424787622,0.0443845151062985
"full","Ylowinc",0.00927072546625139,0.0919442099590314
"full","Ylowinc",-0.166987516006283,0.0159225358245453
"full","Ylowinc",-0.110905477738586,0.0289339737359845
"full","Ylowinc",-0.203697008283157,0.0208648232242994
"full","Ylowinc",-0.102528726241733,0.0377236187265399
"full","Ylowinc",-0.0103518373641169,0.0786611237407711
"full","Ylowinc",-0.0290615063315565,0.0673408911892033
"full","Ylowinc",-0.10735559737449,0.0212417510327657
"full","Ylowinc",-0.133457019217328,0.00956534320322838
"full","Ylowinc",-0.174725023797601,0.00834074643539267
"full","Ylowinc",-0.0620090253406999,0.0438738703878274
"full","Ylowinc",-0.0896844962630385,0.0277400647020403
"full","Ylowinc",-0.128404936372662,0.00957820074846462
