"shrid2","lat","lon","Ycons","Ylowinc","Ymidinc","wave","D","R_PC1","R_PC1_scaled"
"11-28-532-04312-569227",19.585,78.925,1,0,0,"Holdout",NA,-20.6356612844242,-0.423193448737011
"11-28-532-04312-569228",19.555,78.925,1,1,1,"Holdout",NA,-3.99545181846285,-0.0819382045000955
"11-28-532-04312-569229",19.565,78.895,0,1,1,"Holdout",NA,-10.3106087223883,-0.211448618179195
"11-28-532-04312-569230",19.555,78.865,1,0,0,"Holdout",NA,-56.1447108056286,-1.15140840250708
"11-28-532-04312-569231",19.565,78.835,1,0,1,"Holdout",NA,-15.3646077172981,-0.315095370037041
"11-28-532-04312-569232",19.555,78.805,1,0,1,"Holdout",NA,-64.9894779838644,-1.33279573358616
"11-28-532-04312-569233",19.545,78.785,1,0,1,"Holdout",NA,-64.0807454404283,-1.31415956517189
"11-28-532-04312-569234",19.525,78.785,1,1,1,"Holdout",NA,-35.7625328511024,-0.733413356820902
"11-28-532-04312-569235",19.525,78.805,1,1,1,"Holdout",NA,-18.7633591640937,-0.384796521182364
"11-28-532-04312-569236",19.545,78.825,1,0,0,"Holdout",NA,-22.3654556092247,-0.458667845017715
"11-28-532-04312-569237",19.535,78.855,0,0,0,"Holdout",NA,-19.8294296383533,-0.40665935534989
"11-28-532-04312-569238",19.545,78.895,1,0,0,"Holdout",NA,42.8931821620276,0.879647782363754
"11-28-532-04312-569239",19.525,78.955,1,0,0,"Holdout",NA,-15.729684091814,-0.322582308684381
"11-28-532-04312-569240",19.515,78.895,0,0,0,"Holdout",NA,-44.1939994205649,-0.906324772949587
"11-28-532-04312-569242",19.505,78.855,0,0,0,"Holdout",NA,40.3508512284569,0.82750999134367
"11-28-532-04312-569243",19.515,78.825,1,0,0,"Holdout",NA,-38.0069643715081,-0.779441865550666
"11-28-532-04312-569244",19.505,78.795,1,0,0,"Holdout",NA,-29.4548954282792,-0.604057151678981
"11-28-532-04312-569245",19.485,78.795,1,0,1,"Holdout",NA,-45.3352749368267,-0.929729902304491
"11-28-532-04312-569246",19.495,78.805,1,0,1,"Holdout",NA,-10.0488179268372,-0.206079846706846
"11-28-532-04312-569247",19.495,78.825,1,0,0,"Holdout",NA,-33.6898633979706,-0.690907322152426
"11-28-532-04312-569248",19.485,78.865,1,0,0,"Holdout",NA,-59.9676973342458,-1.22980971134916
"11-28-532-04312-569249",19.475,78.845,0,0,0,"Holdout",NA,-65.7971043065566,-1.34935842881943
"11-28-532-04312-569250",19.475,78.815,1,0,0,"Holdout",NA,-13.3487930788984,-0.273755306489729
"11-28-532-04312-569251",19.445,78.845,1,0,0,"Holdout",NA,3.41444798480177,0.0700230536984084
"11-28-532-04312-569252",19.455,78.865,1,0,1,"Holdout",NA,3.4854500260649,0.0714791542951065
"11-28-532-04312-569253",19.445,78.885,1,0,0,"Holdout",NA,-17.0571553507588,-0.349805916032315
"11-28-532-04312-569254",19.475,78.895,1,0,0,"Holdout",NA,-46.3537942349678,-0.950617563157447
"11-28-532-04312-569255",19.495,78.945,1,0,0,"Holdout",NA,-9.59566524061288,-0.19678665055265
"11-28-532-04312-569256",19.495,78.965,0,0,0,"Holdout",NA,9.92820163049989,0.203606263441579
"11-28-532-04313-569257",19.495,79.005,0,0,0,"Holdout",NA,-34.1861100693873,-0.701084284131328
"11-28-532-04313-569258",19.515,78.985,0,0,0,"Holdout",NA,-31.2309049140656,-0.640479322450262
"11-28-532-04313-569259",19.535,78.995,0,0,0,"Holdout",NA,10.8393947490939,0.222292893010087
"11-28-532-04313-569260",19.505,79.015,0,0,0,"Holdout",NA,41.7632130566037,0.856474523406866
"11-28-532-04313-569261",19.525,79.035,0,0,0,"Holdout",NA,-30.7967916277306,-0.631576583824419
"11-28-532-04313-569262",19.525,79.065,0,0,0,"Holdout",NA,-18.075150904709,-0.370682836007751
"11-28-532-04313-569263",19.525,79.085,0,0,0,"Holdout",NA,-10.2816606071653,-0.210854954009834
"11-28-532-04313-569266",19.485,79.145,0,1,1,"Holdout",NA,5.44238475215134,0.111611716284329
"11-28-532-04313-569267",19.475,79.115,1,1,1,"Holdout",NA,-16.3430628381269,-0.335161399969915
"11-28-532-04313-569268",19.475,79.095,0,0,0,"Holdout",NA,-24.577679082082,-0.504035835311396
"11-28-532-04313-569269",19.475,79.065,0,1,1,"Holdout",NA,0.332434261822121,0.00681751845990213
"11-28-532-04313-569270",19.485,79.075,0,0,1,"Holdout",NA,-12.8891620035533,-0.264329252376851
"11-28-532-04313-569271",19.505,79.065,0,0,0,"Holdout",NA,-22.4235709151603,-0.459859666127991
"11-28-532-04313-569272",19.495,79.035,0,0,1,"Holdout",NA,-55.4382562227732,-1.13692052411182
"11-28-532-04313-569273",19.475,79.045,1,1,1,"Holdout",NA,-18.678772121425,-0.383061821149636
"11-28-532-04313-569274",19.485,79.015,0,0,0,"Holdout",NA,9.88266891033335,0.20267248435827
"11-28-532-04313-569275",19.465,79.025,0,0,0,"Holdout",NA,-28.2156260816173,-0.578642377638095
"11-28-532-04313-569276",19.435,79.045,0,0,0,"Holdout",NA,-12.4925474654513,-0.25619553318631
"11-28-532-04313-569277",19.455,79.075,0,0,0,"Holdout",NA,9.26714475487265,0.190049395301901
"11-28-532-04313-569278",19.455,79.095,0,0,0,"Holdout",NA,6.06295123034382,0.124338212637275
"11-28-532-04313-569279",19.465,79.115,1,1,1,"Holdout",NA,16.9105378023196,0.346799102482018
"11-28-532-04313-569280",19.445,79.115,0,0,0,"Holdout",NA,-26.3450737188457,-0.540281333883128
"11-28-532-04313-569281",19.455,79.145,0,0,0,"Holdout",NA,-1.33156254348014,-0.027307510877285
"11-28-532-04313-569282",19.465,79.155,0,0,0,"Holdout",NA,-20.0758776358443,-0.411713478721807
"11-28-532-04313-569283",19.455,79.195,1,0,0,"Holdout",NA,-57.7490915328259,-1.18431083309419
"11-28-532-04313-569284",19.415,79.195,0,0,0,"Holdout",NA,-35.2300934030176,-0.722494158101125
"11-28-532-04313-569285",19.435,79.185,1,1,1,"Holdout",NA,-38.3985421209366,-0.787472290936373
"11-28-532-04313-569286",19.425,79.165,1,0,1,"Holdout",NA,17.2323165434228,0.353398098913526
"11-28-532-04313-569287",19.425,79.155,1,0,0,"Holdout",NA,-1.59232432005916,-0.0326551793628383
"11-28-532-04313-569288",19.435,79.145,0,0,1,"Holdout",NA,7.09164089261359,0.145434445990584
"11-28-532-04313-569290",19.435,79.115,0,0,1,"Holdout",NA,-25.5270025505641,-0.523504437119528
"11-28-532-04313-569291",19.445,79.095,0,0,1,"Holdout",NA,19.2963709284262,0.395727456889064
"11-28-532-04313-569293",19.415,79.095,1,0,1,"Holdout",NA,-26.5823086001715,-0.545146515871008
"11-28-532-04313-569294",19.415,79.065,0,1,1,"Holdout",NA,-48.4232264082792,-0.993057208113824
"11-28-532-04313-569295",19.395,79.085,1,0,0,"Holdout",NA,-27.9279508515839,-0.572742771561214
"11-28-532-04313-569296",19.355,79.095,0,1,1,"Holdout",NA,-33.2321630674412,-0.681520863502271
"11-28-532-04313-569297",19.375,79.125,1,0,1,"Holdout",NA,-24.6305839638625,-0.505120801723042
"11-28-532-04313-569298",19.415,79.115,0,0,1,"Holdout",NA,-24.4736481355249,-0.501902382235089
"11-28-532-04313-569299",19.405,79.145,1,1,1,"Holdout",NA,-23.7956265686095,-0.487997604420308
"11-28-532-04313-569301",19.385,79.165,0,1,1,"Holdout",NA,-15.7009527168641,-0.321993089396256
"11-28-532-04313-569302",19.365,79.185,0,1,1,"Holdout",NA,18.8071954643752,0.385695510308048
"11-28-532-04314-569303",19.605,79.265,1,1,1,"Holdout",NA,-50.2361960868481,-1.03023735369551
"11-28-532-04314-569304",19.585,79.285,1,0,0,"Holdout",NA,-15.507390553019,-0.318023541799329
"11-28-532-04314-569305",19.565,79.345,1,0,0,"Holdout",NA,-23.2799137202281,-0.477421432624485
"11-28-532-04314-569306",19.555,79.285,1,0,1,"Holdout",NA,-14.2139834960443,-0.291498518660135
"11-28-532-04314-569307",19.525,79.295,1,0,0,"Holdout",NA,-29.823235717699,-0.61161102626724
"11-28-532-04314-569308",19.525,79.315,1,0,0,"Holdout",NA,-66.4776967313862,-1.36331592945283
"11-28-532-04314-569309",19.525,79.345,0,0,0,"Holdout",NA,-43.8535119762296,-0.899342100873619
"11-28-532-04314-569310",19.535,79.365,0,0,0,"Holdout",NA,-28.3739174080178,-0.581888595503434
"11-28-532-04314-569311",19.545,79.385,1,0,0,"Holdout",NA,-32.0185890643694,-0.656633046214575
"11-28-532-04314-569313",19.485,79.365,1,0,0,"Holdout",NA,-30.1773635148044,-0.618873432917799
"11-28-532-04314-569314",19.485,79.345,0,0,1,"Holdout",NA,-55.4739614152213,-1.13765276153914
"11-28-532-04314-569315",19.485,79.335,0,0,0,"Holdout",NA,-63.2654996686641,-1.29744061127137
"11-28-532-04314-569316",19.495,79.325,0,0,0,"Holdout",NA,-20.9359697678731,-0.42935213592634
"11-28-532-04314-569317",19.495,79.305,0,0,1,"Holdout",NA,-50.8622603713967,-1.04307659834376
"11-28-532-04314-569319",19.525,79.265,0,0,1,"Holdout",NA,-29.4736789392096,-0.604442361469958
"11-28-532-04314-569320",19.505,79.235,0,0,1,"Holdout",NA,-24.1344311130213,-0.49494576380426
"11-28-532-04314-569321",19.475,79.235,0,0,0,"Holdout",NA,-32.0737170424427,-0.657763603594889
"11-28-532-04314-569322",19.485,79.285,1,0,1,"Holdout",NA,-32.7742923899682,-0.67213091139923
"11-28-532-04314-569323",19.485,79.315,0,0,0,"Holdout",NA,-35.1483646259239,-0.720818075005818
"11-28-532-04314-569325",19.455,79.345,0,0,0,"Holdout",NA,-66.1650819174555,-1.35690486564391
"11-28-532-04314-569326",19.465,79.305,0,0,1,"Holdout",NA,-53.0666864654009,-1.08828468100945
"11-28-532-04314-569327",19.465,79.275,1,0,0,"Holdout",NA,-30.8110156192075,-0.631868287585443
"11-28-532-04314-569329",19.435,79.275,1,0,1,"Holdout",NA,-10.5011969958709,-0.215357177620652
"11-28-532-04314-569330",19.435,79.295,0,0,0,"Holdout",NA,-45.411958256918,-0.93130251382601
"11-28-532-04314-569331",19.415,79.315,0,0,0,"Holdout",NA,-41.2861801078929,-0.846691593945889
"11-28-532-04314-569332",19.435,79.315,0,0,0,"Holdout",NA,-44.3394976993666,-0.90930863266422
"11-28-532-04314-569333",19.435,79.335,0,0,0,"Holdout",NA,-51.2388765259257,-1.05080019329371
"11-28-532-04314-569334",19.415,79.325,0,0,1,"Holdout",NA,-49.6031572123181,-1.01725507506608
"11-28-532-04314-569335",19.405,79.365,0,0,0,"Holdout",NA,-42.2045286680557,-0.865524966376329
"11-28-532-04314-569336",19.435,79.355,0,0,0,"Holdout",NA,-32.0514522610729,-0.657307000364035
"11-28-532-04314-569337",19.435,79.375,1,1,1,"Holdout",NA,-30.6505309351694,-0.628577088627897
"11-28-532-04314-569338",19.445,79.385,0,0,0,"Holdout",NA,-33.288067587452,-0.682667346103303
"11-28-532-04314-569339",19.445,79.405,0,0,0,"Holdout",NA,-43.5331023121012,-0.89277118129405
"11-28-532-04315-569340",19.535,79.525,0,1,1,"Holdout",NA,21.8224125540377,0.447531188907222
"11-28-532-04315-569341",19.545,79.545,1,1,1,"Holdout",NA,-46.9704608985724,-0.963264082621738
"11-28-532-04315-569342",19.505,79.525,1,1,1,"Holdout",NA,17.6973959859543,0.362935887429669
"11-28-532-04315-569343",19.505,79.545,0,0,1,"Holdout",NA,13.4679724091775,0.276199420642593
"11-28-532-04315-569344",19.505,79.585,1,0,1,"Holdout",NA,-66.6780535240758,-1.36742482041142
"11-28-532-04315-569345",19.495,79.605,1,0,0,"Holdout",NA,-35.5533247674126,-0.729122944741539
"11-28-532-04315-569346",19.515,79.625,0,0,1,"Holdout",NA,49.1959079735459,1.00890326082198
"11-28-532-04315-569347",19.525,79.615,1,1,1,"Holdout",NA,-23.0712771697803,-0.473142741474264
"11-28-532-04315-569348",19.525,79.635,1,0,0,"Holdout",NA,11.728353264677,0.240523538241588
"11-28-532-04315-569349",19.515,79.675,1,0,0,"Holdout",NA,-20.1282667912144,-0.412787868683528
"11-28-532-04315-569351",19.445,79.655,1,0,1,"Holdout",NA,70.5427782407641,1.44668209056777
"11-28-532-04315-569352",19.475,79.575,0,0,0,"Holdout",NA,60.7492518215451,1.24583772878448
"11-28-532-04315-569353",19.455,79.565,1,1,1,"Holdout",NA,-21.2222365485415,-0.435222857707443
"11-28-532-04315-569354",19.465,79.515,1,0,1,"Holdout",NA,-12.4365419380425,-0.255046979138742
"11-28-532-04315-569355",19.505,79.475,1,0,0,"Holdout",NA,-46.8299292337807,-0.960382077579097
"11-28-532-04315-569356",19.475,79.485,1,0,0,"Holdout",NA,-35.0487212773797,-0.718774602216993
"11-28-532-04315-569357",19.415,79.505,1,0,1,"Holdout",NA,-49.5916781279541,-1.01701966350192
"11-28-532-04315-569358",19.435,79.555,1,1,1,"Holdout",NA,13.9053599996492,0.285169308270387
"11-28-532-04315-569359",19.415,79.575,1,0,1,"Holdout",NA,-17.0456893000093,-0.349570771759826
"11-28-532-04315-569361",19.435,79.595,1,0,1,"Holdout",NA,-22.7122905365161,-0.465780690445822
"11-28-532-04315-569362",19.445,79.595,1,1,1,"Holdout",NA,-11.2085658724863,-0.229863806233036
"11-28-532-04315-569364",19.445,79.715,1,0,0,"Holdout",NA,-30.6909578736387,-0.629406159006448
"11-28-532-04315-569365",19.415,79.695,1,1,1,"Holdout",NA,-43.183387626513,-0.885599278158591
"11-28-532-04316-569366",19.565,79.645,0,1,1,"Control",0,-29.4594178333187,-0.604149896571373
"11-28-532-04316-569367",19.565,79.665,1,0,1,"Control",0,-23.8914240921324,-0.489962207531463
"11-28-532-04316-569368",19.565,79.685,1,0,0,"Control",0,-8.85942488563211,-0.181687929429579
"11-28-532-04316-569369",19.565,79.705,0,0,0,"Control",0,-37.0368716304805,-0.75954733021149
"11-28-532-04316-569370",19.595,79.735,0,0,0,"Control",0,-46.153730972646,-0.946514691881332
"11-28-532-04316-569371",19.575,79.735,0,0,1,"Control",0,-40.2183844498922,-0.824793379935331
"11-28-532-04316-569372",19.585,79.755,1,0,0,"Control",0,30.5914352934472,0.627365162919242
"11-28-532-04316-569373",19.575,79.785,0,0,0,"Control",0,-7.76573649540827,-0.159258710645502
"11-28-532-04316-569374",19.535,79.805,0,0,0,"Control",0,-21.2287410994199,-0.435356252188034
"11-28-532-04316-569375",19.535,79.765,0,0,0,"Control",0,-49.1591991055207,-1.00815044014691
"11-28-532-04316-569376",19.555,79.735,1,0,0,"Control",0,-53.3803220391356,-1.09471667842722
"11-28-532-04316-569378",19.545,79.675,1,0,1,"Control",0,-18.0339983369407,-0.369838884518229
"11-28-532-04316-569379",19.525,79.685,0,0,0,"Control",0,43.3773017521905,0.889576043742847
"11-28-532-04316-569380",19.525,79.725,0,0,0,"Control",0,84.3034508445971,1.72888416860597
"11-28-532-04316-569381",19.515,79.745,0,0,0,"Control",0,-29.6760820132874,-0.608593217300228
"11-28-532-04316-569382",19.515,79.765,0,0,0,"Control",0,-42.5110367679423,-0.871810794490534
"11-28-532-04316-569383",19.505,79.785,1,0,0,"Control",0,-45.9588128357341,-0.9425173361657
"11-28-532-04316-569384",19.495,79.785,1,0,0,"Control",0,6.49202846785638,0.133137672631055
"11-28-532-04316-569385",19.485,79.745,0,0,0,"Control",0,-24.437499541814,-0.501161051592537
"11-28-532-04316-569386",19.505,79.705,0,0,0,"Control",0,-13.0244781593472,-0.267104298441571
"11-28-532-04316-569387",19.465,79.705,0,0,0,"Control",0,-12.8568478132923,-0.263666557179871
"11-28-532-04316-569388",19.465,79.745,0,0,0,"Control",0,-54.4836787632692,-1.11734417414144
"11-28-532-04316-569389",19.445,79.755,0,0,0,"Control",0,-8.56179171554922,-0.17558410721764
"11-28-532-04316-569390",19.455,79.785,0,0,0,"Control",0,-11.5091585267628,-0.236028321160615
"11-28-532-04316-569391",19.485,79.775,0,0,0,"Control",0,-56.7689426147229,-1.16421006698785
"11-28-532-04316-569392",19.495,79.815,1,1,1,"Control",0,-34.1301802197242,-0.699937282073093
"11-28-532-04316-569393",19.525,79.835,0,0,1,"Control",0,-35.1642642072851,-0.721144141545531
"11-28-532-04316-569394",19.505,79.855,0,0,1,"Control",0,-2.04984006329417,-0.0420378525208457
"11-28-532-04317-569396",19.405,79.745,1,0,0,"Buffer",0,-34.6493779156908,-0.710584920668434
"11-28-532-04317-569397",19.435,79.785,1,0,0,"Buffer",0,-27.6185907853194,-0.566398455692704
"11-28-532-04317-569398",19.425,79.815,0,0,0,"Buffer",0,-17.3668164524091,-0.356156405495234
"11-28-532-04317-569399",19.455,79.835,1,1,1,"Buffer",0,-23.4569472604167,-0.481052013364395
"11-28-532-04317-569400",19.465,79.875,1,0,1,"Buffer",0,-44.7359646062814,-0.917439324253638
"11-28-532-04317-569401",19.475,79.915,1,0,0,"Buffer",0,-27.3791377040967,-0.561487783150804
"11-28-532-04317-569402",19.435,79.935,1,0,1,"Buffer",0,-17.2723619250638,-0.354219344374433
"11-28-532-04317-569403",19.405,79.945,1,1,1,"Buffer",0,-12.2716760810388,-0.251665931657747
"11-28-532-04317-569404",19.385,79.955,1,1,1,"Buffer",0,-60.3023190277078,-1.23667208937168
"11-28-532-04317-569405",19.365,79.955,1,0,1,"Buffer",0,-40.661341848982,-0.833877492471423
"11-28-532-04317-569406",19.355,79.955,1,1,1,"Buffer",0,-47.7439827032746,-0.979127366850594
"11-28-532-04317-569407",19.345,79.935,1,0,1,"Buffer",0,17.9979374829549,0.369099353230509
"11-28-532-04317-569408",19.395,79.915,1,0,1,"Buffer",0,-18.2157943926404,-0.37356713430475
"11-28-532-04317-569409",19.395,79.875,1,1,1,"Buffer",0,-29.6729470012169,-0.608528924881796
"11-28-532-04317-569410",19.415,79.855,1,1,1,"Buffer",0,2.9072582829192,0.0596216734787404
"11-28-532-04317-569411",19.405,79.825,1,0,1,"Buffer",0,-1.92879672436702,-0.0395555115218739
"11-28-532-04317-569412",19.375,79.825,1,0,0,"Buffer",0,-9.68513568221659,-0.198621498693469
"11-28-532-04317-569413",19.375,79.855,1,0,0,"Buffer",0,-13.1977131277294,-0.270656978566576
"11-28-532-04317-569414",19.355,79.885,0,1,1,"Buffer",0,-20.3028991545505,-0.416369206401894
"11-28-532-04317-569415",19.345,79.885,1,0,1,"Buffer",0,-21.1110800959652,-0.432943275683549
"11-28-532-04317-569416",19.315,79.885,1,0,1,"Buffer",0,-19.696571850938,-0.40393472518307
"11-28-532-04317-569417",19.335,79.835,1,0,0,"Buffer",0,3.21677068306637,0.0659691133906377
"11-28-532-04317-569418",19.355,79.845,1,0,1,"Buffer",0,-33.7577800015085,-0.692300146994893
"11-28-532-04317-569420",19.375,79.785,1,0,0,"Buffer",0,-63.5053104838123,-1.30235862017393
"11-28-532-04317-569421",19.345,79.755,1,0,0,"Buffer",0,-44.3825668483865,-0.910191889151941
"11-28-532-04317-569422",19.315,79.765,1,0,0,"Buffer",0,-24.0291374982921,-0.492786416093853
"11-28-532-04317-569423",19.305,79.725,0,0,0,"Buffer",0,-14.4956245797912,-0.297274377252407
"11-28-532-04317-569424",19.275,79.755,1,0,0,"Buffer",0,-3.20906908629524,-0.0658111700490873
"11-28-532-04317-569425",19.305,79.785,1,0,0,"Buffer",0,-69.343277753412,-1.42208289110391
"11-28-532-04317-569426",19.255,79.775,1,0,1,"Buffer",0,-68.8712738443573,-1.41240309653193
"11-28-532-04317-569428",19.275,79.805,1,1,1,"Buffer",0,-61.5358544525324,-1.26196927289178
"11-28-532-04317-569431",19.255,79.875,1,1,1,"Buffer",0,-47.873938298012,-0.981792479228703
"11-28-532-04317-569432",19.295,79.895,1,0,0,"Buffer",0,-16.7408375915916,-0.343318912705711
"11-28-532-04317-569433",19.325,79.915,1,0,1,"Buffer",0,34.8226520317008,0.714138403627882
"11-28-532-04317-569434",19.315,79.945,1,0,0,"Buffer",0,-22.3429067834117,-0.458205416640487
"11-28-532-04317-569436",19.285,79.935,1,1,1,"Buffer",0,-36.6894813004223,-0.75242309465592
"11-28-532-04317-569438",19.255,79.905,1,1,1,"Buffer",0,26.0244607745894,0.533706245461224
"11-28-532-04317-569439",19.235,79.885,1,0,0,"Buffer",0,-39.3525934678375,-0.807037851458145
"11-28-532-04317-569440",19.205,79.895,1,0,0,"Buffer",0,-34.6846422175675,-0.711308116369448
"11-28-532-04317-569441",19.225,79.915,1,0,1,"Buffer",0,-63.2411068135291,-1.29694036578144
"11-28-532-04318-569442",19.465,79.425,0,1,1,"Buffer",0,-37.0793288516204,-0.760418037362105
"11-28-532-04318-569444",19.465,79.455,0,1,1,"Buffer",0,-39.6671528459936,-0.813488794136436
"11-28-532-04318-569445",19.425,79.465,0,1,1,"Buffer",0,-39.7459163413418,-0.815104065620668
"11-28-532-04318-569446",19.385,79.465,0,0,0,"Buffer",0,-36.3569352968203,-0.745603284610178
"11-28-532-04318-569448",19.395,79.415,0,0,0,"Buffer",0,-50.8328311569254,-1.04247306785379
"11-28-532-04318-569451",19.345,79.395,0,0,0,"Buffer",0,-29.7767182475372,-0.610657052059536
"11-28-532-04318-569452",19.355,79.415,0,0,1,"Buffer",0,11.7055137844363,0.240055149161287
"11-28-532-04318-569454",19.335,79.445,0,0,0,"Buffer",0,-17.555958779281,-0.36003531165229
"11-28-532-04318-569455",19.315,79.455,1,0,1,"Buffer",0,-20.193260784991,-0.414120757026403
"11-28-532-04318-569456",19.325,79.475,0,0,0,"Buffer",0,-20.5056657986282,-0.420527518278278
"11-28-532-04318-569457",19.375,79.495,0,0,0,"Buffer",0,-17.3990196226744,-0.356816823908629
"11-28-532-04318-569458",19.375,79.525,0,0,0,"Buffer",0,8.04367878398686,0.164958714829144
"11-28-532-04318-569459",19.395,79.545,1,0,0,"Buffer",0,25.6127293998358,0.525262512157327
"11-28-532-04318-569460",19.405,79.595,1,0,0,"Buffer",0,-39.1077887611455,-0.802017428479491
"11-28-532-04318-569461",19.385,79.585,1,0,0,"Buffer",0,-22.4756690621615,-0.46092808812806
"11-28-532-04318-569462",19.365,79.575,1,0,0,"Buffer",0,-30.9736467601064,-0.635203505800184
"11-28-532-04318-569463",19.345,79.545,1,0,1,"Buffer",0,-17.714951571101,-0.363295915078913
"11-28-532-04318-569464",19.335,79.525,0,0,0,"Buffer",0,-58.4960554589744,-1.19962947181538
"11-28-532-04318-569465",19.345,79.505,0,0,0,"Buffer",0,-55.0350740693723,-1.12865211712378
"11-28-532-04318-569466",19.305,79.525,0,0,1,"Buffer",0,-6.17665514528318,-0.126670037686875
"11-28-532-04318-569467",19.305,79.545,1,1,1,"Buffer",0,-43.4521561296998,-0.891111147548565
"11-28-532-04318-569469",19.325,79.555,0,1,1,"Buffer",0,-50.3939001190256,-1.03347152740756
"11-28-532-04318-569470",19.325,79.575,0,0,1,"Buffer",0,-21.7499991611862,-0.446046144496324
"11-28-532-04318-569471",19.345,79.585,0,0,0,"Buffer",0,-14.9622961551359,-0.306844817020517
"11-28-532-04318-569472",19.375,79.605,0,0,0,"Buffer",0,8.53202906166696,0.174973738595749
"11-28-532-04318-569473",19.325,79.605,0,0,0,"Buffer",0,-25.741998640484,-0.527913548875341
"11-28-532-04318-569474",19.325,79.645,0,0,1,"Buffer",0,57.4291311666239,1.17774912765786
"11-28-532-04318-569475",19.375,79.655,1,1,1,"Buffer",0,7.86327673298524,0.16125905310906
"11-28-532-04318-569478",19.285,79.705,0,0,1,"Buffer",0,-42.4848812763796,-0.871274401082769
"11-28-532-04318-802897",19.355,79.485,0,NA,NA,"Buffer",0,60.6084420552425,1.24295002047234
