shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled
11-28-543-04819-582506,0,0,0,Buffer,0,-3.3617044469182233,-0.06899054320111477
11-28-543-04819-582508,0,0,0,Buffer,0,59.40070599268206,1.2190503471302043
11-28-543-04819-582509,0,0,0,Buffer,0,-87.71610875258654,-1.8001528944272962
11-28-543-04819-582510,0,0,0,Buffer,0,69.39742609160733,1.4242079273828645
11-28-543-04819-582511,1,0,0,Buffer,0,66.32141450401319,1.3610805128013757
11-28-543-04819-582512,1,0,0,Buffer,0,26.229964493080175,0.5383041629916246
11-28-543-04819-582513,0,0,0,Buffer,0,-13.750771621643286,-0.2822000620790193
11-28-543-04819-582514,1,1,1,Buffer,0,49.444778913156405,1.0147299411775552
11-28-543-04819-582515,1,0,0,Buffer,0,44.1515464104603,0.9060996343147457
11-28-543-04819-582516,1,1,1,Buffer,0,41.31666618679278,0.8479208355449097
11-28-543-04819-582517,1,1,1,Buffer,0,34.179223530559916,0.7014427457260022
11-28-543-04819-582518,1,1,1,Buffer,0,42.98241422224351,0.8821061316102097
11-28-543-04819-582519,1,0,0,Buffer,0,59.702368916184234,1.225241221219427
11-28-543-04819-582520,1,0,0,Buffer,0,62.04677168034003,1.273354201624226
11-28-543-04819-582521,0,0,0,Buffer,0,60.64287863608484,1.2445428217873633
11-28-543-04819-582522,1,0,1,Buffer,0,67.06302129202288,1.37630013009799
11-28-543-04819-582523,0,0,0,Buffer,0,67.06752530119195,1.3763925635775132
11-28-543-04819-582524,1,0,0,Buffer,0,79.57565702244985,1.6330905617229943
11-28-543-04819-582525,0,0,0,Buffer,0,61.08805604268145,1.2536789703057494
11-28-543-04820-582526,1,0,0,Treatment,1,30.61497370036294,0.6282954670843024
11-28-543-04820-582528,1,0,0,Treatment,1,41.99366748622629,0.8618145874000426
11-28-543-04820-582529,1,0,0,Treatment,1,18.784728418995233,0.38550938607941565
11-28-543-04820-582530,0,0,0,Treatment,1,6.5166318284754885,0.1337375063118178
11-28-543-04820-582531,0,0,0,Treatment,1,57.372837147012994,1.1774334306485728
11-28-543-04820-582532,1,0,0,Treatment,1,35.36851238566982,0.7258499134091341
11-28-543-04820-582533,0,0,0,Treatment,1,28.905509278335153,0.5932130019476686
11-28-543-04820-582534,0,0,0,Treatment,1,71.70558906609696,1.4715771770956763
11-28-543-04820-582535,1,0,0,Treatment,1,12.100319651697207,0.24832867935282013
11-28-543-04820-582536,1,0,0,Treatment,1,27.97302077109843,0.5740760166299874
11-28-543-04820-582537,1,0,0,Treatment,1,34.88516262109107,0.7159303730863706
11-28-543-04820-582538,0,0,0,Treatment,1,47.56898579021999,0.9762339970730894
11-28-543-04820-582539,1,0,0,Treatment,1,19.51404923636209,0.4004768646762169
11-28-543-04820-582540,0,0,0,Treatment,1,72.10330404177978,1.4797392783882897
11-28-543-04820-582541,0,0,0,Treatment,1,69.45917035865607,1.425475073436454
11-28-543-04820-582542,0,0,0,Treatment,1,63.95764582489856,1.3125700956160111
11-28-543-04820-582543,1,0,0,Treatment,1,49.80664644659817,1.0221563637239754
11-28-543-04820-582544,1,0,0,Treatment,1,54.33284354605299,1.115045194808742
11-28-543-04820-582545,0,0,0,Treatment,1,71.45872021528471,1.4665108137713856
11-28-543-04820-582546,1,0,0,Treatment,1,5.9379184381628045,0.12186086700998043
11-28-543-04820-582547,1,0,1,Treatment,1,65.80212944645106,1.3504234908165085
11-28-543-04820-582548,1,0,0,Treatment,1,64.13792752130658,1.3162699247832685
11-28-543-04820-582549,1,0,0,Treatment,1,9.094383069878383,0.18663937832045432
11-28-543-04820-582550,1,0,0,Treatment,1,21.099319097693776,0.4330105482824273
11-28-543-04820-582551,1,0,0,Treatment,1,-13.997614982382098,-0.28726590228355336
11-28-543-04820-582553,0,0,0,Treatment,1,24.404128806493397,0.5008334698350394
11-28-543-04820-582554,1,0,1,Treatment,1,-50.248841078501606,-1.0312312982809397
11-28-543-04821-582555,1,0,0,Control,0,29.041177504983576,0.5959972516636681
11-28-543-04821-582556,0,0,0,Control,0,65.94919810895684,1.3534417058542512
11-28-543-04821-582557,0,0,0,Control,0,76.71595263323663,1.5744023092838797
11-28-543-04821-582558,0,0,0,Control,0,67.49297617958796,1.3851238746339742
11-28-543-04821-582559,1,0,0,Control,0,12.843574112695476,0.2635821110005456
11-28-543-04821-582560,1,0,0,Control,0,43.407427270737664,0.8908284573072391
11-28-543-04821-582561,0,0,0,Control,0,20.46676482627959,0.4200289600797356
11-28-543-04821-582563,0,0,0,Control,0,47.94980165222725,0.9840492864878286
11-28-543-04821-582564,0,0,0,Control,0,31.632612820956513,0.6491799549448626
11-28-543-04821-582565,1,0,0,Control,0,17.98825563760527,0.3691637820262785
11-28-543-04821-582566,0,0,1,Control,0,-14.991877648512832,-0.3076706471098959
11-28-543-04821-582567,1,0,0,Control,0,13.652826357719809,0.2801899814580844
11-28-543-04821-582568,0,0,1,Control,0,18.234672885261016,0.3742208773296679
11-28-543-04821-582569,1,0,0,Control,0,28.174702372822615,0.5782150251229493
11-28-543-04821-582570,0,0,0,Control,0,24.96441781724704,0.5123319950063835
11-28-543-04821-582571,0,0,0,Control,0,8.071522088043055,0.16564772486896315
11-28-543-04821-582572,0,0,0,Control,0,42.35747054911921,0.8692807318287179
11-28-543-04821-582573,0,1,1,Control,0,-4.532845630814608,-0.09302527549778564
11-28-543-04821-582574,0,0,1,Control,0,7.230371986320921,0.14838523099188192
11-28-543-04821-582575,0,0,0,Control,0,2.2979134214296653,0.047158903370846494
11-28-543-04821-582576,1,0,0,Control,0,2.2640767982910486,0.046464491637963616
11-28-543-04821-582577,1,0,0,Control,0,54.03946030347126,1.1090242403817776
11-28-543-04821-582578,0,0,0,Control,0,55.14822204353379,1.1317787912161472
11-28-543-04821-582579,1,0,0,Control,0,39.38400477800089,0.8082578126582264
11-28-543-04821-582580,1,0,0,Control,0,13.867858852966988,0.28460298351916496
11-28-543-04821-582581,0,0,0,Control,0,39.93865200541684,0.8196405543919613
11-28-543-04821-582582,0,0,0,Control,0,16.967868987214047,0.34822290801512296
11-28-543-04821-582583,1,0,0,Control,0,-3.316107516855151,-0.06805478069640129
11-28-543-04821-582584,1,0,1,Control,0,25.12087505560755,0.5155428869906961
11-28-543-04821-582585,0,0,0,Control,0,39.97446094666328,0.8203754430019082
11-28-543-04821-582587,0,0,0,Control,0,59.24351875220941,1.2158244736854302
11-28-543-04821-582588,0,0,0,Control,0,-10.510986206317599,-0.2157116008868794
11-28-543-04821-582589,1,0,1,Control,0,23.315186968241058,0.47848567272148895
11-28-543-04821-582590,1,0,0,Control,0,25.2686493279241,0.5185755828981589
11-28-543-04821-582591,1,0,1,Control,0,15.65407609664512,0.32126060760908814
11-28-543-04821-582592,1,0,0,Control,0,17.1146001980669,0.35123419770496334
11-28-543-04821-582593,0,0,0,Control,0,20.769402649154006,0.42623984153079514
11-28-543-04821-582594,1,0,0,Control,0,55.799718163306515,1.1451491132971803
11-28-543-04821-582596,0,0,0,Control,0,-6.9171620028101515,-0.1419573824883571
11-28-543-04821-582597,0,0,0,Control,0,6.86450944679693,0.14087682097629045
11-28-543-04821-582599,1,0,0,Control,0,37.69205400831047,0.7735347712625159
11-28-543-04821-582600,0,0,0,Control,0,36.3729346384672,0.7464631582431063
11-28-543-04821-582601,1,1,1,Control,0,36.902990999754984,0.7573412341923391
11-28-543-04821-582602,1,0,0,Control,0,40.06061047683156,0.8221434458042604
11-28-543-04821-582603,0,0,1,Control,0,36.90559068384282,0.7573945861809517
11-28-543-04821-582604,1,1,1,Control,0,-21.23561080512612,-0.4358075933760817
11-28-543-04822-582605,0,0,1,Control,0,8.78483013400153,0.18028658153749452
11-28-543-04822-582606,0,0,0,Control,0,20.51702594293726,0.42106044330345743
11-28-543-04822-582607,0,0,1,Control,0,36.375274992458984,0.7465111881326237
11-28-543-04822-582608,0,0,0,Control,0,26.601052627315788,0.5459198152182423
11-28-543-04822-582609,0,0,0,Control,0,1.1688612040243114,0.023987941434372412
11-28-543-04822-582611,0,0,1,Control,0,35.757321114347405,0.7338292363437817
11-28-543-04822-582612,0,0,0,Control,0,-25.349796399502413,-0.5202409227981324
11-28-543-04822-582613,0,0,0,Control,0,-56.060466684955436,-1.1505003220162995
11-28-543-04822-582614,0,0,1,Control,0,-72.69270098405592,-1.491835170769902
11-28-543-04822-582615,0,0,0,Control,0,78.46622520837792,1.6103222593020046
11-28-543-04822-582616,0,0,0,Control,0,55.57971904564854,1.14063418378132
11-28-543-04822-582617,0,0,0,Control,0,42.08765462699701,0.8637434374813266
11-28-543-04822-582618,1,0,0,Control,0,26.38128250864809,0.5414095853316866
11-28-543-04822-582619,0,0,0,Control,0,41.386023471254674,0.8493442196661304
11-28-543-04822-582620,0,0,0,Control,0,63.26794010087109,1.298415617344373
11-28-543-04822-582621,0,0,0,Control,0,45.81159535192315,0.9401679707852371
11-28-543-04822-582622,1,0,1,Control,0,31.504090660508684,0.646542360295278
11-28-543-04822-582623,0,0,0,Control,0,44.60118571707415,0.9153273521280413
11-28-543-04822-582624,1,0,0,Control,0,17.77678954489395,0.36482397142271833
11-28-543-04822-582626,0,0,0,Control,0,22.30785786807204,0.4578127721437302
11-28-543-04822-582627,1,0,1,Control,0,28.560324763631026,0.5861289564730933
11-28-543-04822-582628,0,0,0,Control,0,46.14599425478939,0.947030668657368
11-28-543-04822-582629,0,0,0,Control,0,46.012391870386985,0.9442888151665484
11-28-543-04822-582630,0,0,0,Control,0,-14.270362988542143,-0.29286337029394094
11-28-543-04822-582631,0,0,0,Control,0,41.071448106321014,0.8428883501371011
11-28-543-04822-582632,1,0,0,Control,0,27.656596507109445,0.5675822030900656
11-28-543-04822-582633,0,0,0,Control,0,-24.258583455653078,-0.4978465169444985
11-28-543-04822-582634,0,0,0,Control,0,27.78732912109937,0.5702651617485921
11-28-543-04822-582635,0,0,0,Control,0,24.80381430657913,0.5090360111934275
11-28-543-04822-582636,0,0,0,Control,0,35.68347160458347,0.7323136605773217
11-28-543-04822-582637,1,0,0,Control,0,27.403723294303482,0.5623926153116137
11-28-543-04822-582638,0,0,1,Control,0,15.825196912358864,0.32477243270124684
11-28-543-04822-582639,0,0,1,Control,0,-1.3032839474711804,-0.026746630734822086
11-28-543-04822-582640,0,0,0,Control,0,39.83812599180039,0.8175775103633288
11-28-543-04822-582641,0,0,0,Control,0,-33.16204931842067,-0.6805677989441755
11-28-543-04822-582642,0,0,0,Control,0,-10.654899764623313,-0.21866506533275545
11-28-543-04822-582644,0,0,1,Control,0,2.0928406077460426,0.042950298767076525
11-28-543-04822-582645,0,0,0,Control,0,33.29971377681613,0.6833930163046406
11-28-543-04823-582646,1,0,0,Buffer,0,49.342700154800255,1.012635030961774
11-28-543-04823-582647,0,0,0,Buffer,0,67.03687081059407,1.3757634571253263
11-28-543-04823-582648,1,0,0,Buffer,0,64.54323708498347,1.3245878859259592
11-28-543-04823-582649,0,0,0,Buffer,0,42.38293566227829,0.8698033393384689
11-28-543-04823-582650,1,1,1,Buffer,0,52.81124622109941,1.0838182301426054
11-28-543-04823-582652,1,0,0,Buffer,0,56.61651466704608,1.1619118107227149
11-28-543-04823-582653,1,0,0,Buffer,0,56.66590459472056,1.162925414979939
11-28-543-04823-582654,0,0,0,Buffer,0,59.78436769319564,1.2269240402349506
11-28-543-04823-582655,1,0,0,Buffer,0,77.77806529791849,1.5961995049726199
11-28-543-04823-582656,1,0,0,Buffer,0,51.1740055680054,1.0502179765238044
11-28-543-04823-582657,1,0,0,Buffer,0,33.927600703287226,0.6962788189711511
11-28-543-04823-582658,1,0,0,Buffer,0,28.927794892376834,0.5936703582211255
11-28-543-04823-582659,0,0,0,Buffer,0,-10.831493928912442,-0.22228921716193328
11-28-543-04823-582660,0,0,0,Buffer,0,-15.304980134478965,-0.31409628949622326
11-28-543-04823-582661,0,0,0,Buffer,0,52.97911240200949,1.08726326202716
11-28-543-04823-582662,1,0,0,Buffer,0,46.35611895224881,0.9513429504913599
11-28-543-04823-582663,0,0,0,Buffer,0,34.321324491861226,0.7043590111694338
11-28-543-04823-582664,0,0,0,Buffer,0,36.26291976931906,0.7442053792793167
11-28-543-04823-582665,0,0,0,Buffer,0,59.01947998240417,1.2112266404520113
11-28-543-04823-582666,0,0,0,Buffer,0,50.582834051969215,1.0380856654713706
11-28-543-04823-582667,0,0,0,Buffer,0,2.643976165083651,0.05426097228955926
11-28-543-04823-582668,0,0,0,Buffer,0,-5.511304991169711,-0.11310569715204398
11-28-543-04823-582669,0,0,0,Buffer,0,-18.654922091159516,-0.3828454371184849
11-28-543-04823-582670,0,0,0,Buffer,0,-24.45329186766694,-0.5018424182269499
11-28-543-04823-582671,0,0,1,Buffer,0,-25.168805812695922,-0.516526545435329
11-28-543-04823-582672,1,0,0,Buffer,0,73.84078530473155,1.515396718840168
11-28-543-04823-582673,1,0,0,Buffer,0,70.69676464768861,1.4508735888655022
11-28-543-04823-582674,0,0,0,Buffer,0,59.95737897466206,1.2304746623900993
11-28-543-04823-582676,1,0,0,Buffer,0,62.03625806919002,1.2731384361529605
11-28-543-04823-582677,0,0,0,Buffer,0,52.691506171058826,1.081360866258995
11-28-543-04823-582678,0,0,0,Buffer,0,39.26647224389934,0.8058457524966308
11-28-543-04823-582679,1,0,0,Buffer,0,66.36122150801422,1.3618974516110196
11-28-543-04823-582680,1,0,0,Buffer,0,-9.531064205838852,-0.195601162216482
11-28-543-04823-582682,0,0,0,Buffer,0,34.30226252869538,0.7039678122362566
11-28-543-04823-582683,0,0,0,Buffer,0,56.820750723164906,1.1661032429783993
11-28-543-04823-582684,1,0,0,Buffer,0,38.989692197665626,0.8001655369873828
11-28-543-04823-582685,1,0,0,Buffer,0,48.613403963656516,0.9976680577563707
11-28-543-04823-582686,1,0,0,Buffer,0,45.64447513991429,0.9367382480394001
11-28-543-04823-582687,0,0,0,Buffer,0,55.5140484246829,1.1392864591718805
11-28-543-04823-582688,1,0,0,Buffer,0,34.83785217252573,0.7149594449167026
11-28-543-04823-582691,0,0,0,Buffer,0,19.447939553061637,0.3991201294147536
11-28-543-04824-582693,1,0,0,Buffer,0,58.89861472637959,1.2087461845407483
11-28-543-04824-582694,1,0,0,Buffer,0,58.41963585301382,1.198916345785692
11-28-543-04824-582697,0,0,0,Buffer,0,82.07921196005292,1.6844697408883151
11-28-543-04824-582698,0,0,0,Buffer,0,67.90125480331652,1.3935027682795054
11-28-543-04824-582699,1,0,0,Buffer,0,71.54016578078075,1.4681822795095603
11-28-543-04824-582700,0,0,0,Buffer,0,79.22516983835264,1.6258976922730752
11-28-543-04824-582701,0,0,0,Buffer,0,47.97759350528564,0.9846196444920313
11-28-543-04824-582703,1,0,0,Buffer,0,63.468648043894895,1.3025346439371732
11-28-543-04824-582704,1,0,0,Buffer,0,63.75653717396043,1.3084428454993673
11-28-543-04824-582705,1,1,1,Buffer,0,54.32182420645102,1.1148190505307836
11-28-543-04824-582706,1,0,0,Buffer,0,39.659821878068485,0.8139182661151814
11-28-543-04824-582707,1,0,0,Buffer,0,13.422951646603096,0.2754723801821365
11-28-543-04824-582709,1,0,0,Buffer,0,64.89409409609485,1.3317883451467818
11-28-543-04824-582710,0,0,0,Buffer,0,56.604588879270224,1.1616670638718987
11-28-543-04824-582711,0,0,0,Buffer,0,63.299882259208054,1.2990711499438268
11-28-543-04824-582712,1,0,0,Buffer,0,62.976165772959035,1.2924276818513387
11-28-543-04824-582713,1,0,1,Buffer,0,61.59863894900734,1.264157402485865
11-28-543-04824-582714,1,0,0,Buffer,0,71.73958722696675,1.4722749039849024
11-28-543-04824-582715,1,0,0,Buffer,0,69.97872841248436,1.4361376979842448
11-28-543-04824-582716,0,0,0,Buffer,0,-9.197893785785878,-0.18876367586961718
11-28-543-04824-582717,0,0,0,Buffer,0,60.8511983532968,1.248818060933723
11-28-543-04824-582718,0,0,1,Buffer,0,61.88395480073082,1.2700127939710792
11-28-543-04824-582719,0,0,0,Buffer,0,61.888296017719476,1.2701018865498384
11-28-543-04824-582720,0,0,0,Buffer,0,37.40961974269156,0.7677385170970079
11-28-543-04824-582721,0,0,0,Buffer,0,22.184855204761064,0.45528845131451884
11-28-543-04824-582722,0,0,0,Buffer,0,49.441981346118105,1.014672528138229
11-28-543-04824-582723,1,0,0,Buffer,0,44.06917199205501,0.9044091062027737
11-28-543-04824-582724,0,0,0,Buffer,0,51.63238455045493,1.0596250542400378
11-28-543-04824-582725,1,1,1,Buffer,0,46.81415409258868,0.9607429717116116
11-28-543-04824-582726,0,0,0,Buffer,0,60.24242897472275,1.236324597937435
11-28-543-04824-582727,1,0,0,Buffer,0,56.54407794529054,1.1604252288828971
11-28-543-04824-582728,0,0,0,Buffer,0,57.41459217704571,1.1782903478014106
11-28-543-04825-582729,0,0,0,Holdout,NA,38.151416433466444,0.7829620316710698
11-28-543-04825-582730,1,0,0,Holdout,NA,4.4906495380773395,0.09215930664035636
11-28-543-04825-582731,0,0,1,Holdout,NA,24.358529038744283,0.4998976490939448
11-28-543-04825-582732,0,0,0,Holdout,NA,-21.602304132269207,-0.4433330532216125
11-28-543-04825-582733,0,0,0,Holdout,NA,4.349047780220027,0.08925328609421218
11-28-543-04825-582734,0,0,0,Holdout,NA,26.105455672390214,0.5357489320638716
11-28-543-04825-582735,1,0,0,Holdout,NA,33.938959074212235,0.6965119210157744
11-28-543-04825-582736,0,0,0,Holdout,NA,45.72633137686734,0.9384181417781157
11-28-543-04825-582737,0,0,0,Holdout,NA,9.217076690234059,0.18915735681895357
11-28-543-04825-582738,0,0,0,Holdout,NA,52.48639860256275,1.077151548399962
11-28-543-04825-582739,1,0,0,Holdout,NA,23.59480345714174,0.48422409909473274
11-28-543-04825-582740,0,0,1,Holdout,NA,51.08059662193305,1.0483009924369724
11-28-543-04825-582741,0,0,0,Holdout,NA,52.76682599858845,1.0829066166059202
11-28-543-04825-582742,0,0,0,Holdout,NA,-89.13246792972625,-1.829220110341631
11-28-543-04825-582743,1,0,1,Holdout,NA,-116.90748622876994,-2.399232623377559
11-28-543-04825-582744,0,0,0,Holdout,NA,-25.65005519658355,-0.5264029807180459
11-28-543-04825-582745,1,0,0,Holdout,NA,-14.512136548158603,-0.2978251655597019
11-28-543-04825-582746,0,0,0,Holdout,NA,22.72183327741542,0.4663085780105087
11-28-543-04825-582747,0,0,0,Holdout,NA,15.8924887411718,0.32615342853122137
11-28-543-04825-582748,1,0,0,Holdout,NA,-10.262085062176041,-0.21060352984468925
11-28-543-04825-582749,1,0,0,Holdout,NA,-6.0168403616886925,-0.12348054133308257
11-28-543-04825-582750,1,0,1,Holdout,NA,21.624844262450708,0.4437956327997985
11-28-543-04825-582751,0,0,0,Holdout,NA,-23.46423090655953,-0.4815444253357632
11-28-543-04825-582753,0,0,1,Holdout,NA,-30.9902330047921,-0.6359967221061642
11-28-543-04825-582754,0,0,0,Holdout,NA,-34.13991801300392,-0.700636098666511
11-28-543-04825-582756,1,0,0,Holdout,NA,31.361959729781038,0.6436254798046182
11-28-543-04825-582757,0,0,0,Holdout,NA,14.823297819755489,0.30421096939510284
11-28-543-04825-582758,0,0,1,Holdout,NA,-9.6775893177132275,-0.19860822224226274
11-28-543-04825-582759,1,0,1,Holdout,NA,-36.23444576668953,-0.7436210218679096
11-28-543-04825-582760,1,0,0,Holdout,NA,-39.364032420968734,-0.8078479301767624
11-28-543-04825-582761,0,0,0,Holdout,NA,14.546382606582666,0.29852797992380675
11-28-543-04825-582762,0,0,0,Holdout,NA,-29.812976586568446,-0.6118364899790644
11-28-543-04826-582764,0,0,0,Treatment,1,-8.924131522151997,-0.18314539277117814
11-28-543-04826-582765,1,0,0,Treatment,1,-20.706970045001754,-0.4249585690864347
11-28-543-04826-582766,0,1,1,Treatment,1,23.41985485520224,0.48063371830110097
11-28-543-04826-582767,0,0,1,Treatment,1,31.43946279938698,0.6452160357134724
11-28-543-04826-582768,1,0,0,Treatment,1,37.49298857975703,0.7694494531551925
11-28-543-04826-582769,0,0,1,Treatment,1,37.33630230749047,0.7662338608250169
11-28-543-04826-582770,1,0,0,Treatment,1,29.60999244380933,0.6076707501017811
11-28-543-04826-582771,0,0,0,Treatment,1,35.40737631619632,0.7266474980035834
11-28-543-04826-582772,0,0,0,Treatment,1,32.55428915190643,0.6680950474914834
11-28-543-04826-582773,1,0,0,Treatment,1,-6.894624536483537,-0.141494857579103
11-28-543-04826-582774,0,0,1,Treatment,1,34.89347029608598,0.7161008672567201
11-28-543-04826-582775,1,0,0,Treatment,1,16.51294796141891,0.3388867961769789
11-28-543-04826-582776,1,0,1,Treatment,1,22.981872824013195,0.4716452367967974
11-28-543-04826-582777,0,0,0,Treatment,1,40.842026135151066,0.8381800402118205
11-28-543-04826-582778,0,0,0,Treatment,1,-2.9093112175576583,-0.05970630803799578
11-28-543-04826-582779,0,0,1,Treatment,1,47.03443200798517,0.9652636228510489
11-28-543-04826-582780,1,1,1,Treatment,1,2.0825960057099646,0.042740054032446094
11-28-543-04826-582781,1,1,1,Treatment,1,-1.9827932095104854,-0.040691852225443
11-28-543-04826-582782,0,0,0,Treatment,1,27.746768788372307,0.5694327627583051
11-28-543-04826-582783,0,0,1,Treatment,1,-13.466770365957784,-0.27637164937679526
11-28-543-04826-582784,0,0,0,Treatment,1,28.044473283369342,0.5755424000412874
11-28-543-04826-582785,0,0,0,Treatment,1,12.247534979223024,0.2513499043218524
11-28-543-04826-582786,1,0,0,Treatment,1,-0.9245135230853968,-0.018973318791576342
11-28-543-04826-582787,0,0,0,Treatment,1,-54.343740850914,-1.1152688346300483
11-28-543-04826-582788,0,0,0,Treatment,1,0.5430578561531643,0.011144898987174042
11-28-543-04826-582789,1,1,1,Treatment,1,9.019087143781727,0.1850941184904293
11-28-543-04826-582790,1,0,0,Treatment,1,79.79555325069562,1.6376033796920038
11-28-543-04826-582791,1,0,0,Treatment,1,19.811772517351475,0.40658688749452426
11-28-543-04826-582792,1,0,0,Treatment,1,-31.338062766153683,-0.6431350546266951
11-28-543-04826-582793,0,0,0,Treatment,1,29.6151968860607,0.6077775582116701
11-28-543-04826-582794,1,0,0,Treatment,1,36.48027967034416,0.7486661455003357
11-28-543-04826-582795,1,0,0,Treatment,1,10.091609084084173,0.20710493842565922
11-28-543-04826-582796,1,0,0,Treatment,1,19.893297441322606,0.4082599818661469
11-28-543-04826-582797,1,0,0,Treatment,1,2.057360360969828,0.04222215578584431
11-28-543-04827-582801,1,0,0,Buffer,0,17.714849150191455,0.36355280034147286
11-28-543-04827-582802,0,0,0,Buffer,0,19.06100700771457,0.3911793104322414
11-28-543-04827-582803,1,0,0,Buffer,0,23.090959107155008,0.473883958864302
11-28-543-04827-582804,0,0,0,Buffer,0,5.481422803561186,0.11249244027961322
11-28-543-04827-582805,0,0,0,Buffer,0,20.32429453414531,0.4171051150482737
11-28-543-04827-582806,0,0,0,Buffer,0,30.95239016977888,0.6352200929333559
11-28-543-04827-582808,1,0,0,Buffer,0,-11.29826500348532,-0.23186852149812257
11-28-543-04827-582809,1,0,1,Buffer,0,27.255656457743505,0.5593539152576252
11-28-543-04827-582810,1,0,0,Buffer,0,-0.9126534630309671,-0.018729920837213327
11-28-543-04827-582811,0,0,1,Buffer,0,20.415874382574813,0.4189845614984871
11-28-543-04827-582812,0,0,0,Buffer,0,20.200035737226116,0.4145550152306556
11-28-543-04827-582813,1,0,1,Buffer,0,23.95717353361717,0.4916608350751332
11-28-543-04827-582814,0,0,0,Buffer,0,36.09028914799059,0.7406625692177377
11-28-543-04827-582815,1,0,0,Buffer,0,4.107664260296679,0.08429949541384014
11-28-543-04827-582816,0,0,0,Buffer,0,-4.544166438317476,-0.09325760664748385
11-28-543-04827-582817,1,0,1,Buffer,0,9.382126405504433,0.19254458781783898
11-28-543-04827-582818,1,0,0,Buffer,0,-8.13625005501446,-0.166976103871989
11-28-543-04827-582819,1,1,1,Buffer,0,-0.5719291859216921,-0.01173741054050203
11-28-543-04827-582820,0,0,0,Buffer,0,-8.922225412828869,-0.1831062746631827
11-28-543-04827-582821,1,1,1,Buffer,0,14.264625419400394,0.2927456210932014
11-28-543-04827-582822,0,0,0,Buffer,0,-11.99101627737981,-0.24608550203401064
11-28-543-04827-582823,0,0,0,Buffer,0,-21.352889066680767,-0.43821443523207965
11-28-543-04827-582825,1,0,0,Buffer,0,13.256411399274183,0.2720545597551794
11-28-543-04827-582826,0,0,0,Buffer,0,24.66223421551605,0.5061304353038338
11-28-543-04827-582827,1,0,0,Buffer,0,16.458701370949406,0.33777352111000203
11-28-543-04827-582828,1,0,0,Buffer,0,21.040036416397417,0.43179392009585255
11-28-543-04827-582829,0,0,0,Buffer,0,15.606197010975508,0.3202780095905897
11-28-543-04828-582831,0,0,0,Buffer,0,-43.25398991050173,-0.8876795407391207
11-28-543-04828-582832,0,0,1,Buffer,0,-31.54912517478363,-0.6474665806280556
11-28-543-04828-582833,0,0,0,Buffer,0,-22.876791617204063,-0.4694887088650714
11-28-543-04828-582834,1,0,1,Buffer,0,69.29158266353176,1.4220357567734296
11-28-543-04828-582835,1,0,0,Buffer,0,34.313749622104936,0.7042035559866787
11-28-543-04828-582836,0,0,0,Buffer,0,23.242329180197835,0.4769904495533305
11-28-543-04828-582837,0,0,0,Buffer,0,-14.22178447215245,-0.29186641821604437
11-28-543-04828-582838,0,0,0,Buffer,0,-32.95433066468857,-0.6763048951165892
11-28-543-04828-582839,0,0,0,Buffer,0,-26.161927424227844,-0.5369078729809924
11-28-543-04828-582840,1,0,0,Buffer,0,-73.4194898154501,-1.506750686711928
11-28-543-04828-582841,0,0,0,Buffer,0,-5.008998723156994,-0.10279712219231173
11-28-543-04828-582842,0,0,0,Buffer,0,7.835353166680387,0.16080095073122821
11-28-543-04828-582843,0,0,1,Buffer,0,35.04871666263584,0.7192869091373776
11-28-543-04828-582844,0,0,0,Buffer,0,15.072650714056756,0.3093283114750661
11-28-543-04828-582845,1,0,0,Buffer,0,-12.335631764257872,-0.25315786964117176
11-28-543-04828-582846,1,0,0,Buffer,0,31.82952286316215,0.6532210391591442
11-28-543-04828-582847,0,0,0,Buffer,0,25.657729441117915,0.5265604753186094
11-28-543-04828-582848,0,0,0,Buffer,0,22.496206957980384,0.46167816430695985
11-28-543-04828-582849,0,0,0,Buffer,0,41.20865689921733,0.8457042161072829
11-28-543-04828-582851,0,0,0,Buffer,0,-10.441728663946465,-0.21429026372163903
11-28-543-04828-582852,0,0,0,Buffer,0,26.798793229686414,0.5499779445945386
11-28-543-04828-582853,1,0,0,Buffer,0,8.980460840563024,0.18430141059983762
11-28-543-04828-582854,0,0,0,Buffer,0,33.43236912273716,0.6861154342084552
11-28-543-04828-582855,1,0,0,Buffer,0,37.8736656614496,0.7772618944524224
11-28-543-04828-582856,1,0,0,Buffer,0,47.440844561454746,0.9736042200898462
11-28-543-04828-582857,0,0,0,Buffer,0,29.383301759420142,0.6030184929799572
11-28-543-04828-582859,0,0,0,Buffer,0,-11.224985101298202,-0.23036463549700537
11-28-543-04828-582860,0,0,0,Buffer,0,-45.65048977271849,-0.9368616832761596
11-28-543-04828-582861,0,0,0,Buffer,0,-1.6766599016143837,-0.03440923472078175
11-28-543-04828-582862,0,0,0,Buffer,0,44.51872442510915,0.9136350411543783
11-28-543-04828-582863,0,0,0,Buffer,0,14.438442413705378,0.2963127784813766
11-28-543-04828-582864,0,0,1,Buffer,0,-19.750241563362685,-0.40532411915590455
11-28-543-04828-582865,0,0,0,Buffer,0,2.9186448824253186,0.05989785807442549
11-28-543-04828-582866,0,0,0,Buffer,0,30.926580296066543,0.6346904100788746
11-28-543-04828-582867,1,0,0,Buffer,0,23.685544134321226,0.4860863236620318
11-28-543-04828-582868,1,0,0,Buffer,0,6.291501131241827,0.12911726400954332
