"S","Y","H"
"Ssynth",0.72,1.72052431647873
"Ssynth",0.25,-0.368498393277343
"Ssynth",0.77,2.05625055377137
"Ssynth",0.71,1.57615463686975
"Ssynth",0.66,1.53607723310683
"Ssynth",0.67,1.40079656505024
"Ssynth",0.24,-0.496470322991611
"Ssynth",0,-1.57886145129584
"Ssynth",0.75,1.30091563320787
"Ssynth",0.63,1.05278503008503
"Ssynth",0.73,1.45301930860115
"Ssynth",0.77,1.92521848606032
"Ssynth",0.72,1.40431137005116
"Ssynth",0.67,1.37726616386397
"Ssynth",0.89,2.84042879753559
"Ssynth",0.82,2.20670632298206
"Ssynth",0.7,1.89037691320789
"Ssynth",0.67,1.40929226015914
"Ssynth",0.82,2.07848342326206
"Ssynth",0.15,-0.843558520265625
"Ssynth",0.08,-1.11041765896547
"Ssynth",0.74,1.91247462832128
"Ssynth",0.69,1.49248015217429
"Ssynth",0.19,-0.493162099346677
"Ssynth",0.02,-1.77421479985368
"Ssynth",0.08,-1.30907654855279
"Ssynth",0.76,2.07048318947827
"Ssynth",0.66,1.5041306041919
"Ssynth",0.02,-1.77421479985368
"Ssynth",0.77,1.56570596720015
"Ssynth",0.74,1.9193069817161
"Ssynth",0.18,-0.68047656963551
"Ssynth",0.15,-0.752216254475615
"Ssynth",0.01,-1.36402075645322
"Ssynth",0.79,2.1839688574548
"Ssynth",0.78,1.53904802031636
"Ssynth",0.71,1.83423475049868
"Ssynth",0.72,1.87336892102571
"Ssynth",0.71,1.51776965986814
"Ssynth",0.74,1.508896273901
"Ssynth",0.7,1.55626674323304
"Ssynth",0.81,1.95065789009471
"Ssynth",0.81,1.93153240476436
"Ssynth",0.27,-0.374598764786436
"Ssynth",0.86,2.37111793596538
"Ssynth",0.82,2.13460725543033
"Ssynth",0.8,1.89849868715577
"Ssynth",0.86,2.34949132608725
"Ssynth",0.79,1.69145220835806
"Ssynth",0.94,2.64789456740203
"Ssynth",0.81,2.1213994540578
"Ssynth",0.14,-0.449322355650692
"Ssynth",0.14,-0.518225194939661
"Ssynth",0.07,-0.693265194974759
"Ssynth",0.66,0.606643700626529
"Ssynth",0.05,-0.696511660919547
"Ssynth",0.03,-0.739683384538623
"Ssynth",0.11,-0.603818526601842
"Ssynth",0.01,-0.845190131462926
"Ssynth",0,-0.667778889769665
"Ssynth",0.14,-0.519071971591739
"Ssynth",0.13,-1.01574088055066
"Ssynth",0.18,-0.687411330447997
"Ssynth",0.06,-1.30437635378408
"Ssynth",0.27,-0.336320357159428
"Ssynth",0.18,-0.766581151414427
"Ssynth",0.19,-0.660060637027528
"Ssynth",0.21,-0.587820422711965
"Ssynth",0.86,2.36640773933795
"Ssynth",0.06,-1.2642046978371
"Ssynth",0.18,-0.776723181807153
"Ssynth",0.07,-1.12502895572982
"Ssynth",0.08,-1.2781143141166
"Ssynth",0.29,-0.238917612075608
"Ssynth",0.08,-1.11041765896547
"Ssynth",0.06,-1.22343903981116
"Ssynth",0.09,-0.852824474239284
"Ssynth",0.1,-1.02705900774667
"Ssynth",0.16,-0.908867580894351
"Ssynth",0.8,1.52491505736383
"Ssynth",0.13,-0.889489426362432
"Ssynth",0.29,-0.238917612075608
"Ssynth",0.21,-0.47875650589683
"Ssynth",0.04,-1.40803670894983
"Ssynth",0.06,-1.13892572765502
"Ssynth",0.18,-0.655539157583651
"Ssynth",0.02,-1.54240952641431
"Ssynth",0.09,-1.14476902065391
"Ssynth",0.04,-1.29651828452254
"Ssynth",0.08,-1.22633298178164
"Ssynth",0.16,-0.860804110114254
"Ssynth",0.06,-1.12478103756619
"Ssynth",0.04,-1.45134704203288
"Ssynth",0.06,-1.39550983766569
"Ssynth",0.05,-1.35054753677941
"Ssynth",0.27,-0.31726510162612
"Ssynth",0.19,-0.3763058481902
"Ssynth",0.23,-0.295501459777273
"Ssynth",0.18,-0.421511018656502
"Ssynth",0.08,-0.658461369499178
"Ssynth",0.25,-0.409827792772094
"Ssynth",0.14,-0.957570634819892
"Ssynth",0.86,2.41537475001844
"Ssynth",0.85,2.47596026404288
"Ssynth",0.42,0.351239163350882
"Ssynth",0.04,-1.31693440170983
"Ssynth",0.67,1.50839164952241
"Ssynth",0.74,1.479500623609
"Ssynth",0.11,-0.913942479108885
"Ssynth",0.05,-1.52505046742405
"Ssynth",0.15,-0.868760491239069
"Ssynth",0.11,-0.949735555275056
"Ssynth",0.13,-1.10588406045496
"Ssynth",0.12,-0.85921917615678
"Ssynth",0.29,-0.224726437903126
"Ssynth",0.19,-0.738688241128336
"Ssynth",0.18,-0.664160087051532
"Ssynth",0.67,1.52128564656706
"Ssynth",0.09,-1.1543255500099
"Ssynth",0.86,2.14064976366051
"Ssynth",0.75,1.38927213822808
"Ssynth",0.89,2.25081058707457
"Ssynth",0.23,-0.465082477473563
"Ssynth",0.06,-1.07761563805867
"Ssynth",0.23,-0.559428328826765
"Ssynth",0.28,-0.297019232981571
"Ssynth",0.03,-1.54384980904108
"Ssynth",0.12,-1.04359874151577
"Ssynth",0.15,-0.862489284125616
"Ssynth",0.02,-1.54905838282172
"Ssynth",0.06,-1.38207781053263
"Ssynth",0.06,-1.15497467683457
"Ssynth",0.17,-0.792942566420358
"Ssynth",0.28,-0.274800570493405
"Ssynth",0.01,-1.33383813090128
"Ssynth",0.1,-0.758646029536714
"Ssynth",0.04,-1.33644273346572
"Ssynth",0.18,-0.66947556785632
"Ssynth",0.19,-0.652435518811677
"Ssynth",0.03,-1.38492387682388
"Ssynth",0.12,-0.960130979804435
"Ssynth",0.03,-0.973872600433692
"Ssynth",0.01,-1.08745736902855
"Ssynth",0.04,-0.909913380729314
"Ssynth",0.07,-0.737911693514275
"Ssynth",0.15,-0.408898456497237
"Ssynth",0.05,-0.762722684304767
"Ssynth",0.19,-0.39244496901232
"Ssynth",0.02,-0.788070888185764
"Ssynth",0.04,-0.73393635303606
"Ssynth",0.17,-0.444216408935803
"Ssynth",0.2,-0.378348011543102
"Ssynth",0.06,-0.692548980332218
"Ssynth",0.32,-0.0824408574666428
"Ssynth",0.16,-0.37416680523099
"Ssynth",0.12,-0.67462952034348
"Ssynth",0.01,-1.11827067351616
"Ssynth",0.03,-0.973872600433692
"Ssynth",0.02,-1.33644756518217
"Ssynth",0.04,-0.910582443964749
"Ssynth",0.09,-0.944157905117421
"Ssynth",0.06,-0.990247977138142
"Ssynth",0.08,-0.832950050670031
"Ssynth",0.11,-0.86048580714556
"Ssynth",0.04,-1.22141968240231
"Ssynth",0.06,-1.0325709891512
"Ssynth",0.14,-0.744281431562908
"Ssynth",0.15,-0.655136525833937
"Ssynth",0.05,-0.741980994103902
"Ssynth",0.03,-0.785396995935606
"Ssynth",0.14,-0.44420617827762
"Ssynth",0.16,-0.43169527492715
"Ssynth",0.04,-0.716697050953903
"Ssynth",0.08,-0.614307662354989
"Ssynth",0.1,-0.535685217063041
"Ssynth",0.11,-0.567992080314136
"Ssynth",0.1,-0.573503913053863
"Ssynth",0.04,-0.659584266229452
"Ssynth",0.21,-0.368292039649066
"Ssynth",0.02,-0.830090657577596
"Ssynth",0.15,-0.481796261209148
"Ssynth",0.03,-0.685937944690184
"Ssynth",0.17,-0.432375815003673
"Ssynth",0.04,-0.648507799426409
"Ssynth",0.16,-0.419388897485217
"Ssynth",0.14,-0.533217749378405
"Ssynth",0.02,-0.789030037959409
"Ssynth",0.24,-0.260687840830808
"Ssynth",0.04,-0.693473787830316
"Ssynth",0.14,-0.526246141676193
"Ssynth",0.09,-0.60189647728622
"Ssynth",0.06,-0.611657595486127
"Ssynth",0.14,-0.534429144261238
"Ssynth",0.14,-0.475008070848495
"Ssynth",0.26,-0.225363483393006
"Ssynth",0.11,-0.537513694893957
"Ssynth",0.16,-0.839981835460318
"Ssynth",0.09,-1.22863207081844
"Ssynth",0.06,-1.14945086409708
"Ssynth",0.02,-1.35000121136718
"Ssynth",0.69,1.10683508579007
"Ssynth",0.09,-1.1597132838366
"Ssynth",0.02,-1.08485435347529
"Ssynth",0.05,-1.22496135105576
"Ssynth",0.84,2.33627002348406
"Ssynth",0.88,2.19686557934989
"Ssynth",0.12,-0.607563650140695
"Ssynth",0.81,1.07596538893369
"Ssynth",0.05,-0.797108619523139
"Ssynth",0.12,-0.532373349032444
"Ssynth",0,-0.845505853455876
"Ssynth",0.12,-0.570151722233699
"Ssynth",0.12,-0.523922483537758
"Ssynth",0.07,-0.627780777349744
"Ssynth",0.7,0.779945719419747
"Ssynth",0.26,-0.241544129936319
"Ssynth",0.14,-0.4685442892725
"Ssynth",0.17,-0.398654234184196
"Ssynth",0.07,-0.632240197784011
"Ssynth",0.07,-0.595485894393763
"Ssynth",0.13,-0.539067004361151
"Ssynth",0.22,-0.314623729402654
"Ssynth",0.1,-0.602715512574178
"Ssynth",0.01,-0.769377501948429
"Ssynth",0.84,1.13639820689498
"Ssynth",0.17,-0.448791881505379
"Ssynth",0.23,-0.277094646953767
"Ssynth",0.08,-0.563096531422778
"Ssynth",0.23,-0.286904647242929
"Ssynth",0.28,-0.164279286767093
"Ssynth",0.17,-0.437669014059536
"Ssynth",0.11,-0.561813954655167
"Ssynth",0.25,-0.253848731247216
"Ssynth",0.16,-0.414364752648059
"Ssynth",0.06,-0.65859348901747
"Ssynth",0.29,-0.150609495532758
"Ssynth",0.13,-0.511256242432253
"Ssynth",0.24,-0.259196273043136
"Ssynth",0.05,-0.685338194356623
"Ssynth",0.13,-0.486499384755061
"Ssynth",0.18,-0.365013913834807
"Ssynth",0.16,-0.462967725110247
"Ssynth",0.12,-0.533994052502403
"Ssynth",0.1,-0.624338096546638
"Ssynth",0.1,-0.58800638960915
"Ssynth",0.25,-0.442493504698856
"Ssynth",0.22,-0.507726182023216
"Ssynth",0.08,-1.06906798025487
"Ssynth",0.04,-1.29466446888473
"Ssynth",0.15,-0.978197936612705
"Ssynth",0.12,-0.933451827258558
"Ssynth",0.01,-1.45472427686484
"Ssynth",0.31,-0.152425079842498
"Ssynth",0.23,-0.474980327598994
"Ssynth",0.21,-0.531566076257881
"Ssynth",0.15,-0.854497866186544
"Ssynth",0.06,-1.30219111840324
"Ssynth",0.17,-0.693677758029944
"Ssynth",0.21,-0.359081961453085
"Ssynth",0.11,-0.555027206941983
"Ssynth",0.34,-0.0388777287601703
"Ssynth",0.04,-0.805209940517798
"Ssynth",0.26,-0.224940221896517
"Ssynth",0.19,-0.34856661779283
"Ssynth",0.24,-0.236143551768489
"Ssynth",0.16,-0.450007895420568
"Ssynth",0.2,-0.358894315940984
"Ssynth",0.05,-0.717907541269005
"Ssynth",0.19,-0.40026494726987
"Ssynth",0.21,-0.342222513382425
"Ssynth",0.14,-0.492004483187249
"Ssynth",0.23,-0.278109141099902
"Ssynth",0.22,-0.32626400607607
"Ssynth",0.19,-0.39385772247599
"Ssynth",0.23,-0.300539167624512
"Ssynth",0.18,-0.400790856201191
"Ssynth",0.09,-0.605290160234317
"Ssynth",0.04,-0.766342562429218
"Ssynth",0.17,-0.464620824350424
"Ssynth",0.07,-0.877407776327934
"Ssynth",0.14,-0.65698778694875
"Ssynth",0.08,-0.903490637501888
"Ssynth",0.06,-0.767315345491259
"Ssynth",0.1,-0.796246542814036
"Ssynth",0.07,-0.90267439334607
"Ssynth",0.14,-0.644918205268566
"Ssynth",0.18,-0.480879353501889
"Ssynth",0.07,-0.968167975523376
"Ssynth",0.03,-1.09331973574015
"Ssynth",0.07,-0.719617763525339
"Ssynth",0.09,-1.18720443810298
"Ssynth",0.04,-1.41652176075458
"Ssynth",0.65,1.29090623875674
"Ssynth",0.08,-1.38867959909562
"Ssynth",0.06,-1.40224639805412
"Ssynth",0.06,-1.4368868770711
"Ssynth",0.03,-1.71876571997733
"Ssynth",0.73,1.72949009666864
"Ssynth",0.02,-1.45488323303232
"Ssynth",0.11,-1.22433374674837
"Ssynth",0.02,-1.30289053777532
"Ssynth",0.04,-1.38807344007448
"Ssynth",0.05,-1.53365541747742
"Ssynth",0.02,-1.59382605978544
"Ssynth",0.07,-1.48264978693376
"Ssynth",0.14,-0.86351034822705
"Ssynth",0.09,-1.34634536519657
"Ssynth",0.13,-1.00484653440624
"Ssynth",0.25,-0.465759114499381
"Ssynth",0.19,-0.680226599237355
"Ssynth",0.17,-0.787399369800294
"Ssynth",0.19,-0.623780975242041
"Ssynth",0.08,-1.1450141459284
"Ssynth",0.15,-0.862489284125616
"Ssynth",0.17,-0.761206067422351
"Ssynth",0,-1.57418536655131
"Ssynth",0.05,-1.38933871510515
"Ssynth",0.04,-1.40780542804238
"Ssynth",0.06,-1.15660862356717
"Ssynth",0.1,-0.927784515550642
"Ssynth",0.01,-1.84747783183658
"Ssynth",0.08,-1.24827917125768
"Ssynth",0.17,-0.766214203415625
"Ssynth",0.25,-0.357575398829653
"Ssynth",0.01,-1.5381505639538
"Ssynth",0,-1.66132705763381
"Ssynth",0.04,-1.35027456859934
"Ssynth",0.03,-1.43396216978118
"Ssynth",0.03,-1.3801383580091
"Ssynth",0,-1.54828114860805
"Ssynth",0.04,-1.38463042588117
"Ssynth",0.13,-0.768223177028517
"Ssynth",0.09,-1.10431832002503
"Ssynth",0.12,-0.900750120596632
"Ssynth",0.17,-0.896571875955335
"Ssynth",0.23,-0.54489455880593
"Ssynth",0.22,-0.601204741977457
"Ssynth",0.08,-1.06149728119587
"Ssynth",0.04,-1.58641124588407
"Ssynth",0.11,-1.15877546383763
"Ssynth",0.02,-1.59382605978544
"Ssynth",0.06,-1.3507614999442
"Ssynth",0.05,-1.36407750764956
"Ssynth",0.15,-0.879457344813641
"Ssynth",0.01,-1.55079403261741
"Ssynth",0.02,-1.48332866513898
"Ssynth",0.19,-0.722297750997246
"Ssynth",0.07,-1.2852606341341
"Ssynth",0.05,-1.40466140017903
"Ssynth",0.17,-0.616370783589523
"Ssynth",0.06,-1.33246830229682
"Ssynth",0.06,-1.30712332728054
"Ssynth",0.04,-1.45278419366327
"Ssynth",0,-1.50735196195693
"Ssynth",0.01,-1.65936402116271
"Ssynth",0.01,-0.747493430237132
"Ssynth",0.14,-0.462468792126684
"Ssynth",0.03,-0.753610070610337
"Ssynth",0.09,-0.70600433897033
"Ssynth",0.15,-0.51405023701609
"Ssynth",0,-0.794454201400471
"Ssynth",0.02,-0.807541166703086
"Ssynth",0.02,-0.786733030780225
"Ssynth",0.05,-0.777170940804161
"Ssynth",0,-0.846538250800084
"Ssynth",0.13,-0.573462363366672
"Ssynth",0.01,-0.887932622518959
"Ssynth",0.09,-0.599811560983041
"Ssynth",0,-0.873665667494719
"Ssynth",0,-0.74448784751856
"Ssynth",0.03,-0.642424426908026
"Ssynth",0.03,-0.771975256482021
"Ssynth",0.01,-0.836772722556709
"Ssynth",0.02,-0.787153659816365
"Ssynth",0.07,-0.627950656469305
"Ssynth",0.1,-0.655034264297098
"Ssynth",0.07,-1.19070210382595
"Ssynth",0.17,-0.811245759454193
"Ssynth",0.12,-1.09833873531108
"Ssynth",0.09,-1.01304308321427
"Ssynth",0.24,-0.454753667348262
"Ssynth",0.15,-0.794878288002856
"Ssynth",0.11,-0.852723561612732
"Ssynth",0.06,-1.25220001984869
"Ssynth",0.14,-0.871131200835312
"Ssynth",0.01,-1.45859996383148
"Ssynth",0.1,-1.21510106579918
"Ssynth",0.2,-0.737876559683046
"Ssynth",0.1,-1.0140923666559
"Ssynth",0.04,-1.47340590201033
"Ssynth",0.12,-1.00295773321321
"Ssynth",0.01,-1.51241990761949
"Ssynth",0,-1.32756498916945
"Ssynth",0.05,-1.27049806714733
"Ssynth",0.14,-0.874358725769605
"Ssynth",0.02,-1.59382605978544
"Ssynth",0.13,-1.05896750188819
"Ssynth",0.06,-1.39534337462178
"Ssynth",0.16,-0.569619426164062
"Ssynth",0.01,-1.27924796234676
"Ssynth",0.01,-1.12924244294998
"Ssynth",0,-1.15148159339424
"Ssynth",0.14,-0.635223969038452
"Ssynth",0.02,-1.42917780309123
"Ssynth",0.13,-0.728128556358629
"Ssynth",0.08,-0.825834322618733
"Ssynth",0.02,-0.98135989855333
"Ssynth",0.02,-1.29396076219139
"Ssynth",0.02,-1.22907073866355
"Ssynth",0.01,-1.26684484121449
"Ssynth",0.09,-0.878027129932918
"Ssynth",0.05,-0.804685977617995
"Ssynth",0.05,-0.876325241744204
"Ssynth",0.02,-1.05397984730334
"Ssynth",0.02,-1.43991282175055
"Ssynth",0.14,-0.925005054503993
"Ssynth",0.14,-1.03816417662391
"Ssynth",0.16,-0.810334014508137
"Ssynth",0.25,-0.407621144407026
"Ssynth",0.1,-1.10454810622201
"Ssynth",0.2,-0.641624977393684
"Ssynth",0.05,-1.18522872140341
"Ssynth",0.09,-1.13396849023732
"Ssynth",0.01,-1.45035482200365
"Ssynth",0.02,-1.44295841240542
"Ssynth",0.11,-1.04094740875039
"Ssynth",0.13,-0.906338872071139
"Ssynth",0.09,-1.13781476864586
"Ssynth",0.12,-0.86355334258129
"Ssynth",0.03,-1.55172121565299
"Ssynth",0.11,-1.05427435751767
"Ssynth",0.11,-0.882119188804314
"Ssynth",0.79,1.84441163546928
"Ssynth",0,-1.54391082891502
"Ssynth",0.14,-0.96791850607683
"Ssynth",0.1,-1.01938897640038
"Ssynth",0.13,-0.88283561503828
"Ssynth",0.03,-1.27118376029507
"Ssynth",0.06,-1.36864472971081
"Ssynth",0,-1.51244305916439
"Ssynth",0.04,-1.39437956014556
"Ssynth",0.08,-1.2903623528327
"Ssynth",0.13,-0.837157941188465
"Ssynth",0.04,-1.30721660174831
"Ssynth",0.04,-1.40780542804238
"Ssynth",0.02,-1.61723516473419
"Ssynth",0.03,-1.41778990491055
"Ssynth",0.05,-1.39113443923775
"Ssynth",0.18,-0.724416336190525
"Ssynth",0.02,-1.58631541381031
"Ssynth",0.03,-0.812746312606082
"Ssynth",0.13,-0.565666708868151
"Ssynth",0.03,-0.749217735946671
"Ssynth",0.14,-0.47979780974239
"Ssynth",0.11,-0.603818526601842
"Ssynth",0.01,-0.91283709969491
"Ssynth",0.08,-0.624467086300035
"Ssynth",0.16,-0.461240208788824
"Ssynth",0.06,-0.698920369353204
"Ssynth",0.05,-0.790070527164968
"Ssynth",0.22,-0.316951640573685
"Ssynth",0.18,-0.44521056812853
"Ssynth",0.12,-0.594996463452453
"Ssynth",0.08,-0.711836481085611
"Ssynth",0.07,-0.688665165477683
"Ssynth",0.01,-0.769538828755084
"Ssynth",0.21,-0.34422504429457
"Ssynth",0.14,-0.509684970406652
"Ssynth",0.17,-0.464620824350424
"Ssynth",0.21,-0.345447164732185
"Ssynth",0.05,-0.813693099729106
"Ssynth",0.17,-0.448791881505379
"Ssynth",0.08,-0.681015507891985
"Ssynth",0.1,-0.655034264297098
"Ssynth",0.06,-0.698920369353204
"Ssynth",0.16,-0.521392141995555
"Ssynth",0.09,-0.676112653548613
"Ssynth",0.11,-0.591971891417024
"Ssynth",0.19,-0.401175696194327
"Ssynth",0.11,-0.584357085297779
"Ssynth",0.06,-0.735791858691158
"Ssynth",0.15,-0.520036061114255
"Ssynth",0.03,-0.775204214412053
"Ssynth",0,-0.844309824720829
"Ssynth",0.03,-0.78016408420672
"Ssynth",0.07,-0.684131546455793
"Ssynth",0.15,-0.486040924113192
"Ssynth",0.1,-0.602578036639749
"Ssynth",0.06,-0.654011406961416
"Ssynth",0,-0.791577897609771
"Ssynth",0.05,-0.745209356367948
"Ssynth",0.05,-0.729474115759235
"Ssynth",0.12,-0.53993044191165
"Ssynth",0.11,-0.620460915421386
"Ssynth",0,-0.756621042885667
"Ssynth",0.01,-0.83735730463817
"Ssynth",0.01,-0.769426643914683
"Ssynth",0,-0.845674187702057
"Ssynth",0.13,-0.510058577792546
"Ssynth",0.14,-0.505204187894366
"Ssynth",0.01,-0.777036706424769
"Ssynth",0.08,-0.622103059898811
"Ssynth",0,-0.837154146771415
"Ssynth",0.06,-0.735791858691158
"Ssynth",0.08,-0.671792681897633
"Ssynth",0,-0.82934733844035
"Ssynth",0.12,-0.549070167626407
"Ssynth",0.08,-0.664488233200891
"Ssynth",0,-0.823714488603897
"Ssynth",0.05,-0.692191517297584
"Ssynth",0.16,-0.444729699439034
"Ssynth",0.04,-0.731775796304486
"Ssynth",0.04,-1.46679583959668
"Ssynth",0.17,-0.775801446794072
"Ssynth",0.03,-1.7419146532093
"Ssynth",0.14,-0.890232092338589
"Ssynth",0,-1.13658379719678
"Ssynth",0,-1.49291196333829
"Ssynth",0,-1.62941337241121
"Ssynth",0.11,-1.00364450506474
"Ssynth",0,-1.44529916734565
"Ssynth",0.13,-0.907322609078246
"Ssynth",0.04,-1.36274305997833
"Ssynth",0.09,-1.17507529400902
"Ssynth",0.18,-0.70290511464884
"Ssynth",0.03,-1.42659464925894
"Ssynth",0.22,-0.523471907859597
"Ssynth",0.01,-1.1925451143055
"Ssynth",0.03,-1.02331261847173
"Ssynth",0.16,-0.782324407078193
"Ssynth",0.02,-0.978364389303472
"Ssynth",0,-1.44718458256133
"Ssynth",0.03,-1.41270146129664
"Ssynth",0,-1.69304489128486
"Ssynth",0.05,-1.14925105042299
"Ssynth",0,-0.873424856977504
"Ssynth",0.01,-0.824171694545076
"Ssynth",0.15,-0.491202309176909
"Ssynth",0.25,-0.248067493901654
"Ssynth",0.06,-0.6653239528093
"Ssynth",0.12,-0.564144311111991
"Ssynth",0.02,-0.596231403293555
"Ssynth",0.1,-0.460044427988683
"Ssynth",0.01,-0.756042121632542
"Ssynth",0.05,-0.71677008307275
"Ssynth",0.08,-0.582984193730595
"Ssynth",0.09,-0.527353528944597
"Ssynth",0.06,-0.584818122390853
"Ssynth",0.04,-0.759297870587847
"Ssynth",0.12,-0.510328597176518
"Ssynth",0.17,-0.402616555667247
"Ssynth",0.09,-0.695722988264371
"Ssynth",0.18,-0.358495792549382
"Ssynth",0.72,0.898492360076997
"Ssynth",0.19,-0.406235552158117
"Ssynth",0.04,-0.714770529926395
"Ssynth",0.16,-0.828185183509513
"Ssynth",0.32,-0.101850124881102
"Ssynth",0.28,-0.25271712286394
"Ssynth",0.24,-0.514235247954487
"Ssynth",0.02,-1.5009599474286
"Ssynth",0.11,-1.15877546383763
"Ssynth",0.13,-1.07400343934442
"Ssynth",0.08,-1.2903623528327
"Ssynth",0.02,-1.65727966126618
"Ssynth",0.04,-1.4876243338033
"Ssynth",0.19,-0.710283213203899
"Ssynth",0.2,-0.71900896308259
"Ssynth",0.05,-1.31774073435089
"Ssynth",0.08,-1.19002900311867
"Ssynth",0.94,2.25750506015509
"Ssynth",0.81,1.90600004438375
"Ssynth",0.72,1.96328015368253
"Ssynth",0.89,2.51851727050863
"Ssynth",0.87,2.92368110034828
"Ssynth",0.95,3.05218192884858
"Ssynth",0.88,2.2849431250135
"Ssynth",0.89,2.68334215099899
"Ssynth",0.96,3.38330363132649
"Ssynth",0.96,3.38330363132649
"Ssynth",0.87,2.78175581093903
"Ssynth",0.84,2.35639665770834
"Ssynth",0.97,2.62973589459926
"Ssynth",0.96,2.69567553343556
"Ssynth",0.93,3.14638010538064
"Ssynth",0.35,0.0500502427655142
"Ssynth",0.97,3.27137489342113
"Ssynth",0.93,3.09557446094127
"Ssynth",0.94,2.84531488099051
"Ssynth",0.97,3.10410333824559
"Ssynth",0.94,2.5991519001807
"Ssynth",0.97,2.48742598774558
"Ssynth",0.83,2.37887261815522
"Ssynth",0.94,2.67174002758733
"Ssynth",0.85,2.40355705580515
"Ssynth",0.92,3.0432997507919
"Ssynth",0.27,-0.355550662510982
"Ssynth",0.95,3.05218192884858
"Ssynth",0.97,3.05766596134143
"Ssynth",0.83,2.24344773723595
"Ssynth",0.82,2.29568680896799
"Ssynth",0.31,-0.163778415104207
"Ssynth",0.15,-1.00120540763273
"Ssynth",0.26,-0.376637909300931
"Ssynth",0.95,2.91711020968613
"Ssynth",0.81,2.1213994540578
"Ssynth",0.89,2.5547943076201
"Ssynth",0.85,2.55274703928249
"Ssynth",0.77,1.9204729289889
"Ssynth",0.27,-0.39509359704906
"Ssynth",0.25,-0.44805575528949
"Ssynth",0.15,-1.00120540763273
"Ssynth",0.29,-0.273052510164612
"Ssynth",0.96,2.97893711684695
"Ssynth",0.95,2.37442237002464
"Ssynth",0.95,2.80480243663713
"Ssynth",0.96,3.07085728233051
"Ssynth",0.96,2.80385410479492
"Ssynth",0.34,-0.0139823962317471
"Ssynth",0.67,1.57666396974353
"Ssynth",0.27,-0.39509359704906
"Ssynth",0.26,-0.417045383402196
"Ssynth",0.05,-1.43829382075491
"Ssynth",0.17,-0.858916865066762
"Ssynth",0.79,2.0389104266988
"Ssynth",0.79,2.08974853542559
"Ssynth",0.82,2.20670632298206
"Ssynth",0.1,-1.02629884963138
"Ssynth",0.73,1.92200944652117
"Ssynth",0.88,2.66149742371899
"Ssynth",0.68,1.48975609144721
"Ssynth",0.11,-1.09652167032258
"Ssynth",0.91,2.61013739559473
"Ssynth",0.88,2.62151843635101
"Ssynth",0.14,-0.955063666939952
"Ssynth",0.84,2.54214580888982
"Ssynth",0.73,1.81029002176994
"Ssynth",0.81,2.28174585322431
"Ssynth",0.8,1.88924574847792
"Ssynth",0.2,-0.64746538661566
"Ssynth",0.23,-0.531183731654276
"Ssynth",0.13,-1.08969689794054
"Ssynth",0.87,2.65271689723209
"Ssynth",0.18,-0.848870281852087
"Ssynth",0.88,2.70268627491887
"Ssynth",0.16,-0.896318424673229
"Ssynth",0.1,-1.15926455269066
"Ssynth",0.06,-1.30712332728054
"Ssynth",0.83,2.35475771580592
"Ssynth",0.76,1.72387702193622
"Ssynth",0.95,3.14924976724026
"Ssynth",0.92,2.94796476838713
"Ssynth",0.98,3.58785033629889
"Ssynth",0.98,3.58785033629889
"Ssynth",0.91,2.6863258091046
"Ssynth",0.83,2.27587450294161
"Ssynth",0.97,3.0080429183235
"Ssynth",0.96,3.25233050232773
"Ssynth",0.91,2.6863258091046
"Ssynth",0.76,2.03875763984698
"Ssynth",0.91,2.64769588643373
"Ssynth",0.84,2.50274655256592
"Ssynth",0.9,2.63922072185142
"Ssynth",0.88,2.40430821232548
"Ssynth",0.84,2.00627598325448
"Ssynth",0.78,1.93102149474604
"Ssynth",0.83,2.34354554242105
"Ssynth",0.82,2.19757228669856
"Ssynth",0.97,3.27137489342113
"Ssynth",0.98,3.65058503549356
"Ssynth",0.97,3.59391173871636
"Ssynth",0.99,3.25166616513471
"Ssynth",0.95,3.20008983301347
"Ssynth",0.95,3.05218192884858
"Ssynth",0.92,2.77384701598578
"Ssynth",0.97,2.63531724955528
"Ssynth",0.94,2.95665841185951
"Ssynth",0.18,-0.704811291162929
"Ssynth",0.98,2.79233961633583
"Ssynth",0.81,1.90600004438375
"Ssynth",0.75,1.93153749205837
"Ssynth",0.95,3.20008983301347
"Ssynth",0.85,2.43923451437994
"Ssynth",0.88,3.03004424290337
"Ssynth",0.82,2.40271444750478
"Ssynth",0.9,3.03689042395612
"Ssynth",0.98,3.65058503549356
"Ssynth",0.89,2.79586277389131
"Ssynth",0.91,2.94341314158203
"Ssynth",0.8,2.49624317688565
"Ssynth",0.84,2.62469300240729
"Ssynth",0.88,2.5449829094993
"Ssynth",0.87,2.73740039501189
"Ssynth",0.88,3.03004424290337
"Ssynth",0.87,2.53488551192303
"Ssynth",0.76,1.86855296342756
"Ssynth",0.86,2.7294129192266
"Ssynth",0.8,2.19994083296947
"Ssynth",0.93,2.95237777942727
"Ssynth",0.85,2.72116630055966
"Ssynth",0.94,3.14783782044961
"Ssynth",0.97,3.47239837831009
"Ssynth",0.9,3.088427688011
"Ssynth",0.94,3.14783782044961
"Ssynth",0.99,3.32122877641713
"Ssynth",0.94,3.30791453928384
"Ssynth",0.79,2.32484563419084
"Ssynth",0.98,3.27033342462455
"Ssynth",0.83,2.70384349782594
"Ssynth",0.89,2.6304985576512
"Ssynth",0.93,2.66394602911852
