"S","Y","H"
"Ssynth",0,-1.51236458657486
"Ssynth",0,-1.54254583773327
"Ssynth",0.01,-1.31728163075411
"Ssynth",0.01,-1.24194910222472
"Ssynth",0.15,-0.840708325595954
"Ssynth",0.04,-1.32716076595061
"Ssynth",0.15,-0.711026321553573
"Ssynth",0.04,-1.26891073118722
"Ssynth",0.03,-1.55120170000957
"Ssynth",0.7,1.56089385024098
"Ssynth",0.01,-1.42670889479389
"Ssynth",0.2,-0.60621711004428
"Ssynth",0.04,-1.30228838494613
"Ssynth",0.04,-1.23840734199315
"Ssynth",0.06,-0.934050466664083
"Ssynth",0.07,-0.901835897999678
"Ssynth",0.03,-1.43108094595445
"Ssynth",0.03,-1.26942179232337
"Ssynth",0.02,-1.28857917652643
"Ssynth",0.01,-0.992888231701259
"Ssynth",0,-1.05777290791562
"Ssynth",0.04,-0.993467100348977
"Ssynth",0.03,-1.0773174329451
"Ssynth",0.07,-0.749353488443732
"Ssynth",0.01,-1.01773756663201
"Ssynth",0.05,-0.933341099233617
"Ssynth",0.01,-1.10265554596076
"Ssynth",0.03,-0.91885737218532
"Ssynth",0,-1.28830874029782
"Ssynth",0.02,-0.966335581217645
"Ssynth",0,-1.15739621044005
"Ssynth",0.01,-1.14465916616709
"Ssynth",0,-1.01351202640147
"Ssynth",0,-0.828100133500966
"Ssynth",0.09,-0.66756349462171
"Ssynth",0.11,-0.569721040045364
"Ssynth",0,-1.1018897907381
"Ssynth",0.1,-0.625732329937933
"Ssynth",0.01,-1.19786454939346
"Ssynth",0,-1.15739621044005
"Ssynth",0.05,-0.980589183129809
"Ssynth",0.63,0.761086935342431
"Ssynth",0.02,-1.17669559060133
"Ssynth",0.05,-0.991281899277825
"Ssynth",0.02,-1.00823620826619
"Ssynth",0,-1.19899702777356
"Ssynth",0.01,-1.0485042628052
"Ssynth",0.01,-1.1245985630654
"Ssynth",0.01,-0.923225649389986
"Ssynth",0.02,-1.0168518569995
"Ssynth",0.16,-0.64100496501571
"Ssynth",0.01,-1.04836602387612
"Ssynth",0.03,-1.02504033165254
"Ssynth",0,-1.31849882847894
"Ssynth",0.03,-0.79534151616881
"Ssynth",0.05,-0.850222516362672
"Ssynth",0.02,-1.1620654499554
"Ssynth",0.01,-1.23086408592083
"Ssynth",0.08,-0.889257496969229
"Ssynth",0.08,-0.773060901420565
"Ssynth",0.8,1.38858193398538
"Ssynth",0.05,-1.06792637845188
"Ssynth",0.14,-0.682319409908246
"Ssynth",0.19,-0.589509643608942
"Ssynth",0.1,-0.761895876728265
"Ssynth",0.04,-0.993749210324279
"Ssynth",0.14,-0.657414449711917
"Ssynth",0.04,-0.94644599122316
"Ssynth",0.04,-0.886505052924505
"Ssynth",0.06,-0.836572292314196
"Ssynth",0.09,-0.838848957424959
"Ssynth",0.12,-0.654313118272357
"Ssynth",0.08,-0.698089243787491
"Ssynth",0.03,-0.768582770531989
"Ssynth",0.05,-0.799680065609295
"Ssynth",0.02,-1.02751122341802
"Ssynth",0.01,-0.911099240059663
"Ssynth",0.01,-1.15042682427463
"Ssynth",0.04,-0.954842476487194
"Ssynth",0.06,-0.808476790090435
"Ssynth",0.03,-1.02617192400009
"Ssynth",0,-1.04740496965859
"Ssynth",0.22,-0.327110017363987
"Ssynth",0.03,-0.822247369444665
"Ssynth",0,-0.961489334277816
"Ssynth",0.02,-0.812361199905215
"Ssynth",0,-0.999552001160825
"Ssynth",0.01,-0.873477605534827
"Ssynth",0.02,-1.0483968711604
"Ssynth",0.07,-0.816255476697037
"Ssynth",0.02,-0.939569838445752
"Ssynth",0.04,-0.807641458235811
"Ssynth",0.06,-0.818548903515194
"Ssynth",0.06,-0.858922372660846
"Ssynth",0.04,-0.994037434762922
"Ssynth",0.05,-0.774586408525559
"Ssynth",0.2,-0.376567185556906
"Ssynth",0.02,-0.929788970966605
"Ssynth",0.02,-1.03796733810295
"Ssynth",0.02,-0.821417517906124
"Ssynth",0.01,-0.970887256177789
"Ssynth",0.05,-0.79561497651594
"Ssynth",0.01,-1.00629644366986
"Ssynth",0.04,-0.686818191135134
"Ssynth",0.02,-0.890760589643884
"Ssynth",0.05,-0.98427688057242
"Ssynth",0.75,1.20452891986603
"Ssynth",0.01,-0.983617714236168
"Ssynth",0.02,-0.98887907699236
"Ssynth",0.06,-0.959012712492915
"Ssynth",0.05,-0.864155414335807
"Ssynth",0.19,-0.494289778984591
"Ssynth",0.13,-0.552053685059801
"Ssynth",0.03,-0.82228588534238
"Ssynth",0.06,-1.01041219520325
"Ssynth",0.03,-0.901179810763236
"Ssynth",0,-1.06573858317737
"Ssynth",0.03,-0.815824607452819
"Ssynth",0.04,-0.986755970640799
"Ssynth",0.01,-0.946005839756215
"Ssynth",0.02,-1.06985277486807
"Ssynth",0.05,-0.984853697776149
"Ssynth",0.09,-0.704903952352836
"Ssynth",0.06,-1.05222964904017
"Ssynth",0.04,-0.850552243383146
"Ssynth",0.05,-0.942785992303479
"Ssynth",0.04,-0.900055877959939
"Ssynth",0.06,-0.747459519235919
"Ssynth",0.04,-0.944381183148754
"Ssynth",0.01,-0.924554142409658
"Ssynth",0,-1.09028353032463
"Ssynth",0,-1.21393647897593
"Ssynth",0.08,-0.557231791060444
"Ssynth",0,-0.730942326293106
"Ssynth",0.04,-0.581416224935682
"Ssynth",0.05,-0.585047134593203
"Ssynth",0.04,-0.674670118939057
"Ssynth",0.02,-0.745760726821282
"Ssynth",0.03,-0.661797811389433
"Ssynth",0.11,-0.45717432622725
"Ssynth",0.02,-0.693200217878054
"Ssynth",0.08,-0.537822819943034
"Ssynth",0.02,-0.762359681722128
"Ssynth",0.05,-0.681141927361655
"Ssynth",0.01,-0.757335323948108
"Ssynth",0.11,-0.542922657260925
"Ssynth",0,-0.754685885580003
"Ssynth",0.03,-0.724980358554115
"Ssynth",0.02,-0.751283006146602
"Ssynth",0,-0.829107721745574
"Ssynth",0,-0.810361165440336
"Ssynth",0.01,-0.788813032935276
"Ssynth",0.1,-0.522646824210629
"Ssynth",0,-0.783011200650602
"Ssynth",0.02,-0.751283006146602
"Ssynth",0.1,-0.557117558536424
"Ssynth",0.06,-1.14613401288555
"Ssynth",0.06,-1.18125889686165
"Ssynth",0.02,-1.34820876324619
"Ssynth",0.03,-1.42680596220105
"Ssynth",0.05,-1.30562193011769
"Ssynth",0.05,-1.21899070703715
"Ssynth",0.09,-1.1419013376338
"Ssynth",0.07,-1.16172600031794
"Ssynth",0,-1.44159534979855
"Ssynth",0.13,-0.917820066099515
"Ssynth",0.02,-1.36352848339914
"Ssynth",0.19,-0.638729921123554
"Ssynth",0.09,-1.19071509044846
"Ssynth",0.06,-1.31422101812636
"Ssynth",0.2,-0.698729082320131
"Ssynth",0.05,-1.17129281568903
"Ssynth",0.04,-1.38092794792816
"Ssynth",0,-1.3213036538105
"Ssynth",0.02,-1.33502086328127
"Ssynth",0.04,-1.26888861294183
"Ssynth",0.05,-1.3943888290853
"Ssynth",0.01,-1.23105081096893
"Ssynth",0.01,-1.43877473507533
"Ssynth",0.15,-0.701185238902725
"Ssynth",0.06,-1.22768970744152
"Ssynth",0.02,-1.23344715363616
"Ssynth",0.17,-0.736222979586137
"Ssynth",0.01,-1.32406737657725
"Ssynth",0.01,-1.38022803778209
"Ssynth",0.01,-1.41383643441119
"Ssynth",0.03,-1.13610905622562
"Ssynth",0.08,-1.01746931660013
"Ssynth",0.01,-1.25506570448512
"Ssynth",0.1,-0.997982845965826
"Ssynth",0,-1.50945012047666
"Ssynth",0.07,-1.10072036837421
"Ssynth",0.02,-1.27772164665741
"Ssynth",0.03,-1.0925721315166
"Ssynth",0.05,-0.899114452610791
"Ssynth",0.07,-0.759236452690406
"Ssynth",0.01,-0.914680732894176
"Ssynth",0.01,-0.950192355977126
"Ssynth",0.07,-1.09816267636112
"Ssynth",0.02,-1.05771565902071
"Ssynth",0,-0.958237031419245
"Ssynth",0.03,-1.06032221886743
"Ssynth",0.02,-0.998558002597596
"Ssynth",0,-0.983618767800695
"Ssynth",0,-1.10091634207102
"Ssynth",0.11,-0.729785336281067
"Ssynth",0.01,-0.998432999787363
"Ssynth",0.01,-1.3639124687665
"Ssynth",0.01,-1.09012419764835
"Ssynth",0.08,-0.68967610771589
"Ssynth",0.03,-1.07277132390312
"Ssynth",0,-1.2955963441986
"Ssynth",0.01,-1.1862637056491
"Ssynth",0.04,-1.16870165400056
"Ssynth",0.01,-1.38448160612554
"Ssynth",0,-1.25323039565052
"Ssynth",0.01,-1.11203508404616
"Ssynth",0.01,-1.31057684343926
"Ssynth",0.03,-1.09907952167337
"Ssynth",0.02,-1.18042912051823
"Ssynth",0.01,-1.23734524337786
"Ssynth",0.02,-1.19205718915505
"Ssynth",0.02,-1.26803399235441
"Ssynth",0.02,-1.42774214043818
"Ssynth",0.01,-1.35280732961187
"Ssynth",0.04,-1.12261129662416
"Ssynth",0.02,-1.09037424920749
"Ssynth",0.04,-1.31807734103594
"Ssynth",0.62,0.779062928295431
"Ssynth",0,-1.05920038116619
"Ssynth",0.01,-1.10946161991704
"Ssynth",0,-0.938347861755571
"Ssynth",0.01,-1.16076262320692
"Ssynth",0.64,0.898105790214794
"Ssynth",0.11,-0.840273510696199
"Ssynth",0.01,-1.31083800790003
"Ssynth",0.02,-0.936403031551175
"Ssynth",0,-1.17112238655471
"Ssynth",0.02,-0.808429790234016
"Ssynth",0.04,-0.859346141222094
"Ssynth",0.02,-0.985780269789019
"Ssynth",0,-1.0190447668742
"Ssynth",0.01,-1.02803903086454
"Ssynth",0.04,-0.807082123269892
"Ssynth",0.01,-0.944399630385985
"Ssynth",0,-1.02301401328085
"Ssynth",0.02,-1.04900974351595
"Ssynth",0,-1.46582316978276
"Ssynth",0.01,-1.26551032404632
"Ssynth",0.01,-1.40890106468346
"Ssynth",0.07,-1.07476326619935
"Ssynth",0,-1.3934982157252
"Ssynth",0,-1.3271281574772
"Ssynth",0.02,-1.40080728299812
"Ssynth",0.01,-1.2913984006796
"Ssynth",0.03,-1.15950810854638
"Ssynth",0.03,-1.33715477618723
"Ssynth",0.03,-1.28460179113679
"Ssynth",0.02,-1.33502086328127
"Ssynth",0.02,-1.37719198779648
"Ssynth",0.64,1.2144374129435
"Ssynth",0.01,-1.24096982705329
"Ssynth",0,-1.40495353078832
"Ssynth",0.03,-1.25741906846058
"Ssynth",0.02,-1.35287431743728
"Ssynth",0.21,-0.524407647029971
"Ssynth",0.03,-1.42285877035685
"Ssynth",0,-1.54254583773327
"Ssynth",0.04,-1.27356471786672
"Ssynth",0.01,-1.2913984006796
"Ssynth",0.06,-1.22490574561592
"Ssynth",0.07,-1.11927001910528
"Ssynth",0,-1.22164679006969
"Ssynth",0.07,-1.13114587826237
"Ssynth",0.01,-1.11203508404616
"Ssynth",0.03,-1.05929758338025
"Ssynth",0.04,-1.13709669635584
"Ssynth",0.68,1.24810146366772
"Ssynth",0.09,-0.980896662906293
"Ssynth",0.07,-0.993363879210553
"Ssynth",0,-1.36385214071145
"Ssynth",0.02,-1.27142788171144
"Ssynth",0.06,-1.03749286746354
"Ssynth",0,-1.37368035464179
"Ssynth",0.01,-1.29344140122148
"Ssynth",0.01,-1.38448160612554
"Ssynth",0.03,-1.33340054040853
"Ssynth",0.57,0.925127770114374
"Ssynth",0,-1.33905978488908
"Ssynth",0.14,-0.784276648178912
"Ssynth",0,-1.59472533260277
"Ssynth",0,-1.49390130779837
"Ssynth",0.05,-0.731997642630096
"Ssynth",0.07,-0.647464177654824
"Ssynth",0.03,-0.734767062100176
"Ssynth",0,-0.818556841918624
"Ssynth",0.01,-0.781281452710072
"Ssynth",0.05,-0.678099874749799
"Ssynth",0.01,-0.706866367030644
"Ssynth",0.01,-0.731032971150131
"Ssynth",0.04,-0.743938645312154
"Ssynth",0.09,-0.540440001712209
"Ssynth",0.03,-0.725859104894297
"Ssynth",0.1,-0.597347637447415
"Ssynth",0.06,-0.637702868946487
"Ssynth",0.03,-1.17753138229637
"Ssynth",0.01,-1.44557705187996
"Ssynth",0.02,-1.36703800668113
"Ssynth",0.02,-1.51585908076471
"Ssynth",0,-1.56452767130809
"Ssynth",0.01,-1.37117099584579
"Ssynth",0.04,-1.42807555857825
"Ssynth",0.01,-1.49729663716993
"Ssynth",0.05,-1.31294214590416
"Ssynth",0.02,-1.45206163290038
"Ssynth",0.05,-1.27314856852417
"Ssynth",0.01,-1.51860581691222
"Ssynth",0.04,-1.24114469528638
"Ssynth",0.05,-1.21784316160992
"Ssynth",0.02,-1.42372660676946
"Ssynth",0.03,-1.49721289036727
"Ssynth",0.03,-1.46148325249864
"Ssynth",0.66,1.44222013433661
"Ssynth",0.03,-1.20849279450114
"Ssynth",0.01,-1.3996160849889
"Ssynth",0.12,-0.930479047127919
"Ssynth",0.02,-1.44598027901326
"Ssynth",0.07,-1.34351080960745
"Ssynth",0.11,-1.04558432691208
"Ssynth",0.04,-1.30528730236479
"Ssynth",0.06,-1.22952878394817
"Ssynth",0.05,-1.34200564082498
"Ssynth",0.01,-1.51042314445471
"Ssynth",0.05,-1.32054276032109
"Ssynth",0.04,-1.29066276907693
"Ssynth",0.04,-1.17606803992146
"Ssynth",0.11,-1.00546827697508
"Ssynth",0,-1.23666839842987
"Ssynth",0.08,-0.88788593209365
"Ssynth",0.04,-1.52457110656144
"Ssynth",0.08,-1.13805069211488
"Ssynth",0.05,-1.26835292033978
"Ssynth",0.06,-1.26083318610034
"Ssynth",0.03,-1.24783821379747
"Ssynth",0.1,-0.826705927757366
"Ssynth",0.1,-0.903108046179177
"Ssynth",0.62,1.13276558666477
"Ssynth",0.05,-1.32209247804105
"Ssynth",0.08,-1.07484038718873
"Ssynth",0.06,-1.20094703096461
"Ssynth",0.11,-0.991852911625008
"Ssynth",0.05,-0.700609032292645
"Ssynth",0.03,-0.684197841029688
"Ssynth",0.04,-0.801822275657359
"Ssynth",0.05,-0.735659513868175
"Ssynth",0.01,-0.805636346186747
"Ssynth",0.02,-0.743158784569227
"Ssynth",0.07,-0.620019770247092
"Ssynth",0.06,-0.662368158048956
"Ssynth",0.02,-0.665542637049618
"Ssynth",0.13,-0.507758879244746
"Ssynth",0.07,-0.651757199286832
"Ssynth",0.02,-0.705141567222601
"Ssynth",0.03,-0.717478900529169
"Ssynth",0.07,-0.707279884918125
"Ssynth",0.11,-0.571133056885446
"Ssynth",0.03,-0.730831954025256
"Ssynth",0.01,-0.77895924950922
"Ssynth",0.01,-0.714357683730386
"Ssynth",0.01,-0.846902050278368
"Ssynth",0.77,0.892349644110276
"Ssynth",0.06,-0.717946035515138
"Ssynth",0.01,-0.790847263926174
"Ssynth",0.03,-0.715471996660838
"Ssynth",0.01,-0.797932245517459
"Ssynth",0.03,-0.690954119291422
"Ssynth",0.05,-0.675362077294327
"Ssynth",0,-0.825278818720974
"Ssynth",0.05,-1.16203361728261
"Ssynth",0.03,-1.45423273227193
"Ssynth",0.16,-0.824561901862614
"Ssynth",0,-1.4616899516632
"Ssynth",0.01,-1.24543445412837
"Ssynth",0.01,-1.42292094182371
"Ssynth",0,-1.50945012047666
"Ssynth",0,-1.5063214231238
"Ssynth",0.05,-1.17988960096424
"Ssynth",0,-1.54544162130046
"Ssynth",0,-1.61824576298325
"Ssynth",0.06,-1.26597315814307
"Ssynth",0.14,-0.847152881594333
"Ssynth",0.09,-1.24412548326676
"Ssynth",0.02,-1.13569295971201
"Ssynth",0.06,-1.27811836661117
"Ssynth",0.02,-1.10955800708531
"Ssynth",0.03,-1.49721289036727
"Ssynth",0.09,-1.24412548326676
"Ssynth",0.09,-0.94367444703228
"Ssynth",0.09,-0.989101380337737
"Ssynth",0.03,-1.41913941807756
"Ssynth",0.03,-0.948849778792388
"Ssynth",0.01,-1.01008763804387
"Ssynth",0.02,-1.02756458004117
"Ssynth",0.05,-0.91587057164981
"Ssynth",0.03,-1.04529532232377
"Ssynth",0.01,-0.820673296761216
"Ssynth",0,-0.884498668085462
"Ssynth",0,-0.926792741250362
"Ssynth",0.02,-0.956915177518795
"Ssynth",0.07,-0.870277228454864
"Ssynth",0.05,-0.822000504197537
"Ssynth",0.01,-0.852809787743005
"Ssynth",0.01,-1.27092271603495
"Ssynth",0,-1.02925259287796
"Ssynth",0.21,-0.482417621316386
"Ssynth",0.07,-0.878896879535824
"Ssynth",0.06,-1.00565402874068
"Ssynth",0,-1.07902150901198
"Ssynth",0.13,-0.574462568520564
"Ssynth",0.01,-0.716322241827495
"Ssynth",0.01,-0.752896083322785
"Ssynth",0.01,-0.735891564264913
"Ssynth",0,-0.715675340776014
"Ssynth",0.03,-0.630865545400615
"Ssynth",0.02,-0.679513926687965
"Ssynth",0.02,-0.726656997064528
"Ssynth",0.03,-0.69862395034998
"Ssynth",0.02,-0.680929204404811
"Ssynth",0,-0.686012860089224
"Ssynth",0,-0.675164930527124
"Ssynth",0.6,0.501949486857881
"Ssynth",0.01,-0.591898919073494
"Ssynth",0.04,-0.647711513224511
"Ssynth",0.03,-0.731784471855537
"Ssynth",0.01,-0.755747407987364
"Ssynth",0.02,-0.707527446393756
"Ssynth",0.01,-0.742275402999973
"Ssynth",0.06,-0.698000612639827
"Ssynth",0.02,-0.740282420729614
"Ssynth",0.01,-0.795406752006285
"Ssynth",0.01,-0.758834553366053
"Ssynth",0.02,-0.797091938653792
"Ssynth",0.11,-0.573726433073981
"Ssynth",0,-0.645172884399003
"Ssynth",0.19,-0.280657072605456
"Ssynth",0,-0.764419403119487
"Ssynth",0.05,-0.624175219392093
"Ssynth",0.15,-0.38319058645802
"Ssynth",0,-0.723506865272963
"Ssynth",0.07,-0.561816806649325
"Ssynth",0.14,-0.407860010076776
"Ssynth",0.02,-0.719764848117973
"Ssynth",0.01,-0.738765763338106
"Ssynth",0.03,-0.751850187859036
"Ssynth",0.01,-0.735891564264913
"Ssynth",0.01,-0.782423145032471
"Ssynth",0.05,-0.544076459115004
"Ssynth",0.08,-0.499658751243085
"Ssynth",0.06,-0.52264106255166
"Ssynth",0.01,-0.687150892419845
"Ssynth",0,-0.721305904445432
"Ssynth",0.22,-0.288930576047345
"Ssynth",0.09,-0.4985357546755
"Ssynth",0.12,-0.979346689338196
"Ssynth",0.11,-0.985401963772078
"Ssynth",0.03,-1.34333954719331
"Ssynth",0.09,-0.981545192478043
"Ssynth",0.12,-0.730928407511868
"Ssynth",0.06,-1.17698264383462
"Ssynth",0.12,-0.770476864408221
"Ssynth",0.11,-0.753136003319888
"Ssynth",0,-1.47835084982841
"Ssynth",0.01,-1.20656033126298
"Ssynth",0.03,-1.38852982483426
"Ssynth",0.01,-1.38495829209538
"Ssynth",0.02,-1.16261512771653
"Ssynth",0,-1.3830928816702
"Ssynth",0.01,-1.32849238299568
"Ssynth",0.01,-1.37563421180637
"Ssynth",0.01,-1.18947024851658
"Ssynth",0.03,-1.15737232234948
"Ssynth",0.08,-0.910200247972358
"Ssynth",0.06,-1.00780919604693
"Ssynth",0.06,-1.14102542283455
"Ssynth",0.01,-1.27960258123591
"Ssynth",0.06,-1.19729712886088
"Ssynth",0.11,-1.00421009238575
"Ssynth",0.03,-1.26402100274789
"Ssynth",0.01,-1.26027011072238
"Ssynth",0.05,-1.0041839063728
"Ssynth",0.07,-0.991717899635019
"Ssynth",0.17,-0.769956643811953
"Ssynth",0.12,-0.897833250004004
"Ssynth",0.04,-1.08442896831453
"Ssynth",0.04,-1.26432866899318
"Ssynth",0.06,-0.999573907849593
"Ssynth",0.05,-1.12179469131864
"Ssynth",0.15,-0.825056828480201
"Ssynth",0.12,-0.787638570467189
"Ssynth",0.04,-1.26031112016638
"Ssynth",0.02,-1.36703800668113
"Ssynth",0.02,-1.07765828999577
"Ssynth",0.08,-0.914016701091687
"Ssynth",0.03,-1.12163279695475
"Ssynth",0.02,-1.23733873776554
"Ssynth",0.06,-0.940092982568024
"Ssynth",0.14,-0.718735189833552
"Ssynth",0.06,-1.06019791008031
"Ssynth",0.06,-1.04920216539939
"Ssynth",0.08,-1.1742911558657
"Ssynth",0.02,-1.25358655851483
"Ssynth",0.13,-0.734199024233938
"Ssynth",0.19,-0.539837478638586
"Ssynth",0.06,-1.11406289854527
"Ssynth",0.04,-1.244239411425
"Ssynth",0.05,-1.058667837985
"Ssynth",0.77,0.737758765185513
"Ssynth",0.17,-0.354542198576047
"Ssynth",0.84,0.898834102768314
"Ssynth",0.11,-0.445418226996394
"Ssynth",0.22,-0.262389595740931
"Ssynth",0.12,-0.435815395570247
"Ssynth",0.14,-0.430628228047817
"Ssynth",0.09,-0.457862792219062
"Ssynth",0.22,-0.272654035354278
"Ssynth",0.17,-0.352795948089913
"Ssynth",0.02,-0.677658924324397
"Ssynth",0.19,-0.302342776065122
"Ssynth",0.7,0.656868039222636
"Ssynth",0.06,-0.564811151184742
"Ssynth",0.01,-0.76454367421729
"Ssynth",0.05,-0.629212501880677
"Ssynth",0.76,0.811494323666825
"Ssynth",0.06,-0.657473164975553
"Ssynth",0.67,0.678367749017792
"Ssynth",0.07,-1.05326914563127
"Ssynth",0.05,-1.26704721308724
"Ssynth",0.08,-1.27047245173716
"Ssynth",0.02,-1.28955084099609
"Ssynth",0.04,-1.1717870410517
"Ssynth",0.04,-1.23701479147737
"Ssynth",0,-1.50635418944299
"Ssynth",0.03,-1.27922514049374
"Ssynth",0.67,1.36107344621793
"Ssynth",0.08,-0.993837750219003
"Ssynth",0.19,-0.538538687552798
"Ssynth",0.86,1.71648228330577
"Ssynth",0.06,-1.0623258176873
"Ssynth",0.02,-1.33502086328127
"Ssynth",0.09,-0.921095252859693
"Ssynth",0.1,-0.9643810223939
"Ssynth",0.02,-1.16843294156029
"Ssynth",0.22,-0.452707906668793
"Ssynth",0.62,1.03026129863166
"Ssynth",0.75,1.47311790211029
"Ssynth",0.06,-1.11136439219446
"Ssynth",0.75,1.23038966360831
"Ssynth",0.84,1.54706807625803
"Ssynth",0.03,-1.01028597560111
"Ssynth",0.26,-0.342761449477904
"Ssynth",0.13,-0.762670704111374
"Ssynth",0.01,-1.15903116147585
"Ssynth",0.08,-0.962245870638199
"Ssynth",0.02,-1.15900114504357
"Ssynth",0.03,-1.33954494709899
"Ssynth",0.77,1.32983002090477
"Ssynth",0.72,1.54435953858487
"Ssynth",0.06,-1.29305965969643
"Ssynth",0.05,-1.16978279567548
"Ssynth",0.03,-1.23563231941104
"Ssynth",0.03,-1.12680706691626
"Ssynth",0.01,-1.49329227370962
"Ssynth",0.02,-1.367676127595
"Ssynth",0.04,-0.976913839498458
"Ssynth",0.03,-1.02322083878813
"Ssynth",0.06,-1.18495244251606
"Ssynth",0.02,-1.32174427631036
"Ssynth",0.04,-1.2211828307792
"Ssynth",0.14,-0.627129146260526
"Ssynth",0.03,-1.06013656758603
"Ssynth",0.1,-0.918642155767032
"Ssynth",0.1,-0.812149388746576
"Ssynth",0.64,1.11809982317544
"Ssynth",0.03,-1.26200830977611
"Ssynth",0.12,-0.997871665349628
"Ssynth",0.08,-0.97544813239389
"Ssynth",0.07,-1.07775311098055
"Ssynth",0.04,-1.11437349879333
"Ssynth",0.01,-1.02937269995442
"Ssynth",0.08,-0.788633611714709
"Ssynth",0.05,-1.27124082594343
"Ssynth",0.04,-1.25563312500498
"Ssynth",0,-1.34625682850508
"Ssynth",0.09,-1.00437987964864
"Ssynth",0.02,-1.30009258344148
"Ssynth",0,-1.28173191492639
"Ssynth",0.04,-1.24979569491331
"Ssynth",0.06,-1.03493688586521
"Ssynth",0.07,-0.970893040147179
"Ssynth",0.02,-1.32887617816788
"Ssynth",0.02,-1.28143412890528
"Ssynth",0.01,-1.37010058528718
"Ssynth",0.02,-1.27832689640509
"Ssynth",0.07,-1.13165609825547
"Ssynth",0.1,-0.866327752268826
"Ssynth",0.01,-1.05827504990432
"Ssynth",0.03,-1.34691490574856
"Ssynth",0.6,1.08347982882392
"Ssynth",0.05,-1.16630593557555
"Ssynth",0.06,-1.11093472460497
"Ssynth",0.1,-1.09644688433551
"Ssynth",0.03,-1.10496144758959
"Ssynth",0.03,-1.1090050846499
"Ssynth",0.16,-0.683556986907843
"Ssynth",0.05,-1.10670485048871
"Ssynth",0.02,-1.10931455457856
"Ssynth",0.22,-0.408743239934306
"Ssynth",0,-1.16985700526235
"Ssynth",0.05,-1.11164077171469
"Ssynth",0.03,-1.0885880506263
"Ssynth",0.02,-1.19641437603239
"Ssynth",0.09,-1.03397766391936
"Ssynth",0.01,-1.20638484537993
"Ssynth",0.02,-1.19208278666494
"Ssynth",0.12,-0.802492237926821
"Ssynth",0.02,-1.23416681851264
"Ssynth",0.01,-1.151027068129
"Ssynth",0.02,-0.605706094479432
"Ssynth",0.02,-0.672154941802857
"Ssynth",0,-0.762658244945406
"Ssynth",0.09,-0.536640964024401
"Ssynth",0,-0.779970221860798
"Ssynth",0.02,-0.756523087817313
"Ssynth",0.02,-0.762598201038636
"Ssynth",0.01,-0.815233540767434
"Ssynth",0.02,-0.774706589461326
"Ssynth",0.04,-0.683329946162765
"Ssynth",0.02,-0.709829741024156
"Ssynth",0,-0.772371506220462
"Ssynth",0,-0.829107721745574
"Ssynth",0,-0.889658669383847
"Ssynth",0.06,-0.596767111962568
"Ssynth",0.03,-0.722984366651465
"Ssynth",0.06,-0.680119588201811
"Ssynth",0.13,-0.490282802868619
"Ssynth",0.02,-0.769785251761431
"Ssynth",0.01,-0.776912428694988
"Ssynth",0.05,-0.664733639457254
"Ssynth",0.07,-0.620657740893454
"Ssynth",0.06,-0.655101372991463
"Ssynth",0.08,-0.573688069461386
"Ssynth",0.04,-0.587456061053046
"Ssynth",0.73,0.615465052521453
"Ssynth",0.71,0.64847108933625
"Ssynth",0.02,-0.691045550103244
"Ssynth",0.14,-0.401360904015534
"Ssynth",0,-0.823235932636348
"Ssynth",0,-0.710738754747347
"Ssynth",0.07,-0.668034121565667
"Ssynth",0.01,-0.681509620637871
"Ssynth",0.02,-0.718821271441489
"Ssynth",0.04,-0.628608165639522
"Ssynth",0.06,-0.60297124454609
"Ssynth",0.02,-0.710162109212022
"Ssynth",0.19,-0.35461995035725
"Ssynth",0.1,-0.588738600268564
"Ssynth",0.01,-0.688063279322489
"Ssynth",0.06,-0.537118243194556
"Ssynth",0.75,0.651972333445272
"Ssynth",0.19,-0.325472026858291
"Ssynth",0.12,-0.493920009986949
"Ssynth",0.03,-0.554013661436558
"Ssynth",0.02,-0.5918265557801
"Ssynth",0,-0.716400869933276
"Ssynth",0.07,-0.583135689101781
"Ssynth",0.03,-0.659593902745439
"Ssynth",0.03,-0.681775372523067
"Ssynth",0.07,-0.612587305304908
"Ssynth",0.15,-0.700136038703834
"Ssynth",0.04,-1.14953408806259
"Ssynth",0.1,-0.886470387261798
"Ssynth",0.02,-1.01384592469314
"Ssynth",0.14,-0.735841572372922
"Ssynth",0.08,-0.987593752668999
"Ssynth",0.03,-1.44071148575379
"Ssynth",0.04,-0.998845826854747
"Ssynth",0,-1.29792518681378
"Ssynth",0.07,-1.19761840780261
"Ssynth",0.02,-1.25036362544813
"Ssynth",0.04,-1.16182271226534
"Ssynth",0.03,-1.20410197575655
"Ssynth",0.11,-0.940889584952908
"Ssynth",0.03,-1.2167397603365
"Ssynth",0.05,-1.31095386250741
"Ssynth",0.1,-0.889591553053557
"Ssynth",0.05,-1.20527367885734
"Ssynth",0.03,-1.14890627725612
"Ssynth",0.11,-0.985401963772078
"Ssynth",0.03,-1.31988467949726
"Ssynth",0.22,-0.520121859085296
"Ssynth",0.03,-1.49721289036727
"Ssynth",0.03,-1.24783821379747
"Ssynth",0.07,-1.26745326109323
"Ssynth",0.01,-1.31728163075411
"Ssynth",0.04,-1.40020713615587
"Ssynth",0.02,-1.18760415175929
"Ssynth",0.02,-1.34326558511733
"Ssynth",0,-1.61055229296104
"Ssynth",0.01,-1.33494955156378
