shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled
11-28-543-04830-582903,1,1,1,Treatment,1,50.49443290789251,1.0345719876805368
11-28-543-04830-582904,1,1,1,Treatment,1,-17.553230181414477,-0.3596451963749345
11-28-543-04830-582905,1,1,1,Treatment,1,-14.963908147817014,-0.3065930104452412
11-28-543-04830-582908,1,1,1,Treatment,1,72.25184463913064,1.4803559564327138
11-28-543-04830-582910,0,0,0,Treatment,1,13.89094606516626,0.2846092698499424
11-28-543-04830-582911,0,0,0,Treatment,1,38.93156096451362,0.797662239004318
11-28-543-04830-582912,1,0,0,Treatment,1,48.04417968762357,0.984369159399678
11-28-543-04830-582913,0,0,0,Treatment,1,-21.6502929843509,-0.44358923066912687
11-28-543-04830-582914,0,0,0,Treatment,1,52.13917581050645,1.0682708498320272
11-28-543-04830-582915,0,0,0,Treatment,1,70.1646814547211,1.4375924191483749
11-28-543-04830-582916,1,0,0,Treatment,1,-1.3113028638066542,-0.026867064983862318
11-28-543-04830-582917,0,0,1,Treatment,1,3.4699392786458616,0.07109500532836571
11-28-543-04830-582918,0,0,0,Treatment,1,48.36543568839284,0.9909513198504436
11-28-543-04830-582919,0,0,0,Treatment,1,50.124579126872604,1.0269941154410582
11-28-543-04830-582920,0,0,0,Treatment,1,52.35378359372487,1.0726679127965921
11-28-543-04830-582921,0,0,0,Treatment,1,55.857271730942884,1.1444502950752191
11-28-543-04830-582922,0,0,0,Treatment,1,70.84091042055255,1.451447561290154
11-28-543-04830-582923,1,0,0,Treatment,1,25.122111272305766,0.5147227347048499
11-28-543-04830-582924,0,0,0,Treatment,1,14.681364651535043,0.30080402402196865
11-28-543-04830-582925,0,0,0,Treatment,1,-7.938190745292366,-0.16264426205013752
11-28-543-04830-582926,0,0,0,Treatment,1,60.587624918045144,1.2413697100954522
11-28-543-04830-582928,0,0,0,Treatment,1,49.042661002465145,1.004826876004632
11-28-543-04830-582929,0,0,0,Treatment,1,46.52171357974957,0.9531756060376151
11-28-543-04830-582930,0,0,1,Treatment,1,49.63746589274305,1.0170137338853693
11-28-543-04830-582931,0,0,0,Treatment,1,33.97918255741684,0.696193786398418
11-28-543-04830-582932,0,0,0,Treatment,1,41.59999228116587,0.8523352817988317
11-28-543-04830-582933,0,0,0,Treatment,1,46.9239632176419,0.9614172315684365
11-28-543-04830-582934,0,0,0,Treatment,1,56.88437820119578,1.1654945077001515
11-28-543-04830-582935,0,0,0,Treatment,1,-31.482178615506076,-0.6450330904036525
11-28-543-04830-582936,0,0,0,Treatment,1,3.812969588802896,0.07812329596114086
11-28-543-04830-582937,0,0,0,Treatment,1,-23.523487989822716,-0.48196880973399675
11-28-543-04830-582938,0,0,0,Treatment,1,-53.169194760780066,-1.08937473577282
11-28-543-04830-582939,0,0,0,Treatment,1,-54.1418774240524,-1.1093038681221166
11-28-543-04830-582940,0,0,0,Treatment,1,-73.07062171327885,-1.4971317429162245
11-28-543-04830-582941,0,0,0,Treatment,1,-30.85490913777018,-0.6321810710221035
11-28-543-04830-582942,0,0,0,Treatment,1,43.25734111834466,0.8862924248345362
11-28-543-04830-582943,0,0,0,Treatment,1,41.847957906185435,0.8574158080029954
11-28-543-04830-582944,0,0,0,Treatment,1,-1.049677418688726,-0.021506665011112987
11-28-543-04830-582945,0,0,0,Treatment,1,45.249486437210706,0.9271091569690914
11-28-543-04830-582946,0,0,0,Treatment,1,-26.049960037579282,-0.5337332728191595
11-28-543-04830-582947,0,0,0,Treatment,1,-77.38182143428905,-1.585463192697813
11-28-543-04831-582948,1,0,0,Buffer,0,35.485079539614425,0.7270478577166595
11-28-543-04831-582949,1,1,1,Buffer,0,43.954826313465205,0.9005830823018629
11-28-543-04831-582950,1,0,1,Buffer,0,52.60111289601589,1.0777354014908331
11-28-543-04831-582951,0,0,0,Buffer,0,4.37858358887434,0.08971206657633453
11-28-543-04831-582952,0,0,0,Buffer,0,65.4797208969407,1.3416030461157253
11-28-543-04831-582953,0,0,0,Buffer,0,77.39215203615785,1.585674854671101
11-28-543-04831-582954,1,0,0,Buffer,0,70.16841608447025,1.4376689373524683
11-28-543-04831-582955,0,0,0,Buffer,0,45.15401210225223,0.9251529992938355
11-28-543-04831-582956,0,0,0,Buffer,0,77.10200243389973,1.5797300280150524
11-28-543-04831-582957,0,0,0,Buffer,0,38.27686770696397,0.7842483383864081
11-28-543-04831-582958,0,0,0,Buffer,0,27.622261211320936,0.5659478885079339
11-28-543-04831-582959,0,0,1,Buffer,0,43.76544495409477,0.8967028793149137
11-28-543-04831-582961,0,0,0,Buffer,0,6.3793161744315015,0.1307047417813977
11-28-543-04831-582962,0,0,0,Buffer,0,42.78616752118813,0.8766386278339439
11-28-543-04831-582963,0,0,0,Buffer,0,-46.04319262842619,-0.9433712703267758
11-28-543-04831-582965,1,0,1,Buffer,0,37.98012763743251,0.77816848074904
11-28-543-04831-582967,0,0,0,Buffer,0,-16.15797970070067,-0.33105814271344686
11-28-543-04831-582968,1,1,1,Buffer,0,-12.429226334045524,-0.25466033883776584
11-28-543-04831-582969,0,0,0,Buffer,0,-14.659467185040157,-0.3003553704945963
11-28-543-04831-582970,0,0,0,Buffer,0,-9.754770225757607,-0.19986385509543036
11-28-543-04831-582971,0,0,0,Buffer,0,0.8438949730670711,0.01729042291201084
11-28-543-04831-582972,0,0,0,Buffer,0,-20.01902711297343,-0.41016649715581266
11-28-543-04831-582973,0,0,0,Buffer,0,-9.234286592303132,-0.18919975301113864
11-28-543-04831-582974,1,0,1,Buffer,0,-21.37552527385076,-0.4379595610197796
11-28-543-04831-582976,0,0,0,Buffer,0,-24.23942032690802,-0.4966374276066681
11-28-543-04831-582977,0,0,0,Buffer,0,-55.01739696940944,-1.1272422416047032
11-28-543-04831-582978,0,0,0,Buffer,0,-55.60781698158892,-1.1393392584517112
11-28-543-04831-582979,0,0,0,Buffer,0,-75.36757505256796,-1.5441936355841257
11-28-543-04831-582980,1,0,0,Buffer,0,-34.82595418819545,-0.7135431486689897
11-28-543-04831-582981,0,0,0,Buffer,0,4.17774733189196,0.08559716610872074
11-28-543-04831-582982,0,0,1,Buffer,0,2.551111884025343,0.05226930456800928
11-28-543-04831-582983,0,0,0,Buffer,0,-110.04059140956313,-2.2546032666175173
11-28-543-04831-582984,0,0,0,Buffer,0,-69.07131048094243,-1.4151905241973455
11-28-543-04831-582985,0,0,1,Buffer,0,-40.055809856791996,-0.820696786461336
11-28-543-04831-582986,0,0,0,Buffer,0,-35.36305541520023,-0.7245477258472618
11-28-543-04831-582987,0,0,0,Buffer,0,-9.469069094108693,-0.1940101724094249
11-28-543-04832-582988,1,0,0,Buffer,0,1.3744213241278918,0.028160288557102675
11-28-543-04832-582989,1,0,0,Buffer,0,-2.0883722670215206,-0.042788309975685446
11-28-543-04832-582990,1,0,0,Buffer,0,-22.48869379321204,-0.4607670845699449
11-28-543-04832-582991,1,1,1,Buffer,0,-20.87829157349863,-0.42777182292490057
11-28-543-04832-582992,0,0,0,Buffer,0,-14.308405534003791,-0.29316252706225954
11-28-543-04832-582993,0,0,0,Buffer,0,-32.31318809279468,-0.6620595045485167
11-28-543-04832-582994,1,0,0,Buffer,0,24.944909615790703,0.5110920796119314
11-28-543-04832-582995,0,0,0,Buffer,0,-19.188231186548688,-0.39314445841886925
11-28-543-04832-582996,0,0,0,Buffer,0,-10.586477505220923,-0.21690456639230365
11-28-543-04832-582997,1,0,0,Buffer,0,29.84225905619338,0.6114330529260731
11-28-543-04832-582998,0,0,0,Buffer,0,14.433527361152391,0.2957261272447091
11-28-543-04832-582999,1,0,1,Buffer,0,8.371829093092282,0.17152900560664455
11-28-543-04832-583000,1,0,0,Buffer,0,13.889628495410141,0.28458227438365047
11-28-543-04832-583001,1,0,0,Buffer,0,33.980630365625615,0.6962234502985764
11-28-543-04832-583002,1,0,0,Buffer,0,3.0074246330726213,0.061618620138043596
11-28-543-04832-583003,0,0,1,Buffer,0,3.9585375165922505,0.08110581287880347
11-28-543-04832-583004,0,0,0,Buffer,0,-43.46973356923879,-0.8906440982257531
11-28-543-04832-583005,0,0,1,Buffer,0,-21.630198653492297,-0.4431775212861258
11-28-543-04832-583006,0,0,0,Buffer,0,22.432174826804083,0.4596090769233401
11-28-543-04832-583007,0,0,0,Buffer,0,22.240720702226728,0.4556864053968584
11-28-543-04832-583008,1,1,1,Buffer,0,2.482412468234884,0.050861733731903946
11-28-543-04832-583009,0,0,0,Buffer,0,28.75002930401003,0.5890545402733738
11-28-543-04832-583010,0,0,0,Buffer,0,20.19944753164424,0.413863100928013
11-28-543-04832-583011,0,0,0,Buffer,0,30.286263657071945,0.6205301889075416
11-28-543-04832-583012,0,0,0,Buffer,0,24.15053781150145,0.4948163286193413
11-28-543-04832-583013,0,0,0,Buffer,0,20.495016329883324,0.41991896058383577
11-28-543-04832-583015,0,0,1,Buffer,0,23.389861592250654,0.47923096083103195
11-28-543-04832-583017,0,0,0,Buffer,0,44.32158357259115,0.9080975104223319
11-28-543-04832-583018,1,0,0,Buffer,0,41.490696665198605,0.8500959422094103
11-28-543-04832-583019,1,0,0,Buffer,0,40.26803069159092,0.8250449436390919
11-28-543-04832-583020,1,0,0,Buffer,0,17.326012015919776,0.35498976139774074
11-28-543-04832-583021,0,0,1,Buffer,0,21.0981346018126,0.43227614995032515
11-28-543-04832-583022,1,0,0,Buffer,0,42.09613660440321,0.8625006998282684
11-28-543-04832-583023,0,0,0,Buffer,0,7.50568325169599,0.1537826883762053
11-28-543-04832-583024,0,0,0,Buffer,0,-16.407038147598527,-0.33616105956223613
11-28-543-04832-583025,1,0,0,Buffer,0,31.194875309067925,0.6391465810264488
11-28-543-04832-583026,0,0,0,Buffer,0,15.572867615832472,0.3190698791010564
11-28-543-04833-583027,0,0,0,Treatment,1,28.80584200755505,0.5901980774183443
11-28-543-04833-583028,0,0,0,Treatment,1,47.61625963348963,0.9756015770053719
11-28-543-04833-583029,0,0,0,Treatment,1,54.963375362366975,1.1261354019363075
11-28-543-04833-583030,0,0,0,Treatment,1,34.70568351429797,0.7110789429538615
11-28-543-04833-583031,1,0,0,Treatment,1,20.959766957384012,0.4294411584337696
11-28-543-04833-583032,0,0,0,Treatment,1,-4.616204026195,-0.09458063196057742
11-28-543-04833-583033,0,0,0,Treatment,1,21.29085794354497,0.4362248262547446
11-28-543-04833-583034,1,0,0,Treatment,1,-17.504782942975197,-0.35865256901220743
11-28-543-04833-583035,1,0,0,Treatment,1,-2.1529801272867455,-0.04411204961518801
11-28-543-04833-583036,0,0,0,Treatment,1,-100.81601194827606,-2.0656024013896768
11-28-543-04833-583037,0,0,0,Treatment,1,13.977602504383263,0.28638475913466394
11-28-543-04833-583038,1,0,1,Treatment,1,22.694019131146014,0.46497396106611294
11-28-543-04833-583039,0,0,0,Treatment,1,33.865214893889885,0.6938587220082214
