"pc11_tv_id","village_id","district","R_bal","R_max","R_prob","Y","Y_recon","S","D","rabovemed","baseline_complete","listing_not_complete","vill_added_back"
"035884",1121,"Bathinda",1,0,0.363561153411865,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.283114016056061,0,0,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.263115048408508,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.126881957054138,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.221484363079071,NA,1,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.274765610694885,0,0,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.228454828262329,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.282311260700226,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",1,0,0.352695822715759,NA,1,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.201853513717651,0,0,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.336774349212646,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.174440145492554,0,0,"o",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.319857835769653,0,0,"o",1,1,0,0,0
"035884",1121,"Bathinda",1,0,0.40169084072113,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",1,1,0.445712804794312,NA,NA,"e",1,1,0,0,0
"035884",1121,"Bathinda",0,0,0.215403497219086,NA,NA,"e",1,1,0,0,0
"035878",1123,"Bathinda",0,0,0.227954804897308,NA,NA,"e",1,0,0,1,0
"035878",1123,"Bathinda",1,0,0.418169736862183,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.292406320571899,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.309708774089813,NA,NA,"e",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.263586342334747,NA,NA,"e",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.0909036993980408,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",1,0,0.399777710437775,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",1,0,0.427133440971375,NA,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.161150515079498,NA,1,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.05274498462677,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.0974092483520508,NA,NA,"e",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.215875804424286,0,0,"o",1,0,0,1,0
"035878",1123,"Bathinda",0,0,0.133981347084045,NA,NA,"e",1,0,0,1,0
"035880",1124,"Bathinda",0,0,0.187201738357544,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.067451536655426,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.280589699745178,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,0,0.392395734786987,1,1,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,0,0.350948333740234,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,0,0.415668666362762,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.201342403888702,1,1,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,1,0.566571414470673,0,0,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.296990871429443,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.339036047458649,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,1,0.465429306030273,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.205081224441528,1,1,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,1,0.615749180316925,1,1,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,0,0.431103229522705,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.295738399028778,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.16202574968338,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.316422998905182,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",1,0,0.404928922653198,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.271636009216309,NA,NA,"e",1,1,0,0,0
"035880",1124,"Bathinda",0,0,0.177236795425415,NA,NA,"e",1,1,0,0,0
"035862",1126,"Bathinda",0,0,0.080026388168335,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.0640922784805298,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.273051381111145,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.0726636648178101,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.0831485986709595,NA,1,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.139639914035797,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.320317447185516,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.312353909015656,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.193528890609741,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.31049919128418,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.16640830039978,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.093864381313324,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.099643349647522,NA,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.117787599563599,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.265682876110077,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",1,0,0.380619525909424,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.301464676856995,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.0590980648994446,NA,1,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.0753012895584106,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.293459534645081,NA,1,"o",0,1,1,0,0
"035862",1126,"Bathinda",0,0,0.138380467891693,NA,NA,"e",0,1,1,0,0
"035862",1126,"Bathinda",1,1,0.439504563808441,0,0,"o",0,1,1,0,0
"035862",1126,"Bathinda",1,0,0.422644734382629,NA,NA,"e",0,1,1,0,0
"035731",1129,"Bathinda",0,0,0.293117344379425,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.184208452701569,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",NA,NA,NA,NA,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",1,1,0.496761381626129,NA,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.341250002384186,1,1,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.210591554641724,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",1,0,0.397228121757507,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.069588303565979,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.159688055515289,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.11485230922699,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.22667670249939,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",1,0,0.35192209482193,1,1,"e",1,1,0,0,0
"035731",1129,"Bathinda",1,1,0.515066087245941,1,1,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.174315571784973,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",1,1,0.672054290771484,NA,1,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.339851081371307,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.277277290821075,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.256503045558929,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.102948665618896,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.262834548950195,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.0716376304626465,0,0,"o",1,1,0,0,0
"035731",1129,"Bathinda",1,0,0.351463198661804,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",1,0,0.406842648983002,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.25656521320343,NA,1,"o",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.214601814746857,NA,NA,"e",1,1,0,0,0
"035731",1129,"Bathinda",0,0,0.277686834335327,0,0,"o",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.195654273033142,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.316807746887207,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",1,0,0.395877480506897,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",1,0,0.356477975845337,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.280040144920349,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.15825366973877,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.299830138683319,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.234427690505981,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.198763430118561,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.197957456111908,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",1,1,0.458790123462677,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.276505053043365,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.238466382026672,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.264800906181335,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.196954250335693,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.198379993438721,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.17847353219986,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.219777703285217,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.315201342105865,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.235056638717651,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.267791390419006,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.109160661697388,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.193676650524139,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.256343603134155,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.32819527387619,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",0,0,0.300431847572327,NA,NA,"e",1,1,0,0,0
"035898",1131,"Bathinda",1,0,0.359534502029419,NA,NA,"e",1,1,0,0,0
"035874",1134,"Bathinda",1,1,0.482518672943115,1,1,"o",1,1,1,0,0
"035874",1134,"Bathinda",1,1,0.588631570339203,1,1,"e",1,1,1,0,0
"035874",1134,"Bathinda",1,1,0.547157526016235,1,1,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.221037745475769,NA,1,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.271681547164917,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.248544156551361,1,1,"e",1,1,1,0,0
"035874",1134,"Bathinda",1,0,0.408896267414093,NA,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.123289883136749,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.108541488647461,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",1,1,0.581172227859497,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.208443760871887,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.174668312072754,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.11548787355423,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",1,1,0.51049280166626,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.177824556827545,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.184863090515137,NA,1,"o",1,1,1,0,0
"035874",1134,"Bathinda",1,0,0.372708559036255,1,1,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.268226742744446,1,1,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.269944250583649,0,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.196024060249329,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",1,0,0.413909316062927,0,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.198427796363831,0,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.260485231876373,0,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.12055230140686,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.200679838657379,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.290309131145477,NA,1,"o",1,1,1,0,0
"035874",1134,"Bathinda",1,0,0.410984039306641,NA,NA,"e",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.33786678314209,0,0,"o",1,1,1,0,0
"035874",1134,"Bathinda",0,0,0.294537484645844,1,1,"o",1,1,1,0,0
"035857",1135,"Bathinda",0,0,0.314036548137665,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.16505092382431,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.128786265850067,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.0237598419189453,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.115091502666473,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.164271533489227,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.201753377914429,NA,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.198827028274536,NA,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",1,0,0.359309017658234,1,1,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.318894445896149,1,1,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.164887845516205,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.168948352336884,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",1,1,0.442885398864746,0,0,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.317731261253357,1,1,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.162576496601105,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.228974342346191,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.180879831314087,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.287083864212036,NA,1,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.0798999071121216,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.208298444747925,1,1,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.0868009328842163,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.241706430912018,NA,NA,"e",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.100460886955261,0,0,"o",1,1,0,0,0
"035857",1135,"Bathinda",0,0,0.171544969081879,0,0,"o",1,1,0,0,0
"035635",1136,"Bathinda",0,0,0.123519480228424,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.333230555057526,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.332348644733429,NA,1,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.151075065135956,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.043300211429596,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.0339220762252808,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.0440003275871277,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.208578824996948,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.173637688159943,NA,1,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.0918487310409546,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.254724860191345,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",1,0,0.381137251853943,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",1,0,0.352701604366302,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.0542591214179993,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.220863044261932,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.286857724189758,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",1,1,0.460869550704956,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.249625325202942,NA,NA,"e",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.226605176925659,NA,1,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.119534730911255,0,0,"o",1,1,1,0,0
"035635",1136,"Bathinda",0,0,0.307734847068787,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.283989012241364,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",1,0,0.357836425304413,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",1,0,0.374690651893616,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.183996796607971,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.276121258735657,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.219792306423187,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.179132163524628,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.229642987251282,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.198602557182312,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.25801146030426,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.217240154743195,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.31636393070221,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.30062872171402,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.199296474456787,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.0867578387260437,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.28971517086029,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.223850965499878,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.234778463840485,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.0519896745681763,NA,NA,"e",1,1,1,0,0
"035844",1137,"Bathinda",0,0,0.15816730260849,NA,NA,"e",1,1,1,0,0
"035691",1141,"Bathinda",0,0,0.12666243314743,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.331091523170471,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.254355907440186,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.107474088668823,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.304567337036133,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.198180079460144,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",1,0,0.353133618831635,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.109013855457306,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.135628342628479,NA,1,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.165889322757721,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.0432790517807007,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.101189732551575,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.0155667066574097,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.0419952869415283,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.121804654598236,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.117258071899414,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.228437006473541,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.0891104936599731,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.167883455753326,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.2015660405159,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.191853582859039,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.132087528705597,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.213435411453247,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.151319324970245,0,0,"o",1,0,1,0,0
"035691",1141,"Bathinda",1,1,0.514022171497345,NA,NA,"e",1,0,1,0,0
"035691",1141,"Bathinda",0,0,0.105462670326233,0,0,"o",1,0,1,0,0
"035843",1142,"Bathinda",0,0,0.190886318683624,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.330736815929413,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.333157598972321,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.310949981212616,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",1,1,0.459412753582001,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",1,0,0.379740476608276,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",1,0,0.399601995944977,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.277417480945587,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.312637448310852,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",1,0,0.38092178106308,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.266410708427429,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.195867717266083,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.149473011493683,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.114816009998322,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.20708292722702,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.248138189315796,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.150288045406342,NA,NA,"e",1,1,0,0,0
"035843",1142,"Bathinda",0,0,0.269514083862305,NA,NA,"e",1,1,0,0,0
"035756",1146,"Bathinda",1,1,0.469325006008148,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.690041422843933,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.596702516078949,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.805501818656921,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.521331548690796,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,0,0.418988585472107,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",0,0,0.0644475221633911,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",0,0,0.213242411613464,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.484732091426849,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",0,0,0.328001260757446,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",0,0,0.095533013343811,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",0,0,0.223603188991547,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,0,0.361989438533783,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.455186605453491,NA,NA,"e",0,0,0,1,0
"035756",1146,"Bathinda",1,1,0.493128299713135,NA,NA,"e",0,0,0,1,0
"035757",1148,"Bathinda",1,1,0.519120454788208,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.261352062225342,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.203014552593231,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.207735896110535,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,0,0.42476236820221,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,0,0.384950041770935,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.545785665512085,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,0,0.404012084007263,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.245752334594727,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.479645311832428,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.523991763591766,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.587677836418152,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.465777397155762,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.622059404850006,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.342550575733185,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,0,0.400721311569214,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.285344183444977,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.715579330921173,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.737895846366882,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.473759412765503,1,1,"e",1,1,1,0,0
"035757",1148,"Bathinda",0,0,0.269436895847321,NA,NA,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.608292043209076,0,0,"e",1,1,1,0,0
"035757",1148,"Bathinda",1,1,0.449373364448547,1,1,"e",1,1,1,0,0
"035804",1150,"Bathinda",0,0,0.15030300617218,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.239353120326996,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.221319377422333,NA,NA,"e",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.264014899730682,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.233321189880371,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",1,0,0.41033923625946,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.142014503479004,NA,NA,"e",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.253129422664642,NA,NA,"e",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.295067071914673,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",0,0,0.155532836914062,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",1,0,0.380814850330353,NA,NA,"e",1,1,0,0,0
"035804",1150,"Bathinda",1,1,0.518880128860474,0,0,"o",1,1,0,0,0
"035804",1150,"Bathinda",1,0,0.391446888446808,NA,NA,"e",1,1,0,0,0
