shrid2,centroid_lat,centroid_lon,distance_km,lat,lon
11-28-550-05167-591873,14.700197373575705,80.01082977551684,0.6981761087656436,14.705,80.015
11-28-550-05167-591874,14.716446650818881,80.02130896621925,0.42879566438587596,14.715,80.025
11-28-550-05167-591875,14.712764070480574,80.05641045695886,0.2915727148539537,14.715,80.055
11-28-550-05167-591876,14.728632183492232,80.09919896745753,0.6065093544562504,14.725,80.095
11-28-550-05167-591877,14.673797337615643,80.11004875791019,0.5497423125513786,14.675,80.115
11-28-550-05167-591878,14.683149191119613,80.07311537635869,0.28919664736222994,14.685,80.075
11-28-550-05167-591879,14.665042761202224,80.03000457,0.5379938869013655,14.665,80.035
11-28-550-05167-591880,14.659447829783934,80.00372868986035,0.5137118522177565,14.655,80.005
11-28-550-05167-591881,14.632789543956642,80.01883266136356,0.480583437,14.635,80.015
11-28-550-05167-591884,14.630178321999605,80.04430432298442,0.5419517136049967,14.635,80.045
11-28-550-05167-591885,14.647041063489125,80.03500476794514,0.22721072858869223,14.645,80.035
11-28-550-05167-591886,14.645819924238578,80.06203804396488,0.33181095569335545,14.645,80.065
11-28-550-05167-591887,14.646659562515083,80.08635653565983,0.23553199565500815,14.645,80.085
11-28-550-05168-591888,14.61609231060378,80.07523596556369,0.12422362365441926,14.615,80.075
11-28-550-05168-591889,14.599569029985506,80.08695687717584,0.5505778933811847,14.595,80.085
11-28-550-05168-591890,14.60002181841209,80.05072761,0.720362149,14.605,80.055
11-28-550-05168-591891,14.568427572927293,80.03386755579042,0.4005887967046038,14.565,80.035
11-28-550-05168-591892,14.57201726541711,80.06998329757103,0.631267676,14.575,80.065
11-28-550-05168-591893,14.559106026509154,80.10227108150329,0.5434853654736483,14.555,80.105
11-28-550-05168-591894,14.595577621742288,80.10822452350321,0.35327001590256235,14.595,80.105
11-28-550-05168-591895,14.62587291307145,80.10651982761142,0.1903721280382331,14.625,80.105
11-28-550-05168-591896,14.640842049328976,80.13849589748622,0.5966647025764433,14.645,80.135
11-28-550-05168-591897,14.58957639797467,80.15294718,0.5553735560834573,14.585,80.155
11-28-550-05169-591899,14.574893461103592,79.92981301559315,0.5186761992128863,14.575,79.925
11-28-550-05169-591900,14.540849782325735,79.95019349836765,0.694030968,14.545,79.955
11-28-550-05169-591901,14.570046975630225,79.96318444155848,0.5850369644249712,14.575,79.965
11-28-550-05169-591902,14.59158397254588,79.97619405022081,0.4014374371153647,14.595,79.975
11-28-550-05169-591903,14.621400908607484,79.99156584848716,0.5452971804261755,14.625,79.995
11-28-550-05169-591904,14.606735984736423,80.03168398,0.40613170680197264,14.605,80.035
11-28-550-05169-591905,14.591071374600736,80.02099069266352,0.6146634076615163,14.595,80.025
11-28-550-05169-591906,14.585801077481383,80.02724340199998,0.25761314011590186,14.585,80.025
11-28-550-05169-591907,14.579405563030145,80.00822815632162,0.6012268842664134,14.575,80.005
11-28-550-05169-591908,14.57908574134489,79.99383252129736,0.4718942206380178,14.575,79.995
11-28-550-05169-591909,14.560188397879152,80.00280797141217,0.5853831385959162,14.565,80.005
11-28-550-05169-591910,14.544104135412006,79.98944856617088,0.48960612560340766,14.545,79.985
11-28-550-05169-591911,14.545626635775342,80.02715803879609,0.24276990385366987,14.545,80.025
11-28-550-05169-591912,14.541553208586949,80.00687498986967,0.4336358750789052,14.545,80.005
11-28-550-05169-591913,14.541423934966454,80.01632764969555,0.42301038041719596,14.545,80.015
11-28-550-05170-591914,14.614538670604729,79.86970110748648,0.5089896544277895,14.615,79.865
11-28-550-05170-591915,14.574522183598878,79.87279693157438,0.24323943527020783,14.575,79.875
11-28-550-05170-591916,14.543948452721843,79.90582104763622,0.14672889558860783,14.545,79.905
11-28-550-05170-591917,14.539088477625755,79.91292327699531,0.5071663419242115,14.535,79.915
11-28-550-05170-591918,14.558470828375585,79.89569796,0.39362146994046865,14.555,79.895
11-28-550-05170-591919,14.522599382274564,79.88282717170198,0.3553032366079797,14.525,79.885
11-28-550-05170-591921,14.522021661336066,79.84369906360585,0.35996841613289376,14.525,79.845
11-28-550-05170-591922,14.498883740969642,79.84275175788733,0.495606752,14.495,79.845
11-28-550-05170-591923,14.485938035209273,79.87923108503588,0.4678320860002904,14.485,79.875
11-28-550-05170-591924,14.503579451502494,79.87942934806537,0.5028690191314193,14.505,79.875
11-28-550-05170-591925,14.500745901882437,79.90375715221921,0.492142301,14.505,79.905
11-28-550-05170-591926,14.482082735816466,79.90534135958417,0.3268259080796549,14.485,79.905
11-28-550-05170-591927,14.491253407135307,79.92998586172601,0.6802232824415361,14.495,79.925
11-28-550-05171-591928,14.633138478381392,79.71231550978074,0.35573092062136874,14.635,79.715
11-28-550-05171-591929,14.653273918076067,79.73805828364786,0.38132170692390216,14.655,79.735
11-28-550-05171-591931,14.631217039844685,79.74537976962213,0.4230991264854852,14.635,79.745
11-28-550-05171-591932,14.595309190019238,79.67060023280142,0.4752229489820792,14.595,79.675
11-28-550-05171-591933,14.598868739899597,79.73965260683082,0.6608202111537108,14.595,79.735
11-28-550-05171-591934,14.573320055914724,79.79021661018353,0.5482328059780739,14.575,79.795
11-28-550-05171-591935,14.60538384560919,79.77393833,0.12208762788725265,14.605,79.775
11-28-550-05171-591936,14.631249238738969,79.77448399616414,0.4212156097159834,14.635,79.775
11-28-550-05171-591937,14.638169739010332,79.79039194918641,0.6089650380314551,14.635,79.795
11-28-550-05171-591938,14.660362405733538,79.81835724,0.6302706886308169,14.665,79.815
11-28-550-05171-591939,14.623872878816876,79.83002890087612,0.549955681,14.625,79.835
11-28-550-05171-591941,14.609496448435157,79.81517448061483,0.5008951058802872,14.605,79.815
11-28-550-05171-591942,14.567092971461411,79.83134350461616,0.45769555198684947,14.565,79.835
11-28-550-05171-591943,14.540633730209915,79.80764919339695,0.5636770754169936,14.545,79.805
11-28-550-05171-591944,14.54036009165879,79.82591241471165,0.5257858821964854,14.545,79.825
11-28-550-05172-591945,14.552802901450947,79.51482963778345,0.24526775068362444,14.555,79.515
11-28-550-05172-591946,14.52920553316741,79.52158718661725,0.5953351422245933,14.525,79.525
11-28-550-05172-591947,14.520943805855497,79.50353838239883,0.4782165971288959,14.525,79.505
11-28-550-05172-591948,14.494775406705882,79.47604434582422,0.11529894416622043,14.495,79.475
11-28-550-05172-591949,14.490688357154413,79.51601351269184,0.4922428854665327,14.495,79.515
11-28-550-05172-591950,14.492861808831854,79.54332450359188,0.298770077,14.495,79.545
11-28-550-05172-591951,14.519947181076486,79.56510608,0.5508363162942925,14.515,79.565
11-28-550-05172-591952,14.53794249085028,79.58704251,0.39463181251361656,14.535,79.585
11-28-550-05172-591953,14.527718527478289,79.61062284810677,0.5604188935282368,14.525,79.615
11-28-550-05172-591954,14.55191404033612,79.62160508,0.5018135897848923,14.555,79.625
11-28-550-05172-591955,14.551829189714683,79.66215380439331,0.4675863556405682,14.555,79.665
11-28-550-05172-591956,14.56991156638588,79.68967916884924,0.7437025568209695,14.565,79.685
11-28-550-05172-591957,14.520543745449721,79.64631637196419,0.5159520171059687,14.525,79.645
11-28-550-05172-591958,14.504335741016607,79.60729348241036,0.2579957326219376,14.505,79.605
11-28-550-05172-591959,14.475116773617685,79.62128668,0.40045455245123335,14.475,79.625
11-28-550-05172-591960,14.458159760568252,79.59006612727201,0.6376386443748018,14.455,79.595
11-28-550-05172-591961,14.402896669682406,79.59325489733487,0.3003756705568308,14.405,79.595
11-28-550-05172-591962,14.43205879640062,79.63508544245077,0.32754283203794565,14.435,79.635
11-28-550-05173-591963,14.61080837632783,79.29791597302062,0.5624819508663057,14.615,79.295
11-28-550-05173-591964,14.631649642061639,79.32547730543268,0.3764867080005455,14.635,79.325
11-28-550-05173-591966,14.613444056028726,79.37324095251581,0.25671707099117747,14.615,79.375
11-28-550-05173-591967,14.620050290023713,79.42743464687696,0.6102234456531727,14.625,79.425
11-28-550-05173-591968,14.601961350979279,79.43982739491706,0.6203576970110265,14.605,79.435
11-28-550-05173-591969,14.57486545602114,79.39474879014469,0.030932443291129253,14.575,79.395
11-28-550-05173-591970,14.583563359873192,79.36475787768023,0.1620393158163604,14.585,79.365
11-28-550-05173-591971,14.584532285685555,79.32276772828324,0.24605945913455488,14.585,79.325
11-28-550-05173-591972,14.558628097246448,79.33738980700222,0.4789776694731102,14.555,79.335
11-28-550-05173-591973,14.527595043599236,79.33333055138074,0.34031677733626003,14.525,79.335
11-28-550-05173-591974,14.503849436749615,79.32273422639274,0.2757377115731563,14.505,79.325
11-28-550-05173-591975,14.534329914365106,79.36346754722432,0.1811983985549094,14.535,79.365
11-28-550-05173-591976,14.543042158798844,79.39271106,0.32913643327653297,14.545,79.395
11-28-550-05173-591977,14.567346692505357,79.42830532568193,0.4416608692693471,14.565,79.425
11-28-550-05173-591978,14.604550202224013,79.47164451344248,0.36491314599621527,14.605,79.475
11-28-550-05173-591979,14.576486520069935,79.46215073337927,0.34873232341556765,14.575,79.465
11-28-550-05173-591980,14.603506300348148,79.50020005031149,0.5431423201052455,14.605,79.505
11-28-550-05173-591981,14.587098157941307,79.51971888683677,0.5594612937877094,14.585,79.515
11-28-550-05174-591982,14.490902869060855,79.36157811,0.5865433745883876,14.495,79.365
11-28-550-05174-591983,14.50438998959493,79.39646056888665,0.1714303869576631,14.505,79.395
11-28-550-05174-591984,14.523256734018053,79.39096438990873,0.47621869889801377,14.525,79.395
11-28-550-05174-591985,14.491972956640128,79.41689087,0.3938007833064522,14.495,79.415
11-28-550-05174-591986,14.53777200951678,79.42389414,0.3307880393537127,14.535,79.425
11-28-550-05174-591987,14.534656747823426,79.43483221677484,0.042272124989724644,14.535,79.435
11-28-550-05174-591988,14.537338554335763,79.46151852397216,0.4566264055232049,14.535,79.465
11-28-550-05174-591990,14.479876889287201,79.44549240119333,0.5454808908669987,14.475,79.445
11-28-550-05174-591991,14.46167469558425,79.38091170300696,0.5755248567942709,14.465,79.385
11-28-550-05174-591992,14.440657450194726,79.37617915,0.49984364937787873,14.445,79.375
11-28-550-05174-591993,14.416048789920671,79.38080502,0.4671067028364739,14.415,79.385
11-28-550-05174-591994,14.404183695143143,79.39763750168471,0.2985411318556431,14.405,79.395
11-28-550-05174-591995,14.43360272358906,79.41212683,0.346605587,14.435,79.415
11-28-550-05174-591996,14.444305866481182,79.47107633561188,0.4299734193971767,14.445,79.475
11-28-550-05174-591997,14.475900728586002,79.49278660743329,0.2587863291471957,14.475,79.495
11-28-550-05174-591998,14.42885406400021,79.49555840621579,0.4332355404768474,14.425,79.495
11-28-550-05174-591999,14.413879149649905,79.51617604453617,0.17789117,14.415,79.515
11-28-550-05174-592000,14.46861009373259,79.55602891976767,0.4168967862277383,14.465,79.555
11-28-550-05174-592001,14.439161791294227,79.55169319580975,0.5845678585566288,14.435,79.555
11-28-550-05174-592002,14.373185134232317,79.55326130048819,0.2756254537561503,14.375,79.555
11-28-550-05175-592004,14.389967116596507,79.42102670111781,0.6994960407848246,14.385,79.425
11-28-550-05175-592005,14.39265304214042,79.46145779724101,0.46274724097840264,14.395,79.465
11-28-550-05175-592006,14.34715442368971,79.45556485108551,0.24744522495991111,14.345,79.455
11-28-550-05175-592007,14.365691718740612,79.50034526569716,0.5078332290252555,14.365,79.505
11-28-550-05175-592008,14.353915247758508,79.50959239,0.5097704331034955,14.355,79.505
11-28-550-05175-592010,14.33065460757168,79.52784358302036,0.572758708,14.335,79.525
11-28-550-05175-592011,14.319770311188282,79.53891617660585,0.6785416153825137,14.315,79.535
11-28-550-05175-592013,14.30483080216171,79.48382846923555,0.12776658563955823,14.305,79.485
11-28-550-05175-592014,14.283231312131699,79.51390467456264,0.22962487173606713,14.285,79.515
11-28-550-05175-592017,14.334758908846158,79.60601794674699,0.11302192047009053,14.335,79.605
11-28-550-05175-592018,14.317853238271914,79.63519314224446,0.31830351090761716,14.315,79.635
11-28-550-05175-592019,14.303586572534158,79.62349702116184,0.22592171091416827,14.305,79.625
11-28-550-05175-592020,14.292479142693852,79.61926161405611,0.5385957295806838,14.295,79.615
11-28-550-05175-592021,14.274991732062428,79.62164335380211,0.3621239717374501,14.275,79.625
11-28-550-05175-592023,14.267740478233167,79.57170011805513,0.4688409422336594,14.265,79.575
11-28-550-05175-592024,14.260047786274239,79.55363555832919,0.5705938318173036,14.265,79.555
11-28-550-05175-592025,14.262030062141335,79.59338932668322,0.3734983224312466,14.265,79.595
11-28-550-05175-592026,14.259467849166633,79.60549089,0.5001707050936741,14.255,79.605
11-28-550-05175-592027,14.25818980823332,79.62323795188931,0.4027765380823063,14.255,79.625
11-28-550-05175-592028,14.23947814576034,79.62537326163935,0.5001292061814364,14.235,79.625
11-28-550-05175-592029,14.240682284199746,79.63197186,0.5811821921717486,14.245,79.635
11-28-550-05175-592030,14.239234730676944,79.61584725690302,0.4801906583188844,14.235,79.615
11-28-550-05175-592031,14.22579059733313,79.59164925589313,0.3721225828509103,14.225,79.595
11-28-550-05175-592032,14.221743780993082,79.60115507,0.550935747,14.225,79.605
11-28-550-05175-592033,14.21777290283971,79.57155455461438,0.48323580503507957,14.215,79.575
11-28-550-05175-592034,14.22021826627504,79.52960274332717,0.7280278290992075,14.225,79.525
11-28-550-05175-592035,14.25586102404983,79.49447731173524,0.11120807731804871,14.255,79.495
11-28-550-05175-592036,14.214739833899417,79.48819237389446,0.3457077477977771,14.215,79.485
11-28-550-05175-592037,14.185853298327777,79.53473007665583,0.099355445,14.185,79.535
11-28-550-05175-592038,14.175099231990327,79.53945496832681,0.48095180105082314,14.175,79.535
11-28-550-05175-592039,14.174619281451097,79.55798259689018,0.3246900330294838,14.175,79.555
11-28-550-05175-592040,14.19717344423794,79.57376030670589,0.2764730843119564,14.195,79.575
11-28-550-05175-592041,14.166090032941119,79.58752268065601,0.2980984316224437,14.165,79.585
11-28-550-05175-592042,14.157317878424541,79.61182789,0.42873187883281094,14.155,79.615
11-28-550-05176-592043,14.515337363662134,79.68104997398943,0.4273331862462421,14.515,79.685
11-28-550-05176-592044,14.52061666679866,79.70194032228125,0.5889058612432875,14.525,79.705
11-28-550-05176-592045,14.571997198416947,79.72404550185077,0.3497310686408801,14.575,79.725
11-28-550-05176-592046,14.552827767413255,79.74817036752886,0.4185245496976976,14.555,79.745
11-28-550-05176-592047,14.53070007451831,79.72080266629214,0.6585525664137581,14.535,79.725
11-28-550-05176-592048,14.524960731893179,79.74390611,0.11796013181624801,14.525,79.745
11-28-550-05176-592049,14.503367872522475,79.743649859066693,0.23277167588956701,14.505,79.745
11-28-550-05176-592050,14.502868400667982,79.76614874307685,0.26764307555662836,14.505,79.765
11-28-550-05176-592051,14.54176767958945,79.77793289554891,0.4788984243310023,14.545,79.775
11-28-550-05176-592052,14.487662505029526,79.78686995427918,0.35842206751333544,14.485,79.785
11-28-550-05176-592053,14.462104799464845,79.73156618088336,0.4907882495235826,14.465,79.735
11-28-550-05176-592054,14.482499123835188,79.67277313346293,0.36757556545026504,14.485,79.675
11-28-550-05176-592055,14.438819855920311,79.67648403099363,0.4543247655093489,14.435,79.675
11-28-550-05176-592056,14.413453037188926,79.65557388442666,0.18298530744295602,14.415,79.655
11-28-550-05176-592057,14.414391792685592,79.69246222983114,0.28186235205061133,14.415,79.695
11-28-550-05176-592058,14.431115360419312,79.72245633629205,0.5120537774264844,14.435,79.725
11-28-550-05176-592059,14.41571219567712,79.73670995387862,0.20068255845362853,14.415,79.735
11-28-550-05176-592060,14.412336943304659,79.75911378,0.5334805443320043,14.415,79.755
11-28-550-05176-592061,14.393727208523334,79.79881181066575,0.43474446267931804,14.395,79.795
11-28-550-05176-592062,14.380140838521648,79.76323977364028,0.5732540412747279,14.385,79.765
11-28-550-05176-592063,14.379203086596487,79.70907306,0.6417343776215232,14.375,79.705
11-28-550-05176-592064,14.386159944596482,79.67794858764121,0.34316368406829956,14.385,79.675
11-28-550-05176-592065,14.386588028910367,79.65793791612029,0.3627785423715611,14.385,79.655
11-28-550-05176-592066,14.38474990127969,79.63571481566701,0.081952204,14.385,79.635
11-28-550-05176-592067,14.371787191219257,79.61004857785744,0.6426513138687489,14.375,79.615
11-28-550-05176-592068,14.350531993611584,79.64106935476241,0.6535094182971048,14.355,79.645
11-28-550-05176-592069,14.362367161312628,79.66618816109845,0.319870438,14.365,79.665
11-28-550-05176-592070,14.309055246490383,79.64642155963986,0.47676006968516976,14.305,79.645
11-28-550-05176-592071,14.293007285612376,79.64218978975657,0.3756399707957387,14.295,79.645
11-28-550-05176-592072,14.331177155531732,79.66182736040099,0.5460661454473327,14.335,79.665
11-28-550-05176-592073,14.326461241820015,79.67873732,0.4346828186552631,14.325,79.675
11-28-550-05176-592074,14.324762339455857,79.69844173989354,0.3721620663470233,14.325,79.695
11-28-550-05176-592075,14.341354192966463,79.71671408,0.4459684389641511,14.345,79.715
11-28-550-05176-592076,14.360297699685177,79.71772071770322,0.6000775962001507,14.365,79.715
11-28-550-05176-592077,14.351792480051392,79.74357277549751,0.38882180714893283,14.355,79.745
11-28-550-05176-592078,14.348208287931767,79.77048818449451,0.6035912185508205,14.345,79.775
11-28-550-05177-592079,14.515041295668052,79.79630126668748,0.140308143,14.515,79.795
11-28-550-05177-592080,14.497460380459707,79.81445603983448,0.28009241622238734,14.495,79.815
11-28-550-05177-592081,14.47470804662704,79.81641026730715,0.1554425106339173,14.475,79.815
11-28-550-05177-592082,14.456684848421121,79.78521380171419,0.1889671485870692,14.455,79.785
11-28-550-05177-592083,14.428744713765445,79.79011054359087,0.672038856,14.425,79.795
11-28-550-05177-592084,14.436191736590379,79.82133298673514,0.4169883402797383,14.435,79.825
11-28-550-05177-592085,14.42105733,79.83695875195552,0.48705695829544216,14.425,79.835
11-28-550-05177-592086,14.392105038710568,79.83508575452487,0.32239824060159994,14.395,79.835
11-28-550-05177-592087,14.40364119435905,79.86169451007514,0.3871689091127754,14.405,79.865
11-28-550-05177-592088,14.426533931212699,79.86392105791707,0.20661125046865708,14.425,79.865
11-28-550-05177-592089,14.454588454578408,79.85991574,0.5318717217685738,14.455,79.855
11-28-550-05177-592090,14.460471746288716,79.89475669023808,0.5047647098940896,14.465,79.895
11-28-550-05177-592091,14.456790263064393,79.93006739125286,0.5678325020797442,14.455,79.935
11-28-550-05177-592092,14.43776318185612,79.91700932831105,0.3762143937129418,14.435,79.915
11-28-550-05177-592093,14.436806611302254,79.93465465281481,0.2045280765389789,14.435,79.935
11-28-550-05177-592094,14.42190554,79.92384381561058,0.36633215300251143,14.425,79.925
11-28-550-05177-592095,14.386568416838962,79.89601140557565,0.2058576819320062,14.385,79.895
11-28-550-05177-592096,14.38286306599937,79.98898310085286,0.4909747212332715,14.385,79.985
11-28-550-05177-592098,14.469635783764607,80.04947268668349,0.7062152012362901,14.465,80.045
11-28-550-05177-592099,14.443689310266073,80.04330354915344,0.23395075280136943,14.445,80.045
11-28-550-05177-592102,14.381784709826245,80.02002590436393,0.6448174597975159,14.385,80.025
11-28-550-05177-592103,14.362850947359995,80.03887659080351,0.48166115340922494,14.365,80.035
11-28-550-05177-592104,14.346922418076685,80.01633057733629,0.2576615757168586,14.345,80.015
11-28-550-05177-802991,14.431128691378357,79.99517828364026,0.4313804907739678,14.435,79.995
11-28-550-05178-592109,14.517957849681407,79.93783854075458,0.4494323697503206,14.515,79.935
11-28-550-05178-592110,14.491358567066444,79.95715585004207,0.46723201297215405,14.495,79.955
11-28-550-05178-592111,14.475693666730871,79.96552044955999,0.095444178,14.475,79.965
11-28-550-05178-592112,14.486019468266667,79.99676417379001,0.22143612602985926,14.485,79.995
11-28-550-05178-592113,14.512956657119119,79.98362718984292,0.27134313732543636,14.515,79.985
11-28-550-05178-592114,14.526150968382051,80.03683235506772,0.23538327705392154,14.525,80.035
11-28-550-05178-592115,14.549650345420314,80.04538730367854,0.5193534785635384,14.545,80.045
11-28-550-05178-592116,14.538046772734118,80.06362481598785,0.37012374345319765,14.535,80.065
11-28-550-05178-592117,14.508843208507697,80.03634987963376,0.45188155374925065,14.505,80.035
11-28-550-05178-592118,14.496057923445282,80.02248213088266,0.2958182665756699,14.495,80.025
11-28-550-05179-592119,14.507924416953632,80.06129820171695,0.5149138735991383,14.505,80.065
11-28-550-05179-592121,14.525003647588116,80.09508756702411,0.009445089,14.525,80.095
11-28-550-05179-592122,14.533434292028511,80.11715327550972,0.29020084177784505,14.535,80.115
11-28-550-05179-592123,14.559796345092673,80.15373999340747,0.5509161277879496,14.555,80.155
11-28-550-05179-592124,14.538209141809036,80.15892649536349,0.5537477194556275,14.535,80.155
11-28-550-05179-592125,14.511887897294304,80.16939421475759,0.5867457785782932,14.515,80.165
11-28-550-05179-592126,14.496338870329994,80.14462919064417,0.1543073867685082,14.495,80.145
11-28-550-05179-592127,14.505908784886083,80.12235879948219,0.30208806583912806,14.505,80.125
11-28-550-05179-592128,14.50164402958041,80.10429271427626,0.38128210297888726,14.505,80.105
11-28-550-05179-592129,14.47777546164219,80.07613810758428,0.3324249196768625,14.475,80.075
11-28-550-05179-592130,14.461965021323898,80.08592074,0.35212815728530356,14.465,80.085
11-28-550-05179-592131,14.466469147809125,80.11358050673084,0.223960369,14.465,80.115
11-28-550-05179-592132,14.48097620678332,80.12143369247326,0.5902449063506467,14.485,80.125
11-28-550-05179-592133,14.472964081328428,80.14358750718564,0.27302711985830846,14.475,80.145
11-28-550-05179-592134,14.476388496843287,80.16578961136977,0.17644933937700602,14.475,80.165
11-28-550-05180-592135,14.427487924853331,80.0493177,0.5416491196906998,14.425,80.045
11-28-550-05180-592136,14.433816299587756,80.06528938466796,0.13541166801113372,14.435,80.065
11-28-550-05180-592137,14.434986660112656,80.08139700290073,0.3884248639789152,14.435,80.085
11-28-550-05180-592138,14.442410810629307,80.09317723346362,0.3488347293231346,14.445,80.095
11-28-550-05180-592139,14.441462506091238,80.10667758,0.4333326326022095,14.445,80.105
11-28-550-05180-592140,14.43881948542352,80.12814717482021,0.543958652,14.435,80.125
11-28-550-05180-592141,14.453584144035478,80.12318952535189,0.25085805989472804,14.455,80.125
11-28-550-05180-592142,14.463606659210328,80.14217323412761,0.3419064033437041,14.465,80.145
11-28-550-05180-592143,14.449413655821933,80.15421679454268,0.49852725045725166,14.445,80.155
11-28-550-05180-592144,14.425557394178433,80.15072256072955,0.46530623545823524,14.425,80.155
11-28-550-05180-592145,14.398026974005099,80.15996832616194,0.6328679067411003,14.395,80.155
11-28-550-05180-592147,14.398341351405222,80.12419081108658,0.38205358264428596,14.395,80.125
11-28-550-05180-592148,14.401400227981625,80.10224284460561,0.49895362076492084,14.405,80.105
11-28-550-05180-592149,14.407114614747176,80.07292483721083,0.3247658423449292,14.405,80.075
11-28-550-05180-592150,14.386028114851955,80.05450124492562,0.1264553300459179,14.385,80.055
11-28-550-05180-592151,14.380026591344121,80.08542533309705,0.5555337808123546,14.385,80.085
11-28-550-05180-592152,14.360536655430836,80.12674220527231,0.5311928986756442,14.365,80.125
11-28-550-05180-592153,14.360151307136558,80.14774968,0.6158427130037414,14.365,80.145
11-28-550-05180-592154,14.371945768740233,80.15399396,0.35688396526934707,14.375,80.155
11-28-550-05181-592155,14.336236368030542,80.05330937177754,0.2284519568756416,14.335,80.055
11-28-550-05181-592156,14.35239615937477,80.08492311818685,0.2899767727259117,14.355,80.085
11-28-550-05181-592157,14.345224300901153,80.10297797274032,0.21949772887417515,14.345,80.105
11-28-550-05181-592158,14.341052151749368,80.13533036397206,0.44091440420263717,14.345,80.135
11-28-550-05181-592159,14.326775458562151,80.134262294021255,0.21305817600451876,14.325,80.135
11-28-550-05181-592160,14.320937965154679,80.10216583391187,0.5458178786532992,14.325,80.105
11-28-550-05181-592161,14.313506209703952,80.08611547587566,0.20525199813994516,14.315,80.085
11-28-550-05181-592162,14.31582783,80.06911705389348,0.4535383569308362,14.315,80.065
11-28-550-05181-592163,14.307784378823778,80.03253117795848,0.40864519656715365,14.305,80.035
11-28-550-05181-592164,14.266386953661588,80.05411483558149,0.18154225,14.265,80.055
11-28-550-05181-592165,14.284123884133884,80.07168907430797,0.3702512351698969,14.285,80.075
11-28-550-05181-592166,14.302951465938172,80.08588087778178,0.24704582604871425,14.305,80.085
11-28-550-05181-592167,14.289373492896557,80.10184172164173,0.5942280579974307,14.285,80.105
11-28-550-05181-592168,14.247839140206645,80.08543841713242,0.3195719910456898,14.245,80.085
11-28-550-05181-592169,14.286651387705355,80.12842838858383,0.41301235540095393,14.285,80.125
11-28-550-05182-592170,14.360756356365478,79.81846078683252,0.6020372801705742,14.365,79.815
11-28-550-05182-592171,14.303014584553631,79.83477246938038,0.22237400937371937,14.305,79.835
11-28-550-05182-592172,14.345500132637609,79.85530534249207,0.06468451,14.345,79.855
11-28-550-05182-592173,14.302730945255975,79.89157738940904,0.4473302031426234,14.305,79.895
11-28-550-05182-592174,14.32813841374112,79.90904813,0.5591920445639069,14.325,79.905
11-28-550-05182-592175,14.358516419819118,79.88511631573533,0.3916469951057877,14.355,79.885
11-28-550-05182-592176,14.375254235105503,79.91991455914373,0.5307126647829078,14.375,79.915
11-28-550-05182-592177,14.36864557745342,79.93118738727964,0.5776966497407244,14.365,79.935
11-28-550-05182-592178,14.35078988262848,79.95599321,0.48075249124626646,14.355,79.955
11-28-550-05182-592179,14.335454787659083,79.97839190463431,0.3693149720684808,14.335,79.975
11-28-550-05182-592180,14.341470594937036,79.99252953936696,0.474713645,14.345,79.995
11-28-550-05182-592181,14.306059778135952,79.96419396,0.14655172483396448,14.305,79.965
11-28-550-05182-592183,14.25190151519644,79.94016782164549,0.6251268646069337,14.255,79.945
11-28-550-05182-592184,14.238512105988518,79.97069192174425,0.6073998208852354,14.235,79.975
11-28-550-05182-592185,14.21751484926494,79.99632852,0.3145241427396807,14.215,79.995
11-28-550-05182-592186,14.271479419240233,80.00156754001853,0.5391830905388235,14.275,80.005
11-28-550-05182-592187,14.289194747789708,80.02794265434981,0.5646408450107547,14.285,80.025
11-28-550-05182-592188,14.266633618913167,80.02550949291042,0.18997939212228734,14.265,80.025
11-28-550-05182-592189,14.227195446006943,80.03730014,0.3483269436804619,14.225,80.035
11-28-550-05183-592190,14.311003039938262,79.80300034189922,0.49446329827308244,14.315,79.805
11-28-550-05183-592191,14.277239279527002,79.82620123232148,0.2809485793005359,14.275,79.825
11-28-550-05183-592192,14.285125550451314,79.87468543394488,0.036700022,14.285,79.875
11-28-550-05183-592193,14.272449980678308,79.84971564911102,0.5825760149178586,14.275,79.845
11-28-550-05183-592194,14.27815214436728,79.86686768436284,0.404629559,14.275,79.865
11-28-550-05183-592196,14.267809110255893,79.91104781086507,0.528765685,14.265,79.915
11-28-550-05183-592197,14.249848448812946,79.87588920333101,0.5481877074031365,14.245,79.875
11-28-550-05183-592198,14.24472937854945,79.8347368,0.041400855,14.245,79.835
11-28-550-05183-592199,14.223600395960078,79.85493705313785,0.15595119869063478,14.225,79.855
11-28-550-05183-592200,14.232815689369612,79.90689030081418,0.3173761655972525,14.235,79.905
11-28-550-05183-592201,14.196476864158342,79.86452091482317,0.17234208681594979,14.195,79.865
11-28-550-05183-592202,14.203212774336306,79.90007607031293,0.5673960818021315,14.205,79.905
11-28-550-05183-592203,14.200390006540987,79.95010763989956,0.736278713,14.205,79.955
11-28-550-05183-592204,14.186329687142319,79.91460625,0.15399937773045605,14.185,79.915
11-28-550-05183-592205,14.167029132994806,79.89209574947134,0.3863743249777803,14.165,79.895
11-28-550-05183-592206,14.162212024948582,79.92206794349343,0.4432560761331016,14.165,79.925
11-28-550-05183-592207,14.16993425886564,79.95093357767725,0.7030961338985773,14.165,79.955
11-28-550-05184-592208,14.155462548525515,79.75793291706944,0.32073759545072894,14.155,79.755
11-28-550-05184-592209,14.157869762802287,79.77821199298458,0.4714395089826781,14.155,79.775
11-28-550-05184-592210,14.243117220914863,79.79591144893307,0.23151514777695284,14.245,79.795
